"","CdStationHydro","CdStationHydroAncienRef","LbStationHydro","TypStationHydro","DtMiseServiceStationHydro","DtFermetureStationHydro","ProjCoordStationHydro","CoordXStationHydro","CoordYStationHydro","NomIntervenant","LbAffichageStationHydro"
"153","A241073001","A2407320","Le ruisseau le Hanfgraben à Witternheim","STD","1980-12-28 00:00:00+01","1985-01-01 12:00:00+01","26",1041463,6811443,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"154","A241082001","A2407310","Le ruisseau de Bindernheim à Bindernheim","STD","1978-07-01 00:00:00+02","1981-01-01 12:00:00+01","26",1041343,6809198,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"155","A242020001","A2420210","La Zembs à Erstein [Krafft]","STD","2004-04-27 00:00:00+02","2018-06-12 00:00:00+02","26",1046728,6821991,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"156","A242020101","A2420200","La Zembs [Ried] à Herbsheim [Ried]","STD","2004-05-19 00:00:00+02",NA,"26",1042898,6815294,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"157","A243003001","A2250310","L'Ill à Fegersheim [Ohnheim]","STD","1967-01-01 00:00:00+01",NA,"26",1047444,6831299,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"158","A251020001","A2512010","L'Andlau à Andlau","STD","1973-10-01 00:00:00+01",NA,"26",1027187,6818681,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"159","A254020001","A2532010","L'Andlau à Schaeffersheim","STD","1972-09-01 00:00:00+01","1989-01-01 12:00:00+01","26",1039309,6825657,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"160","A261020001","A2612010","L'Ehn à Niedernai","STD","1971-12-22 00:00:00+01",NA,"26",1033433,6826349,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"161","A270011001","A2702010","La Bruche à Saulxures","STD","1965-08-31 00:00:00+01","2001-01-08 11:00:00+01","26",1007344,6819625,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"162","A271037001","A2713710","Le ruisseau de la Chergoutte à Waldersbach [Belmont]","STD","1967-02-21 00:00:00+01","1980-02-05 12:00:00+01","26",1013997,6818868,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"163","A271071001","A2710670","Le ruisseau la Rothaine à Natzwiller","STD","1965-04-21 00:00:00+01","1990-12-31 00:00:00+01","26",1015431,6823358,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"164","A273011001","A2732000","La Bruche à Russ [Wisches] - Ancienne","STD","1949-02-07 00:00:00+01","1962-08-12 11:00:00+01","26",1015610,6831268,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"165","A273011002","A2732010","La Bruche à Russ [Wisches]","STD","1962-08-12 00:00:00+01",NA,"26",1015610,6831268,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"166","A273038001","A2730380","Le ruisseau Bass de Russ à Russ","STD","1965-08-23 00:00:00+01","1968-12-30 15:29:59+01","26",1014136,6830229,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"167","A275038001","A2750380","Le ruisseau la Magel à Rosheim [Rossberg]","STD","1975-10-31 00:00:00+01","1979-11-16 12:00:00+01","26",1020817,6830214,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"168","A275071001","A2750710","Le ruisseau de Baschney à Grendelbruch","STD","1976-01-01 00:00:00+01","1983-01-03 00:00:00+01","26",1019003,6829273,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"169","A276011001","A2762090","La Bruche [totale] à Mutzig","STD","1981-11-18 00:00:00+01","2001-01-01 12:00:00+01","26",1028257,6835087,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"170","A276011002","A2762050","La Bruche [totale] à Mutzig","STD","1981-11-18 00:00:00+01","2000-08-16 08:25:00+02","26",1028257,6835087,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"171","A276075201","A2767510","Le canal Couleaux à Mutzig","STD","1980-12-30 00:00:00+01","2001-01-01 12:00:00+01","26",1028065,6835271,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"172","A280020001","A2842001","La Mossig à Wangenbourg-Engenthal [Engenthal]","STD","1965-08-31 00:00:00+01","1968-11-01 16:25:59+01","26",1017094,6845834,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"173","A282000101",NA,"La Mossig à Wasselonne","STD","2014-11-20 00:00:00+01",NA,"26",1026000,6846200,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail"
"174","A284020001","A2842010","La Mossig à Soultz-les-Bains","STD","1970-11-13 00:00:00+01",NA,"26",1030989,6839708,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"175","A285011001","A2782010","La Bruche à Wolxheim","STD","2006-10-01 00:00:00+02",NA,"26",1032899,6839053,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"176","A286011001","A2860111","La Bruche à Holtzheim - Ancienne","STD","1964-05-10 00:00:00+01","1974-01-01 12:00:00+01","26",1041736,6838538,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"177","A286011002","A2860112","La Bruche à Oberschaeffolsheim - Ancienne","STD","1973-09-17 00:00:00+01","1996-01-01 12:00:00+01","26",1043382,6839963,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"178","A286011003","A2860110","La Bruche à Holtzheim","STD","1995-09-19 00:00:00+02",NA,"26",1041978,6838765,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"179","A293020001","A2932010","La Souffel à Mundolsheim","STD","1975-05-12 00:00:00+01","2001-01-01 08:00:00+01","26",1048311,6848140,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"180","A302009050","A3750010","Le Rhin à Lauterbourg","STD","1953-01-01 00:00:00+01",NA,"26",1080219,6885643,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"181","A312000101","A3120100","La Moder à Obermodern-Zutzendorf","STD","2014-12-29 00:00:00+01",NA,"26",1033347,6870102,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"182","A315010001","A3151010","La Moder à Schweighouse-sur-Moder [amont]","STD","1967-08-11 00:00:00+01","2001-01-01 09:00:00+01","26",1047054,6868855,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"183","A315020001","A3262010","La Zinsel du Nord à Schweighouse-sur-Moder","DEB","1968-01-01 00:00:00+01","2001-01-01 09:00:00+01","26",1046702,6869280,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"184","A325021001","A3250210","Le Falkensteinbach à Gundershoffen","STD","2002-02-11 00:00:00+01",NA,"26",1041224,6876235,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"185","A330010001","A3301010","La Moder à Schweighouse-sur-Moder [aval]","STD","1966-05-11 00:00:00+01",NA,"26",1048001,6868490,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"186","A331010001","A3311010","La Moder à Kaltenhouse","STD","1969-01-31 00:00:00+01","1989-01-12 13:40:00+01","26",1055568,6865498,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"187","A341020001","A3422010","La Zorn à Saverne [Schinderthal]","STD","1966-10-04 00:00:00+01",NA,"26",1018533,6856373,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"188","A343021001","A3430210","La Zinsel du Sud à Eckartswiller [Oberhof]","STD","2006-07-05 00:00:00+02",NA,"26",1016466,6864141,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"189","A348020001","A3472010","La Zorn à Waltenheim-sur-Zorn","STD","1916-04-01 00:00:00+00",NA,"26",1040493,6859940,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"190","A349020001","A3492020","La Zorn à Hœrdt [2]","STD","1976-09-23 00:00:00+02","1995-04-15 12:00:00+02","26",1051555,6856332,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"191","A349020002","A3492010","La Zorn à Hœrdt [2] - 1","STD","1964-06-16 00:00:00+01","1973-12-10 12:00:00+01","26",1051047,6856351,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"192","A350010001","A3501010","La Moder à Drusenheim","STD","2002-05-30 00:00:00+02",NA,"26",1063779,6862654,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"193","A361011001","A3712010","La Sauer à Gœrsdorf [Liebfrauenthal]","STD","1948-01-22 00:00:00+01","2001-01-10 11:45:00+01","26",1048178,6883731,"DREAL Grand Est - UH Rhin-Sarre","HydroPortail/Hydro 2"
"194","A368021001","A3782110","L'Eberbach à Leutenheim","STD","2002-09-11 00:00:00+02",NA,"26",1067284,6871730,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"195","A369011001","A3792010","La Sauer à Beinheim","STD","1964-10-23 00:00:00+01",NA,"26",1071615,6874142,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"196","A373020001","A3832010","Le Seltzbach à Niederrœdern","STD","1964-10-25 00:00:00+01",NA,"26",1069852,6878894,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"197","A380020001","A3902010","La Lauter à Wissembourg [Weiler]","STD","1975-11-01 00:00:00+01",NA,"26",1058235,6893741,"DREAL Grand Est - UH Rhin-Sarre","Vigicrues/HydroPortail/Hydro 2"
"198","A402061001","A4020610","La Moselle à Fresse-sur-Moselle","STD","1971-10-01 00:00:00+01",NA,"26",983727,6758658,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"199","A405062001","A4050620","La Moselle à Rupt-sur-Moselle","STD","1968-08-01 00:00:00+01",NA,"26",975264,6762987,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"200","A414020201","A4140202","La Moselotte à Vagney [Zainvillers]","STD","2005-10-15 00:00:00+02",NA,"26",977065,6772410,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"201","A414020202","A4142010","La Moselotte à Vagney [Zainvillers] - Ancienne","STD","1967-04-19 00:00:00+01","2006-12-16 00:00:00+01","26",976815,6772661,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"202","A417301001","A4173010","La Cleurie à Cleurie","STD","1970-08-01 00:00:00+01",NA,"26",974842,6778957,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"203","A420063001","A4200630","La Moselle à Saint-Nabord - Noirgueux","STD","1961-10-30 00:00:00+01",NA,"26",968882,6780227,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"204","A420063002","A4200620","La Moselle à Remiremont","STD","1993-10-11 00:00:00+01",NA,"26",968079,6774928,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"205","A430000101","A4302005","La Vologne à Xonrupt-Longemer [longemer1]","STD","1976-03-07 00:00:00+01","1979-01-03 00:00:00+01","26",994925,6781010,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"206","A430000201","A4307210","Le ruisseau du Pheny à Gérardmer","STD","1976-08-26 00:00:00+02","1979-01-05 00:00:00+01","26",986820,6780775,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"207","A430000301","A4302010","La Vologne à Xonrupt-Longemer [longemer2]","STD","1976-03-07 00:00:00+01","1979-01-04 00:00:00+01","26",994925,6781010,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"208","A430000401","A4307515","[ruisseau de xettes] à Gérardmer","STD","1976-08-25 00:00:00+02","1979-01-06 09:00:00+01","26",987493,6781680,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"209","A430000501","A4307810","[ruisseau de la rochotte] à Gérardmer","STD","1976-08-26 00:00:00+02","1979-01-06 00:00:00+01","26",987702,6781118,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"210","A433301001","A4333010","Le Neune à Laveline-devant-Bruyères","STD","1986-06-01 00:00:00+02",NA,"26",978723,6793848,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"211","A436203001","A4362030","La Vologne à Cheniménil","STD","1988-03-24 00:00:00+01",NA,"26",967972,6787507,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"212","A436203002","A4362020","La Vologne à Cheniménil - Ancienne","STD","1970-01-01 00:00:00+01","1988-03-24 12:00:00+01","26",968051,6787616,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"213","A440000201","A4403010","Le ruisseau la Niche à Arches [Aneumenil]","STD","1978-01-01 00:00:00+01","1980-01-01 01:00:00+01","26",963003,6783676,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"214","A443064001","A4250640","La Moselle à Épinal","STD","1951-10-31 00:00:00+01",NA,"26",956635,6790646,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"215","A444201001","A4442010","Le Durbion à Vaxoncourt","STD","1969-11-01 00:00:00+01","1990-01-01 00:00:00+01","26",952718,6805861,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"216","A444201101","A4443010","Le ruisseau le Saint-Oger à Deyvillers","STD","1974-01-01 00:00:00+01","1980-01-01 01:00:00+01","26",961572,6794495,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"217","A455000201","A4550061","La Moselle à Châtel-sur-Moselle","STD","2014-06-26 00:00:00+02",NA,"26",951349,6806744,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"218","A463201001","A4632010","L'Avière à Frizon","STD","1969-12-01 00:00:00+01",NA,"26",949655,6804456,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"219","A500201001","A5002010","L'Euron à Saint-Boingt","STD","1980-01-30 00:00:00+01","2008-04-23 13:00:00+02","26",954649,6818179,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"220","A502000101","A5023010","Le ruisseau le Loro à Villacourt","STD","1979-12-26 00:00:00+01","1986-10-28 00:00:00+01","26",948902,6821962,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"221","A511061001","A5110610","La Moselle à Tonnoy","STD","1980-08-20 00:00:00+02",NA,"26",940617,6831176,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"222","A511061002","A5110608","La Moselle à Velle-sur-Moselle - Tonnoy amont","STD","2008-01-01 00:00:00+01",NA,"26",940898,6830762,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"223","A511061003","A5100610","La Moselle à Saint-Mard","STD","1971-11-01 00:00:00+01","1977-04-30 12:00:00+02","26",943111,6827945,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"224","A523011001","A5230110","Le Madon à Begnécourt [Moulin d'Heucheloup]","STD","2009-12-15 00:00:00+01",NA,"26",933898,6795071,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"225","A524201001","A5242010","La Gitte à Velotte-et-Tatignécourt","STD","1979-02-01 00:00:00+01",NA,"26",935544,6800210,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"226","A526102001","A5261020","Le Madon à Mirecourt - Crues","STD","1993-09-07 00:00:00+02",NA,"26",932509,6804944,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
"227","A526102003","A5261010","Le Madon à Mirecourt - Ancienne","STD","1965-08-01 00:00:00+01","2007-07-03 05:00:00+02","26",932572,6805177,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"228","A530301001","A5303010","Le Colon à Xaronval","STD","1979-02-01 00:00:00+01","2008-07-01 20:00:00+02","26",936324,6813074,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"229","A542201001","A5422010","Le Brenon à Autrey","STD","1969-08-06 00:00:00+01","2007-06-13 09:00:00+02","26",931743,6830208,"DREAL Grand Est - UH Meuse-Moselle","HydroPortail/Hydro 2"
"230","A542201101",NA,"Le Brenon à Houdreville","STD","2020-01-22 00:00:00+01",NA,"26",929741,6827358,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail"
"231","A543101001","A5431010","Le Madon à Pulligny","STD","1964-01-01 00:00:00+01",NA,"26",931085,6831819,"DREAL Grand Est - UH Meuse-Moselle","Vigicrues/HydroPortail/Hydro 2"
