noct,nopt,h,q
440077,78,2128,654
440077,79,2174,668
440077,80,2221,682
440077,81,2268,697
440077,82,2314,711
440077,83,2361,725
440077,84,2407,740
440077,85,2454,754
440077,86,2501,769
440077,87,2547,784
440077,88,2594,798
440077,89,2640,813
440077,90,2687,829
440077,91,2734,844
440077,92,2780,859
440077,93,2827,875
440077,94,2873,890
440077,95,2920,906
440077,96,2967,922
440077,97,3013,937
440077,98,3060,953
440077,99,3106,969
440077,100,3153,986
440078,1,-1460,0.47499999
440078,2,-1413,0.47499999
440078,3,-1366,0.47499999
440078,4,-1320,0.61699998
440078,5,-1273,1.08
440078,6,-1227,2.51
440078,7,-1180,4.6599998
440078,8,-1133,7.2199998
440078,9,-1087,10.2
440078,10,-1040,13.6
440078,11,-994,17.299999
440078,12,-947,21.299999
440078,13,-900,25.6
440078,14,-854,30.299999
440078,15,-807,35.200001
440078,16,-761,40.099998
440078,17,-714,45.5
440078,18,-667,51.200001
440078,19,-621,57.099998
440078,20,-574,63.700001
440078,21,-528,70.900002
440078,22,-481,78.099998
440078,23,-434,85.900002
440078,24,-388,94.199997
440078,25,-341,103
440078,26,-295,111
440078,27,-248,120
440078,28,-201,129
440078,29,-155,139
440078,30,-108,149
440078,31,-62,159
440078,32,-15,169
440078,33,31,179
440078,34,77,190
440078,35,124,200
440078,36,171,210
440078,37,217,221
440078,38,264,231
440078,39,310,241
440078,40,357,250
440078,41,404,261
440078,42,450,272
440078,43,497,283
440078,44,543,293
440078,45,590,304
440078,46,637,315
440078,47,683,326
440078,48,730,338
440078,49,776,351
440078,50,823,362
440078,51,870,377
440078,52,916,391
440078,53,963,407
440078,54,1009,423
440078,55,1056,438
440078,56,1103,453
440078,57,1149,468
440078,58,1196,485
440078,59,1242,501
440078,60,1289,518
440078,61,1336,535
440078,62,1382,552
440078,63,1429,569
440078,64,1475,586
440078,65,1522,603
440078,66,1569,620
440078,67,1615,638
440078,68,1662,656
440078,69,1708,674
440078,70,1755,691
440078,71,1802,708
440078,72,1848,725
440078,73,1895,742
440078,74,1941,759
440078,75,1988,778
440078,76,2035,797
440078,77,2081,816
440078,78,2128,836
440078,79,2174,854
440078,80,2221,872
440078,81,2268,893
440078,82,2314,913
440078,83,2361,934
440078,84,2407,955
440078,85,2454,976
440078,86,2501,998
440078,87,2547,1020
440078,88,2594,1040
440078,89,2640,1060
440078,90,2687,1080
440078,91,2734,1110
440078,92,2780,1130
440078,93,2827,1150
440078,94,2873,1170
440078,95,2920,1190
440078,96,2967,1220
440078,97,3013,1240
440078,98,3060,1260
440078,99,3106,1280
440078,100,3153,1310
440079,1,-1460,-0.34799999
440079,2,-1413,-0.34799999
440079,3,-1366,-0.34400001
440079,4,-1320,-0.23199999
440079,5,-1273,0.093000002
440079,6,-1227,1.24
440079,7,-1180,3.01
440079,8,-1133,5.0700002
440079,9,-1087,7.4899998
440079,10,-1040,10.2
440079,11,-994,13.1
440079,12,-947,16.299999
440079,13,-900,19.6
440079,14,-854,23.200001
440079,15,-807,26.9
440079,16,-761,30.9
440079,17,-714,35.099998
440079,18,-667,39.400002
440079,19,-621,44.099998
440079,20,-574,49.099998
440079,21,-528,54.099998
440079,22,-481,59.900002
440079,23,-434,65.900002
440079,24,-388,71.900002
440079,25,-341,78.800003
440079,26,-295,85.5
440079,27,-248,92.199997
440079,28,-201,99.199997
440079,29,-155,106
440079,30,-108,114
440079,31,-62,122
440079,32,-15,130
440079,33,31,138
440079,34,77,146
440079,35,124,155
440079,36,171,163
440079,37,217,172
440079,38,264,179
440079,39,310,187
440079,40,357,194
440079,41,404,200
440079,42,450,208
440079,43,497,216
440079,44,543,223
440079,45,590,231
440079,46,637,239
440079,47,683,247
440079,48,730,255
440079,49,776,264
440079,50,823,272
440079,51,870,284
440079,52,916,295
440079,53,963,305
440079,54,1009,314
440079,55,1056,326
440079,56,1103,335
440079,57,1149,344
440079,58,1196,354
440079,59,1242,363
440079,60,1289,374
440079,61,1336,384
440079,62,1382,395
440079,63,1429,405
440079,64,1475,416
440079,65,1522,427
440079,66,1569,437
440079,67,1615,447
440079,68,1662,457
440079,69,1708,467
440079,70,1755,478
440079,71,1802,488
440079,72,1848,499
440079,73,1895,509
440079,74,1941,520
440079,75,1988,531
440079,76,2035,541
440079,77,2081,552
440079,78,2128,563
440079,79,2174,574
440079,80,2221,585
440079,81,2268,596
440079,82,2314,608
440079,83,2361,620
440079,84,2407,632
440079,85,2454,644
440079,86,2501,656
440079,87,2547,668
440079,88,2594,680
440079,89,2640,692
440079,90,2687,703
440079,91,2734,715
440079,92,2780,727
440079,93,2827,738
440079,94,2873,751
440079,95,2920,763
440079,96,2967,776
440079,97,3013,790
440079,98,3060,803
440079,99,3106,816
440079,100,3153,830
440088,1,-1000,0.264
440088,2,-899,1.71
440088,3,-798,3.8499999
440088,4,-697,6.4899998
440088,5,-596,9.5699997
440088,6,-495,13
440088,7,-394,16.799999
440088,8,-293,20.9
440088,9,-192,25.299999
440088,10,-91,30
440088,11,10,35.099998
440088,12,111,44.700001
440088,13,212,55.5
440088,14,313,67.300003
440088,15,414,80.400002
440088,16,515,94.599998
440088,17,616,110
440088,18,717,126
440088,19,818,144
440088,20,919,163
440088,21,1020,183
440088,22,1121,204
440088,23,1222,226
440088,24,1323,250
440088,25,1424,274
440088,26,1525,300
440088,27,1626,327
440088,28,1727,355
440088,29,1828,384
440088,30,1929,415
440088,31,2029,456
440088,32,2131,499
440088,33,2232,543
440088,34,2333,589
440088,35,2434,636
440088,36,2535,685
440088,37,2636,735
440088,38,2737,786
440088,39,2838,839
440088,40,2939,893
440088,41,3040,949
440088,42,3141,1010
440088,43,3242,1060
440088,44,3343,1120
440088,45,3444,1180
440088,46,3545,1250
440088,47,3646,1310
440088,48,3747,1370
440088,49,3848,1440
440088,50,3949,1510
440088,51,4050,1580
440088,52,4151,1640
440088,53,4252,1720
440088,54,4353,1790
440088,55,4454,1860
440088,56,4555,1930
440088,57,4656,2010
440088,58,4757,2090
440088,59,4858,2160
440088,60,4959,2240
440088,61,5060,2320
440088,62,5161,2400
440088,63,5262,2490
440088,64,5363,2570
440088,65,5464,2650
440088,66,5565,2740
440088,67,5666,2830
440088,68,5767,2910
440088,69,5868,3000
440088,70,5969,3090
440088,71,6070,3180
440088,72,6171,3270
440088,73,6272,3370
440088,74,6373,3460
440088,75,6474,3560
440088,76,6575,3650
440088,77,6676,3750
440088,78,6777,3860
440088,79,6878,3960
440088,80,6979,4070
440088,81,7080,4190
440088,82,7181,4300
440088,83,7282,4430
440088,84,7383,4550
440088,85,7484,4690
440088,86,7585,4820
440088,87,7686,4960
440088,88,7787,5100
440088,89,7888,5240
440088,90,7989,5390
440088,91,8090,5540
440088,92,8191,5700
440088,93,8292,5850
440088,94,8393,6010
440088,95,8494,6170
440088,96,8595,6340
440088,97,8696,6510
440088,98,8797,6680
440088,99,8898,6850
440088,100,8999,7030
440089,1,-1000,30.1
440089,2,-899,30.4
440089,3,-798,33.200001
440089,4,-697,37.299999
440089,5,-596,41.700001
440089,6,-495,46.299999
440089,7,-394,49.599998
440089,8,-293,53.099998
440089,9,-192,55.900002
440089,10,-91,60.799999
440089,11,10,66
440089,12,111,73.5
440089,13,212,84.699997
440089,14,313,96.699997
440089,15,414,109
440089,16,515,123
440089,17,616,141
440089,18,717,158
440089,19,818,179
440089,20,919,201
440089,21,1020,225
440089,22,1121,250
440089,23,1222,277
440089,24,1323,306
440089,25,1424,337
440089,26,1525,369
440089,27,1626,402
440089,28,1727,437
440089,29,1828,470
440089,30,1929,509
440089,31,2029,550
440089,32,2131,595
440089,33,2232,644
440089,34,2333,694
440089,35,2434,745
440089,36,2535,795
440089,37,2636,849
440089,38,2737,903
440089,39,2838,960
440089,40,2939,1020
440089,41,3040,1080
440089,42,3141,1140
440089,43,3242,1210
440089,44,3343,1270
440089,45,3444,1330
440089,46,3545,1400
440089,47,3646,1460
440089,48,3747,1530
440089,49,3848,1600
440089,50,3949,1680
440089,51,4050,1760
440089,52,4151,1830
440089,53,4252,1910
440089,54,4353,1990
440089,55,4454,2070
440089,56,4555,2150
440089,57,4656,2230
440089,58,4757,2320
440089,59,4858,2400
440089,60,4959,2490
440089,61,5060,2580
440089,62,5161,2670
440089,63,5262,2750
440089,64,5363,2840
440089,65,5464,2940
440089,66,5565,3030
440089,67,5666,3130
440089,68,5767,3220
440089,69,5868,3320
440089,70,5969,3420
440089,71,6070,3520
440089,72,6171,3620
440089,73,6272,3720
440089,74,6373,3830
440089,75,6474,3930
440089,76,6575,4040
440089,77,6676,4150
440089,78,6777,4270
440089,79,6878,4380
440089,80,6979,4500
440089,81,7080,4630
440089,82,7181,4750
440089,83,7282,4880
440089,84,7383,5010
440089,85,7484,5160
440089,86,7585,5310
440089,87,7686,5460
440089,88,7787,5620
440089,89,7888,5780
440089,90,7989,5940
440089,91,8090,6120
440089,92,8191,6290
440089,93,8292,6480
440089,94,8393,6670
440089,95,8494,6870
440089,96,8595,7080
440089,97,8696,7290
440089,98,8797,7480
440089,99,8898,7690
440089,100,8999,7900
440090,1,-1000,-32.400002
440090,2,-899,-30.4
440090,3,-798,-28.700001
440090,4,-697,-27.1
440090,5,-596,-24.6
440090,6,-495,-21.6
440090,7,-394,-18.200001
440090,8,-293,-14.5
440090,9,-192,-10.7
440090,10,-91,-6.9899998
440090,11,10,-3.0599999
440090,12,111,0.542
440090,13,212,8.3100004
440090,14,313,16.6
440090,15,414,26.799999
440090,16,515,37.5
440090,17,616,50.200001
440090,18,717,67.300003
440090,19,818,86
440090,20,919,104
440090,21,1020,125
440090,22,1121,147
440090,23,1222,171
440090,24,1323,195
440090,25,1424,220
440090,26,1525,243
440090,27,1626,267
440090,28,1727,299
440090,29,1828,329
440090,30,1929,360
440090,31,2029,396
440090,32,2131,431
440090,33,2232,471
440090,34,2333,516
440090,35,2434,559
440090,36,2535,604
440090,37,2636,651
440090,38,2737,699
440090,39,2838,749
440090,40,2939,796
440090,41,3040,850
440090,42,3141,902
440090,43,3242,955
440090,44,3343,1010
440090,45,3444,1060
440090,46,3545,1120
440090,47,3646,1180
440090,48,3747,1240
440090,49,3848,1300
440090,50,3949,1360
440090,51,4050,1410
440090,52,4151,1470
440090,53,4252,1530
440090,54,4353,1600
440090,55,4454,1660
440090,56,4555,1720
440090,57,4656,1790
440090,58,4757,1850
440090,59,4858,1920
440090,60,4959,1990
440090,61,5060,2070
440090,62,5161,2140
440090,63,5262,2200
440090,64,5363,2270
440090,65,5464,2350
440090,66,5565,2430
440090,67,5666,2510
440090,68,5767,2590
440090,69,5868,2670
440090,70,5969,2750
440090,71,6070,2830
440090,72,6171,2920
440090,73,6272,3000
440090,74,6373,3080
440090,75,6474,3160
440090,76,6575,3250
440090,77,6676,3340
440090,78,6777,3430
440090,79,6878,3520
440090,80,6979,3620
440090,81,7080,3710
440090,82,7181,3810
440090,83,7282,3920
440090,84,7383,4020
440090,85,7484,4130
440090,86,7585,4250
440090,87,7686,4380
440090,88,7787,4510
440090,89,7888,4640
440090,90,7989,4780
440090,91,8090,4920
440090,92,8191,5060
440090,93,8292,5210
440090,94,8393,5360
440090,95,8494,5510
440090,96,8595,5660
440090,97,8696,5810
440090,98,8797,5980
440090,99,8898,6130
440090,100,8999,6280
484699,1,-250,0
484699,2,-240,0.0080000004
484699,3,-230,0.023
484699,4,-220,0.041999999
484699,5,-210,0.063000001
484699,6,-200,0.088
484699,7,-190,0.115
484699,8,-180,0.14399999
484699,9,-170,0.175
484699,10,-150,0.243
484699,11,-130,0.31799999
484699,12,-100,0.442
484699,13,-70,0.57700002
484699,14,-20,0.82700002
484699,15,40,1.16
484699,16,58,1.27
484699,17,98,1.64
484699,18,118,1.84
484699,19,128,1.96
484699,20,168,2.5799999
484699,21,228,3.6199999
484699,22,242,3.8900001
484699,23,382,7.2600002
484699,24,562,11.8
484699,25,613,13.1
484699,26,713,15.5
484699,27,943,21.5
484699,28,1213,29.1
484699,29,1416,35.299999
484699,30,1948,53.400002
484699,31,2188,64.300003
484699,32,2339,73.699997
484699,33,2505,89.199997
484699,34,2605,102
484699,35,2625,105
484699,36,2712,118
484699,37,2762,126
484699,38,2782,130
484699,39,2802,133
484699,40,2902,151
484699,41,3002,170
484699,42,3142,203
484699,43,3332,252
484699,44,3582,325
484699,45,3603,332
498577,1,190,-0.107
498577,2,229,-0.094999999
498577,3,268,-0.057999998
498577,4,307,0.017000001
498577,5,346,0.11
498577,6,385,0.26100001
498577,7,424,0.40700001
498577,8,463,0.58099997
498577,9,502,0.77700001
498577,10,541,0.963
498577,11,581,1.212
498577,12,620,1.446
498577,13,659,1.697
498577,14,698,1.964
498577,15,737,2.2460001
498577,16,776,2.543
498577,17,815,2.8559999
498577,18,854,3.1760001
498577,19,893,3.5179999
498577,20,932,3.8759999
498577,21,972,4.2480001
498577,22,1011,4.6300001
498577,23,1050,5.026
498577,24,1089,5.434
498577,25,1128,5.8569999
498577,26,1167,6.3039999
498577,27,1206,6.7540002
498577,28,1245,7.2140002
498577,29,1284,7.6799998
498577,30,1323,8.158
498577,31,1363,8.6470003
498577,32,1402,9.1470003
498577,33,1441,9.658
498577,34,1480,10.18
498577,35,1519,10.712
498577,36,1558,11.256
498577,37,1597,11.81
498577,38,1636,12.375
498577,39,1675,12.949
498577,40,1714,13.534
498577,41,1754,14.13
498577,42,1793,14.735
498577,43,1832,15.35
498577,44,1871,15.975
498577,45,1910,16.671
498577,46,1949,17.368
498577,47,1988,18.120001
498577,48,2027,18.799
498577,49,2066,19.562
498577,50,2105,20.646
498577,51,2145,21.459999
498577,52,2184,22.16
498577,53,2223,23.163
498577,54,2262,24.802999
498577,55,2301,25.957001
498577,56,2340,27.549
498577,57,2379,29.354
498577,58,2418,31.087
498577,59,2457,32.819
498577,60,2496,34.123001
498577,61,2536,35.215
498577,62,2575,37.691002
498577,63,2614,39.030998
498577,64,2653,40.997002
498577,65,2692,43.285
498577,66,2731,45.568001
498577,67,2770,48.189999
498577,68,2809,50.917
498577,69,2848,53.459999
498577,70,2887,56.611
498577,71,2927,59.875
498577,72,2966,63.250999
498577,73,3005,66.737
498577,74,3044,70.329002
498577,75,3083,74.027
498577,76,3122,77.829002
498577,77,3161,81.164001
498577,78,3200,83.779999
498577,79,3239,87.818001
498577,80,3278,89.802002
498577,81,3318,92.720001
498577,82,3357,94.891998
498577,83,3396,96.907997
498577,84,3435,98.406998
498577,85,3474,99.660004
498577,86,3513,100.901
498577,87,3552,102.127
498577,88,3591,103.128
498577,89,3630,104.104
498577,90,3669,105.071
498577,91,3709,106.62
498577,92,3748,108.069
498577,93,3787,109.222
498577,94,3826,110.59
498577,95,3865,111.55
498577,96,3904,112.619
498577,97,3943,113.655
498577,98,3982,114.379
498577,99,4021,115.306
498577,100,4060,116.226
498578,1,190,0.081
498578,2,229,0.097999997
498578,3,268,0.17399999
498578,4,307,0.28600001
498578,5,346,0.47299999
498578,6,385,0.75800002
498578,7,424,1.089
498578,8,463,1.45
498578,9,502,1.903
498578,10,541,2.3789999
498578,11,581,2.8629999
498578,12,620,3.378
498578,13,659,3.8789999
498578,14,698,4.362
498578,15,737,4.8610001
498578,16,776,5.447
498578,17,815,6.0630002
498578,18,854,6.7350001
498578,19,893,7.395
498578,20,932,8.0640001
498578,21,972,8.7819996
498578,22,1011,9.5509996
498578,23,1050,10.346
498578,24,1089,11.112
498578,25,1128,11.869
498578,26,1167,12.695
498578,27,1206,13.602
498578,28,1245,14.51
498578,29,1284,15.408
498578,30,1323,16.327999
498578,31,1363,17.268999
498578,32,1402,18.232
498578,33,1441,19.216
498578,34,1480,20.221001
498578,35,1519,21.263
498578,36,1558,22.35
498578,37,1597,23.459
498578,38,1636,24.589001
498578,39,1675,25.739
498578,40,1714,26.910999
498578,41,1754,28.103001
498578,42,1793,29.315001
498578,43,1832,30.547001
498578,44,1871,32.012001
498578,45,1910,33.240002
498578,46,1949,35.051998
498578,47,1988,36.799
498578,48,2027,38.983002
498578,49,2066,41.726002
498578,50,2105,44.744999
498578,51,2145,48.341999
498578,52,2184,52.067001
498578,53,2223,56.096001
498578,54,2262,60.132
498578,55,2301,64.539001
498578,56,2340,69.564003
498578,57,2379,74.709999
498578,58,2418,80.234001
498578,59,2457,85.787003
498578,60,2496,91.563004
498578,61,2536,97.555
498578,62,2575,103.76
498578,63,2614,110.367
498578,64,2653,117.46
498578,65,2692,124.791
498578,66,2731,132.355
498578,67,2770,139.38699
498578,68,2809,146.311
498578,69,2848,154.033
498578,70,2887,162.33099
498578,71,2927,170.828
498578,72,2966,179.52299
498578,73,3005,187.95599
498578,74,3044,197.494
498578,75,3083,206.765
498578,76,3122,216.224
498578,77,3161,225.868
498578,78,3200,235.92
498578,79,3239,245.705
498578,80,3278,255.705
498578,81,3318,266.35199
498578,82,3357,276.80499
498578,83,3396,287.52301
498578,84,3435,298.414
498578,85,3474,305.31201
498578,86,3513,307.01599
498578,87,3552,307.702
498578,88,3591,316.88199
498578,89,3630,329.017
498578,90,3669,340.85001
498578,91,3709,352.85999
498578,92,3748,358.44199
498578,93,3787,360.327
498578,94,3826,360.73001
498578,95,3865,367.008
498578,96,3904,377.17599
498578,97,3943,377.677
498578,98,3982,378.177
498578,99,4021,378.67599
498578,100,4060,379.17401
498579,1,190,0
498579,2,229,0.017000001
498579,3,268,0.078000002
498579,4,307,0.163
498579,5,346,0.31299999
498579,6,385,0.51800001
498579,7,424,0.75599998
498579,8,463,1.023
498579,9,502,1.311
498579,10,541,1.619
498579,11,581,1.952
498579,12,620,2.3080001
498579,13,659,2.687
498579,14,698,3.089
498579,15,737,3.5120001
498579,16,776,3.9549999
498579,17,815,4.4190001
498579,18,854,4.9029999
498579,19,893,5.4060001
498579,20,932,5.9289999
498579,21,972,6.4689999
498579,22,1011,7.0289998
498579,23,1050,7.605
498579,24,1089,8.1999998
498579,25,1128,8.8120003
498579,26,1167,9.441
498579,27,1206,10.086
498579,28,1245,10.749
498579,29,1284,11.427
498579,30,1323,12.122
498579,31,1363,12.832
498579,32,1402,13.558
498579,33,1441,14.3
498579,34,1480,15.057
498579,35,1519,15.829
498579,36,1558,16.615999
498579,37,1597,17.417999
498579,38,1636,18.233999
498579,39,1675,19.065001
498579,40,1714,19.910999
498579,41,1754,20.77
498579,42,1793,21.643999
498579,43,1832,22.532
498579,44,1871,23.433001
498579,45,1910,24.349001
498579,46,1949,25.278
498579,47,1988,26.219999
498579,48,2027,27.176001
498579,49,2066,28.145
498579,50,2105,29.127001
498579,51,2145,30.122999
498579,52,2184,31.336
498579,53,2223,33.077
498579,54,2262,35.195999
498579,55,2301,37.636002
498579,56,2340,40.363998
498579,57,2379,43.358002
498579,58,2418,46.603001
498579,59,2457,50.084
498579,60,2496,53.791
498579,61,2536,57.715
498579,62,2575,61.848999
498579,63,2614,66.185997
498579,64,2653,70.721001
498579,65,2692,75.446999
498579,66,2731,80.361
498579,67,2770,85.457001
498579,68,2809,90.733002
498579,69,2848,96.184998
498579,70,2887,101.809
498579,71,2927,107.602
498579,72,2966,113.561
498579,73,3005,119.684
498579,74,3044,125.969
498579,75,3083,132.412
498579,76,3122,139.01199
498579,77,3161,145.76601
498579,78,3200,152.673
498579,79,3239,159.731
498579,80,3278,166.937
498579,81,3318,174.291
498579,82,3357,181.78999
498579,83,3396,189.433
498579,84,3435,197.21899
498579,85,3474,205.145
498579,86,3513,213.21201
498579,87,3552,221.416
498579,88,3591,229.758
498579,89,3630,238.235
498579,90,3669,246.847
498579,91,3709,249.879
498579,92,3748,250.334
498579,93,3787,250.787
498579,94,3826,251.24001
498579,95,3865,251.692
498579,96,3904,252.14301
498579,97,3943,252.59399
498579,98,3982,253.043
498579,99,4021,253.492
498579,100,4060,253.939
504096,1,-448,5.3400002
504096,2,-408,6.8200002
504096,3,-348,9.3299999
504096,4,-318,10.7
504096,5,-248,14.2
504096,6,-188,17.6
504096,7,-154,19.6
504096,8,-114,23.1
504096,9,-93,24.799999
504096,10,-23,32
504096,11,47,40.099998
504096,12,97,51.299999
504096,13,147,64
504096,14,207,81.099998
504096,15,267,100
504096,16,317,118
504096,17,367,137
504096,18,417,157
504096,19,521,204
504096,20,611,238
504096,21,751,299
504096,22,1311,560
504096,23,1931,870
504096,24,2191,1010
504096,25,2291,1060
504096,26,2421,1130
504096,27,2531,1190
504096,28,2604,1230
504096,29,2794,1360
504096,30,2954,1470
504096,31,3054,1540
504096,32,3154,1610
504096,33,3484,1850
504096,34,4012,2250
504096,35,4592,2730
504096,36,5312,3380
504096,37,6522,4560
504118,1,200,0
504118,2,210,0
504118,3,250,0.0040000002
504118,4,280,0.0099999998
504118,5,290,0.013
504118,6,300,0.015
504118,7,330,0.024
504118,8,340,0.028000001
504118,9,350,0.030999999
504118,10,380,0.043000001
504118,11,390,0.048
504118,12,400,0.052000001
504118,13,432,0.068000004
504118,14,442,0.108
504118,15,452,0.15700001
504118,16,462,0.213
504118,17,472,0.27700001
504118,18,482,0.34799999
504118,19,492,0.42699999
504118,20,502,0.51300001
504118,21,512,0.60500002
504118,22,532,0.81199998
504118,23,545,0.95200002
504118,24,565,1.1799999
504118,25,601,1.66
504118,26,641,2.3699999
504118,27,680,3.1099999
504118,28,720,4
504118,29,770,5.25
504118,30,868,7.8800001
504118,31,935,9.8400002
504118,32,985,11.4
504118,33,1005,12.1
504118,34,1040,13.2
504118,35,1200,16.9
504118,36,1242,17.799999
504118,37,1575,24.6
504118,38,1941,29.700001
504118,39,2089,33.700001
504118,40,2271,42.5
504118,41,2339,46.200001
504118,42,2483,59.099998
504118,43,2613,77.400002
504118,44,2661,84.699997
504118,45,2741,103
504118,46,2791,116
504118,47,2861,135
504118,48,2981,171
504118,49,3111,216
504118,50,3420,336
504118,51,3506,369
504119,1,-140,0
504119,2,-130,0.132
504119,3,-120,0.36300001
504119,4,-110,0.65700001
504119,5,-100,1
504119,6,-90,1.39
504119,7,-80,1.8099999
504119,8,-70,2.27
504119,9,-60,2.76
504119,10,-40,3.8299999
504119,11,-20,5
504119,12,10,6.9299998
504119,13,53,9.9700003
504119,14,90,12.8
504119,15,120,15.7
504119,16,170,21
504119,17,216,26.299999
504119,18,346,51.299999
504119,19,586,99.599998
504119,20,706,124
504119,21,726,129
504119,22,809,146
504119,23,869,155
504119,24,2238,371
504119,25,2961,507
504119,26,3531,635
504119,27,4042,801
504119,28,4482,1000
504119,29,4812,1170
504119,30,4962,1250
504119,31,5052,1300
504119,32,5142,1350
504119,33,5212,1390
504120,1,-1422,0.75599998
504120,2,-1277,0.82700002
504120,3,-1247,1.1
504120,4,-1207,1.52
504120,5,-1190,1.7
504120,6,-1120,4.1300001
504120,7,-1091,5.0999999
504120,8,-1071,6.4099998
504120,9,-1041,8.5900002
504120,10,-1011,11
504120,11,-990,12.9
504120,12,-780,23.5
504120,13,143,72.300003
504120,14,623,101
504120,15,663,104
504120,16,703,106
504120,17,743,109
504120,18,763,110
504120,19,816,114
504120,20,836,116
504120,21,856,117
504120,22,926,124
504120,23,946,125
504120,24,1046,135
504120,25,1076,137
504120,26,1186,148
504120,27,1216,150
504120,28,1336,162
504120,29,1386,166
504120,30,1768,201
504120,31,2127,254
504120,32,2477,329
504120,33,2854,420
504120,34,3394,568
504120,35,3944,735
504120,36,4214,831
504120,37,4634,1000
504120,38,4694,1030
504120,39,4784,1070
504120,40,4874,1110
504120,41,5004,1170
504126,1,-140,0
504126,2,-130,0.132
504126,3,-120,0.36300001
504126,4,-110,0.65700001
504126,5,-100,1
504126,6,-90,1.39
504126,7,-80,1.8099999
504126,8,-70,2.27
504126,9,-60,2.76
504126,10,-40,3.8299999
504126,11,-20,5
504126,12,10,6.9299998
504126,13,53,9.9700003
504126,14,90,12.8
504126,15,120,15.7
504126,16,170,21
504126,17,216,26.299999
504126,18,346,51.299999
504126,19,586,99.599998
504126,20,706,124
504126,21,726,129
504126,22,809,146
504126,23,869,155
504126,24,2238,371
504126,25,2961,507
504126,26,3531,635
504126,27,4042,801
504126,28,4482,1000
504126,29,4812,1170
504126,30,4962,1250
504126,31,5052,1300
504126,32,5142,1350
504126,33,5212,1390
504138,1,-1780,1.14
504138,2,-1760,1.67
504138,3,-1750,1.95
504138,4,-1720,2.8800001
504138,5,-1680,4.25
504138,6,-1630,6.1599998
504138,7,-1560,9.1300001
504138,8,-1530,10.5
504138,9,-1490,12.4
504138,10,-1420,15.9
504138,11,-1290,23.1
504138,12,-1253,25.5
504138,13,-1180,31
504138,14,-1131,40.099998
504138,15,-981,58.799999
504138,16,-741,91.099998
504138,17,-661,102
504138,18,-490,136
504138,19,-460,143
504138,20,-410,153
504138,21,-370,162
504138,22,-170,207
504138,23,180,292
504138,24,353,337
504138,25,462,403
504138,26,540,436
504138,27,660,578
504138,28,790,753
504138,29,880,875
504138,30,1060,1010
504138,31,1080,1020
504138,32,1120,1050
504138,33,1140,1060
504138,34,1180,1090
504138,35,1200,1100
504138,36,1240,1130
504138,37,1260,1140
504138,38,1300,1170
504138,39,1320,1180
504138,40,1370,1210
504138,41,1430,1250
504138,42,1450,1260
504138,43,1500,1290
504138,44,1598,1360
504138,45,1658,1410
504138,46,1688,1430
504138,47,1758,1490
504138,48,1788,1510
504138,49,1958,1650
504138,50,2138,1800
504138,51,2568,2170
504138,52,3278,2820
504138,53,3905,3440
504138,54,4955,4690
504138,55,6285,6460
504138,56,7557,8330
504140,1,-1780,1.14
504140,2,-1760,1.67
504140,3,-1750,1.95
504140,4,-1720,2.8800001
504140,5,-1680,4.25
504140,6,-1630,6.1599998
504140,7,-1560,9.1300001
504140,8,-1530,10.5
504140,9,-1490,12.4
504140,10,-1420,15.9
504140,11,-1290,23.1
504140,12,-1253,25.5
504140,13,-1180,31
504140,14,-1131,40.099998
504140,15,-981,58.799999
504140,16,-761,88.300003
504140,17,-661,102
504140,18,-540,126
504140,19,-520,131
504140,20,-460,143
504140,21,-430,150
504140,22,-290,181
504140,23,-30,243
504140,24,330,336
504140,25,369,349
504140,26,435,378
504140,27,545,484
504140,28,695,646
504140,29,820,792
504140,30,1051,1010
504140,31,1071,1020
504140,32,1121,1050
504140,33,1171,1080
504140,34,1211,1110
504140,35,1231,1120
504140,36,1281,1150
504140,37,1321,1180
504140,38,1361,1200
504140,39,1431,1250
504140,40,1471,1270
504140,41,1598,1360
504140,42,1658,1410
504140,43,1688,1430
504140,44,1758,1490
504140,45,1788,1510
504140,46,1958,1650
504140,47,2138,1800
504140,48,2568,2170
504140,49,3278,2820
504140,50,3905,3440
504140,51,4955,4690
504140,52,6285,6460
504140,53,7557,8330
504142,1,88,2.5999999
504142,2,108,3.6600001
504142,3,128,4.8200002
504142,4,158,6.73
504142,5,198,9.5200005
504142,6,228,11.8
504142,7,268,15
504142,8,350,22.299999
504142,9,420,29.700001
504142,10,433,31.1
504142,11,473,40.299999
504142,12,563,54.099998
504142,13,663,71.300003
504142,14,681,75.599998
504142,15,781,102
504142,16,836,115
504142,17,896,129
504142,18,966,147
504142,19,1066,175
504142,20,1292,242
504142,21,1594,327
504142,22,2110,578
504142,23,2710,1010
504142,24,2730,1020
504142,25,2750,1040
504142,26,2770,1050
504142,27,2790,1070
504142,28,2810,1080
504142,29,2850,1110
504142,30,2890,1140
504142,31,2930,1170
504142,32,2950,1180
504142,33,2970,1200
504142,34,2990,1210
504142,35,3010,1230
504142,36,3030,1240
504142,37,3080,1280
504142,38,3098,1290
504142,39,3118,1310
504142,40,3138,1320
504142,41,3178,1360
504142,42,3208,1380
504142,43,3238,1410
504142,44,3268,1430
504142,45,3298,1460
504142,46,3328,1480
504142,47,3428,1570
504142,48,3468,1600
504142,49,3698,1800
504142,50,4130,2180
504142,51,4740,2870
504142,52,5470,3790
504142,53,5860,4320
504144,1,-2495,0.30199999
504144,2,-2475,1.11
