noct,ladate
7403,"01/24/62 00:00:00"
7403,"11/22/72 00:00:00"
7403,"10/01/59 00:00:00"
7403,"08/06/75 00:00:00"
7403,"10/01/76 00:00:00"
7565,"04/04/86 00:00:00"
7362,"03/21/97 00:00:00"
7362,"01/23/95 00:00:00"
7362,"01/07/91 00:00:00"
7362,"03/03/99 09:30:00"
7362,"02/18/88 00:00:00"
7391,"03/21/97 00:00:00"
7391,"01/23/95 00:00:00"
7391,"01/07/91 00:00:00"
7391,"03/03/99 09:30:00"
7391,"02/18/88 00:00:00"
7403,"11/25/03 10:35:00"
7403,"08/19/76 00:00:00"
7565,"04/07/94 10:50:00"
7988,"12/21/93 00:00:00"
7988,"01/25/95 13:00:00"
7988,"04/04/86 00:00:00"
16477,"12/14/93 00:00:00"
16526,"01/24/95 00:00:00"
16526,"01/31/95 00:00:00"
16526,"02/09/88 00:00:00"
16853,"02/11/80 00:00:00"
16853,"02/21/90 00:00:00"
16853,"09/26/73 00:00:00"
16971,"03/27/02 10:30:00"
16971,"10/23/90 00:00:00"
16971,"08/23/93 00:00:00"
16971,"09/18/90 00:00:00"
16971,"09/11/96 00:00:00"
9888,"07/19/04 10:20:00"
9882,"02/15/90 00:00:00"
9882,"03/19/02 13:20:00"
9882,"02/12/88 00:00:00"
9882,"12/17/81 00:00:00"
9882,"05/17/01 11:00:00"
9882,"04/06/83 00:00:00"
9882,"12/19/86 00:00:00"
10065,"09/26/03 11:00:00"
10065,"09/10/03 10:25:00"
10067,"09/10/03 13:10:00"
10067,"09/26/03 13:45:00"
10067,"08/27/03 14:40:00"
10069,"12/13/89 00:00:00"
10069,"08/31/89 00:00:00"
10069,"10/16/89 00:00:00"
10069,"09/09/91 10:00:00"
10070,"03/21/97 00:00:00"
10070,"01/23/95 00:00:00"
10070,"01/07/91 00:00:00"
10070,"03/03/99 09:30:00"
10070,"02/18/88 00:00:00"
10072,"02/02/99 11:00:00"
10073,"11/02/98 16:00:00"
10073,"04/05/01 14:00:00"
10073,"03/20/01 15:00:00"
10074,"03/14/01 13:00:00"
10075,"09/20/01 09:00:00"
10076,"01/07/98 10:00:00"
10077,"03/27/98 10:00:00"
10077,"04/17/01 08:00:00"
10078,"03/27/98 10:00:00"
10078,"04/17/01 08:00:00"
10084,"04/04/01 09:00:00"
17086,"02/15/79 01:00:00"
13358,"09/19/91 00:00:00"
13358,"03/10/99 00:00:00"
13358,"11/13/96 00:00:00"
13358,"03/09/99 23:00:00"
13358,"12/21/93 00:00:00"
13358,"01/12/95 00:00:00"
13358,"02/22/02 08:00:00"
13358,"10/23/86 00:00:00"
13358,"08/26/94 00:00:00"
17452,"03/29/88 00:00:00"
17452,"11/20/86 00:00:00"
17466,"09/18/06 09:55:00"
13358,"09/28/90 00:00:00"
13358,"07/09/93 00:00:00"
13358,"08/28/90 00:00:00"
13358,"08/28/01 12:30:00"
13358,"10/26/90 00:00:00"
13358,"08/23/95 00:00:00"
14362,"01/25/90 00:00:00"
14362,"03/03/89 00:00:00"
14362,"01/24/62 00:00:00"
14788,"02/15/90 00:00:00"
14788,"03/19/02 13:20:00"
14788,"02/12/88 00:00:00"
14788,"12/17/81 00:00:00"
14788,"05/17/01 11:00:00"
14788,"04/06/83 00:00:00"
14788,"12/19/86 00:00:00"
14788,"10/23/86 00:00:00"
14788,"02/06/80 00:00:00"
14788,"11/18/82 00:00:00"
14788,"07/27/80 00:00:00"
14788,"01/26/94 00:00:00"
14788,"10/14/93 00:00:00"
