numero,nosta,datedeb,datefin,nature,detail,comment,datemaj,dateenregistrement,datecreation
197878,269,"12/27/00 15:15:00","12/28/00 13:10:00","1","11","Problème de structure de fichier, centrale réinitialisée.",,,
197879,269,"01/29/01 08:45:00","02/07/01 14:30:00","1","11","Centrale restée active, transfert du fichier impossible. Changement de centrale CR2M",,,
197880,269,"02/05/01 10:30:00",,"5","50","Connection à la station par téléphone, la hauteur était de 434mm.",,,
197881,269,"03/28/01 14:15:00",,"5","50","Série de photos argentiques de la station.",,,
197882,269,"12/17/01 09:00:00","12/21/01 14:15:00","1","11","Centrale restée active, transfert du fichier impossible. Changement de centrale CR2M",,,
197883,269,"09/18/01 08:00:00","09/25/01 12:45:00","1","11","Tranfert des données sur site impossible. Problème lié à la télétransmission.",,,
197884,269,"03/26/01 08:00:00","03/28/01 12:45:00","1","11","Problème de structure de fichier, centrale réinitialisée.",,,
197885,269,"11/15/01 14:20:00",,"5","50","Nettoyage de la section de contrôle (branchages), influence:-20mm.",,,
197886,269,"06/26/98 00:00:00",,"5","50","Photos",,,
197887,269,"07/23/98 00:00:00",,"5","50","Photos",,,
197888,269,"09/19/00 00:00:00",,"5","50","Photos",,,
197889,269,"02/07/01 00:00:00",,"3","32","changement centrale",,,
197890,269,"03/11/02 08:15:00","03/15/02 14:15:00","1","11",,,,
197891,269,"03/18/02 07:00:00","03/25/02 13:45:00","1","11",,,,
197892,269,"01/09/02 00:00:00",,"5","50","Nettoyage de la sonde U.S.",,,
197893,269,"07/26/02 00:00:00",,"5","50","Nettoyage de la sonde U.S.",,,
197894,269,"08/20/02 00:00:00",,"3","32","Changement de la sonde U.S.",,,
197895,269,"10/17/02 00:00:00",,"5","50","Nettoyage du contrôle(branchages, feuilles), baisse du niveau de 12mm.",,,
197896,269,"11/06/02 00:00:00",,"3","32","Echange de matériel d'acquisition et de télétransmission avec la station de Villedieu.",,,
197897,269,"11/21/02 00:00:00",,"5","50","Nettoyage du contrôle(souche), baisse du niveau de 15mm.",,,
197898,269,"02/12/03 00:00:00",,"3","32","Remplacement du matériel CR2M par une centrale Alnaée de FARECO",,,
197899,269,"03/12/03 17:00:00","04/23/03 14:15:00","1","11","Perte des données suite à des problèmes de télétransmission et de défaut des nouvelles centrales Alnaée.",,,
197900,269,"08/07/03 00:00:00","10/03/03 00:00:00","5","50","Il n'y a plus d'écoulement (à sec)",,,
197901,269,"11/06/03 00:00:00",,"5","50","Nettoyage du contrôle (-20mm)",,,
197902,269,"01/27/04 00:00:00",,"2","21","modification en basses eaux",,,
197903,269,"10/12/05 00:00:00",,"5","50","Levé par géomètre pour un projet de la céation d'un seuil de contrôle -altitude du ""0"" de l'échelle: 141.09m",,,
197904,269,"12/30/03 00:00:00",,"3","32","Changement de centrale, mise en place d'une Alcyr2",,,
197905,269,"06/05/04 00:00:00","09/05/04 00:00:00","5","50","Correction des hauteurs (influence de la végétation aquatique)",,,
197906,269,"10/06/05 00:00:00",,"2","24","nettoyage du contrôle après des petits barrages successifs",,,
197907,269,"06/28/05 12:46:00",,"5","50","nettoyage contrôle + PHOTOS",,,
197908,269,"08/04/05 12:53:00",,"5","50","nettoyage contrôle",,,
197909,269,"11/15/05 11:40:00",,"5","50","enlèvement du barrage",,,
197910,269,"11/16/09 23:46:00","11/19/09 00:00:00","1","11",,,"02/01/10 11:57:00","02/01/10 11:57:00"
197911,270,"09/13/01 14:30:00",,"2","20","Reprise de la station par le SEMA.
Intallation d'une nouvelle échelle en  rive droite aval du pont à 2 où 3m du seuil béton pour se prémunir de l'influence de la végétation.
Changement complet d'appareillage, intallation d'une centrale CR2M LUSI et capteur USI avec une alimentation solaire.
Photos",,,
197912,270,"10/05/01 00:00:00",,"3","32","installation cable RTC + terre",,,
197913,270,"07/31/01 00:00:00",,"5","50","Photos",,,
197914,270,"01/01/66 00:00:00",,"5","50","Mise en service de la station par le SBLB.",,,
197915,270,"01/01/96 00:00:00",,"5","50","Arrêt des observations du SBLB.",,,
197916,270,"05/28/96 00:00:00",,"5","50","Début d'un suivi (mesures ponctuelles) par l'équipe de Tours du SEMA. ",,,
197917,270,"01/14/97 00:00:00",,"5","50","Constat de nettoyage des rives en amont et aval de la station.",,,
197918,270,"01/13/98 00:00:00",,"5","50","Seuil de contrôle en construction, existence d'un batardeau.",,,
197919,270,"02/10/98 00:00:00",,"2","24","Constat que le seuil béton est en service. Le SBLB remet en service une centrale d'acquisition.",,,
197920,270,"04/17/02 00:00:00",,"5","50","Constat du vol du panneau solaire.",,,
197921,270,"04/01/03 00:00:00",,"5","50","Série de photos de la station et son environnement.",,,
197922,270,"08/15/03 00:00:00",,"2","24","Nettoyage involontaire du seuil par des éléments extérieurs au service (passage de canoës où autre...)",,,
197923,270,"04/22/03 13:15:00","04/25/03 10:50:00","1","11",,,,
197924,270,"03/10/04 00:00:00",,"2","24","Nettoyage volontaire du seuil par le service",,,
197925,270,"01/27/05 11:10:00",,"2","24","nettoyage du seuil",,,
197926,270,"06/14/05 10:10:00",,"2","24","nettoyage du seuil",,,
197927,270,"07/20/05 09:40:00",,"3","32","changement batterie",,,
197928,270,"08/19/05 10:10:00",,"2","24","nettoyage du seuil",,,
197929,270,"12/01/05 11:10:00",,"2","24","nettoyage du seuil",,,
197930,270,"04/15/04 00:00:00",,"5","50","PHOTOS",,,
197931,270,"02/10/04 10:55:00",,"2","26","branches sur seuil",,,
197932,270,"05/13/04 11:20:00",,"2","24","nettoyage du seuil",,,
197933,270,"06/14/04 10:35:00",,"2","26","nettoyage d'herbes en amont du seuil",,,
197934,270,"08/25/04 10:25:00",,"2","24","nettoyage du seuil",,,
197935,270,"09/27/04 10:45:00",,"3","32","changement batterie",,,
197936,272,"03/06/16 00:00:00","03/07/16 00:00:00","4","43","jaugeage à la limite du débordement 
hauteur 0.482 m    q= 3.34
repére pour les seuils",,"03/08/16 10:49:00","03/08/16 10:49:00"
197937,273,"09/19/03 00:00:00",,"5","50","Installation d'appareillages et d'une échelle.",,,
197938,273,"10/08/03 00:00:00",,"3","32","changement de centrale d'acquisition",,,
197939,273,"03/15/05 00:00:00",,"3","31","Passage d'un capteur USi à un capteur bulle à bulle (Nimbus OTT)",,,
197940,273,"01/06/05 14:37:00",,"5","50","changement de piles",,,
197941,273,"05/27/03 00:00:00",,"5","50","PHOTOS",,,
197942,273,"06/30/04 00:00:00",,"5","50","PHOTOS",,,
197943,278,"08/19/77 00:00:00",,"5","50","Mise en service
Cote du ""0"" de l'échelle par rapport au repère scellé dans le pont en RD(Dessus du petit tube carré):-1,437m",,,
197944,278,"11/09/77 00:00:00","11/22/77 00:00:00","1","17","Station endommagée par la DDE de Loches.",,,
197945,278,"12/07/77 00:00:00","12/09/77 00:00:00","1","11",,,,
197946,278,"05/10/79 00:00:00","05/22/79 00:00:00","1","11",,,,
197947,278,"06/11/79 00:00:00","06/12/79 00:00:00","1","11",,,,
197948,278,"10/29/80 00:00:00","11/06/80 00:00:00","1","11","Horloge bloquée.",,,
197949,278,"12/22/80 00:00:00","12/24/80 00:00:00","1","11",,,,
197950,278,"12/30/80 00:00:00","12/31/80 00:00:00","1","11",,,,
197951,278,"01/04/81 00:00:00","01/06/81 00:00:00","1","11",,,,
197952,278,"12/02/80 00:00:00",,"2","22","Recalibrage aval de la station, nettoyage de rives et sous le pont.",,,
197953,278,"01/26/78 00:00:00",,"5","50","Photos de la station et de l'aval du pont.",,,
197954,278,"04/22/82 00:00:00",,"2","25","Déplacement de la station 30m en aval, pour cause d'élargissement de la chaussée du pont.",,,
197955,278,"06/08/83 00:00:00",,"2","25","Remise en place de la station en amont du pont.
Le ""0"" de l'échelle a été remis à la même cote qu'avant les travaux du pont, soit 1,44m sous le repère.",,,
197956,278,"03/02/79 00:00:00",,"5","50","Les vannes du déversoir de la retenue de Chemillé s/ Indrois ont été levées entièrement.",,,
197957,278,"02/28/83 00:00:00",,"5","50","constaté ce jour que la cote de débordement en aval est de 1,60m à l'échelle provisoire aval(Période de travaux de réfection du pont). ",,,
197958,278,"07/27/84 00:00:00",,"2","24","Construction d'un seuil en pierres sur l'arche centrale du pont.
Augmentation du plan d'eau à l'échelle :7cm",,,
197959,278,"09/30/83 10:30:00","10/11/83 11:30:00","4","42","Correction de l'influence des vannes du Moulin des Roches en aval.",,,
197960,278,"10/22/84 00:00:00",,"2","24","Ouverture d'une brèche dans le seuil de pierres sur la passe centrale, par le SIVOM, pour faciliter des travaux de traversée de canalisation dans la rivière en amont du pont.",,,
197961,278,"02/08/85 00:00:00",,"2","24","Comblement de la brèche dans le seuil. Travaux efffectués par le SIVOM, le seuil semble avoir été remis dans le même état qu'initialement.",,,
197962,278,"10/22/84 00:00:00","11/01/84 00:00:00","1","17","Travaux sur la section de prise d'eau du limni.",,,
197963,278,"12/01/81 00:00:00",,"5","50","Série de photos de la station et son environnement.",,,
197964,278,"02/01/83 00:00:00",,"5","50","Série de photos de la station provisoirement déplaçée et de son environnement.",,,
197965,278,"07/25/84 00:00:00","07/26/84 00:00:00","5","50","Série de photos du seuil de pierre sur la passe centrale.",,,
197966,278,"12/01/84 00:00:00",,"5","50","Photo de la station;",,,
197967,278,"01/25/95 00:00:00",,"5","50","Photos de la crue (amont et aval du pont).",,,
197968,278,"08/24/98 00:00:00",,"5","50","Série de photos de l'eutrophisation à la station.",,,
197969,278,"12/14/98 00:00:00",,"5","50","Photos de la station.",,,
197970,278,"12/20/82 00:00:00",,"5","50","Mesure de la crue à 16h20, pas de possibilité de lire l'échelle et encore moins sur le limni (station provisoirement mis à l'aval dans la zone inondable). Bas de la cabine noyée sur environ 10cm à 17h00.
Le maxi de la crue semble avoir eu lieu à 19h00(environ 20cm de plus que la cote de 17h00).
Transports solides nombreux en surface.
Photos prises par M.GHIO du SEMA.",,,
197971,278,"03/01/83 00:00:00",,"2","21",,,,
197972,278,"10/04/86 00:00:00","11/23/86 00:00:00","4","42","Encombrement du radier par les feuilles tombées.",,,
197973,278,"12/13/88 00:00:00","12/14/88 00:00:00","1","11",,,,
197974,278,"03/01/86 00:00:00",,"2","21",,,,
197975,278,"10/25/89 00:00:00","11/15/89 00:00:00","4","42","Brêche dans le seuil de la passe centrale faites vraisemblablement par des enfants + vannage provoqué pour faciliter la remise en état du seuil.",,,
197976,278,"04/23/89 00:00:00","04/25/89 00:00:00","1","10","Fin de rouleau.",,,
197977,278,"11/15/89 00:00:00",,"2","24","Remise en état du seuil.",,,
197978,278,"07/01/90 00:00:00","07/10/90 00:00:00","1","11",,,,
197979,278,"03/22/91 00:00:00",,"2","21",,,,
197980,278,"10/26/92 12:00:00","11/02/92 18:00:00","4","42","Influence supposée du Moulin des Roches.( Les vannes n'ont pas été levées pour cette première petite crue de la saison hivernale)",,,
197981,278,"10/04/93 00:00:00","10/11/93 00:00:00","4","42","Influence supposée du Moulin des Roches.",,,
197982,278,"12/21/93 00:00:00","12/24/93 00:00:00","1","11",,,,
197983,278,"11/25/96 00:00:00","11/30/96 00:00:00","4","42","Influence constatée du Moulin des Roches. Visite ce jour au moulin, les vannes sont baissées.
Propriétaire du moulin: Mr et Mme Mieville Clive -  Tél:0247595658",,,
197984,278,"05/11/98 00:00:00","05/26/98 00:00:00","1","11","Défaut d'alimentation de la centrale",,,
197985,278,"06/09/94 00:00:00",,"3","30","Installation d'une centrale d'acquisition CR2M télétransmise avec capteur Ultra-Son.",,,
197986,278,"06/09/94 00:01:00",,"2","26","Suite à la modernisation malgré que l'échelle ait été remis au même emplacement et à la même cote.
Modification en basses et moyennes eaux.",,"05/31/13 15:34:00",
197987,278,"01/19/98 00:00:00",,"2","21","Modification en basses et moyennes eaux.",,,
197988,278,"06/14/99 00:00:00","06/24/99 00:00:00","1","11","Fichier irrécupérable sur le site. Problème de télétransmission générant un déformatage du fichier.",,,
197989,278,"10/01/99 00:00:00","10/18/99 13:30:00","4","42","Embâcle enlevé par la DDE suite à la crue de fin septembre.",,,
197990,278,"10/25/95 00:00:00",,"5","50","Nettoyage du radier.",,,
197991,278,"11/02/95 00:00:00",,"5","50","Nettoyage du radier.",,,
197992,278,"03/13/97 00:00:00",,"5","50","Constat d'un léger embâcle suite à une crue. Vu le service technique de la mairie pour son retrait.",,,
197993,278,"04/10/97 00:00:00",,"5","50","Nettoyage du radier.",,,
197994,278,"10/21/97 00:00:00",,"5","50","Nettoyage du radier.",,,
197995,278,"03/10/98 00:00:00",,"5","50","Nettoyage du radier.",,,
197996,278,"11/16/98 00:00:00",,"5","50","Nettoyage du radier + nettoyage sonde",,,
197997,278,"01/02/00 03:40:00","01/05/00 10:00:00","1","11","Fichier irrécupérable sur le site. Problème de télétransmission générant un déformatage du fichier.",,,
197998,278,"07/18/00 00:00:00",,"5","50","Nettoyage préventif de la sonde U.S.",,,
197999,278,"10/24/00 10:00:00",,"5","50","Nettoyage du seuil: Ht : 302mm -> 297mm",,,
198000,278,"01/12/00 00:00:00",,"3","32","changement complet de centrale et modem après plusieurs essais infructueux pour détecter les problèmes de télétransmission.",,,
198001,278,"05/05/99 00:00:00",,"5","50","nettoyage sonde",,,
198002,278,"06/07/99 00:00:00",,"3","32","changement modem (4858)",,,
198003,278,"07/27/99 00:00:00",,"5","50","Eutrophysation importante en amont du pont",,,
198004,278,"09/21/99 00:00:00",,"3","32","changement centrale (3303 -> 1473)",,,
198005,278,"12/23/99 00:00:00",,"3","32","changement centrale",,,
198006,278,"04/11/00 00:00:00",,"3","32","changement modem (6315 -> 6316)",,,
198007,278,"02/09/99 00:00:00",,"5","50","Photos",,,
198008,278,"03/23/00 00:00:00",,"5","50","Photos",,,
198009,278,"03/21/01 00:00:00",,"5","50","Photos",,,
198010,278,"11/14/01 00:00:00",,"5","50","Photos",,,
198011,278,"06/12/01 00:00:00",,"5","50","nettoyage sonde",,,
198012,278,"12/23/99 23:59:00","12/25/99 00:00:00","4","41",,,,
198013,278,"07/24/99 23:59:00","07/27/99 09:57:00","4","41",,,,
198014,278,"09/25/02 00:00:00",,"5","50","Nettoyage du seuil: Ht : 270mm -> 265mm",,,
198015,278,"04/30/02 00:00:00",,"5","50","Nettoyage du seuil: Ht : 303mm -> 285mm",,,
198016,278,"12/08/05 00:00:00",,"2","24","nettoyage du contrôle suite aux petits barrages succéssifs. Détarage",,,
198017,278,"05/18/05 10:45:00",,"5","50","nettoyage radier",,,
198018,278,"07/18/05 12:15:00",,"5","50","enlèvement d'un barrage sur le seuil + PHOTOS",,,
198019,278,"11/10/05 11:20:00",,"5","50","nettoyage seuil",,,
198020,280,"11/12/01 12:00:00",,"5","50","Mise en service avec un Nilomètre de la société SEROSI",,"06/14/07 12:03:00","06/14/07 12:03:00"
198021,280,"04/21/04 00:00:00",,"5","50","PHOTOS",,"06/14/07 12:05:00","06/14/07 12:05:00"
198022,280,"07/01/04 00:00:00","12/31/04 00:00:00","5","50","Présence d'étaies métalliques(8) sous le pont afin de renforcé celui-ci lors des passages de poids lourds(restauration du moulin). Cette présence a occasionné plusieurs petites embâcles pendant cette période.",,"06/14/07 12:08:00","06/14/07 12:08:00"
198023,280,"08/23/05 00:00:00",,"5","50","PHOTOS",,"06/14/07 12:09:00","06/14/07 12:09:00"
198024,280,"09/05/05 00:00:00",,"2","21","détarage estimé après la petite montée du 05/09/2005",,"06/14/07 12:11:00","06/14/07 12:11:00"
198025,280,"11/03/05 00:00:00",,"5","50","suppression d'un barrage de pierres sur le radier",,"06/14/07 12:12:00","06/14/07 12:12:00"
198026,280,"11/08/05 00:00:00",,"5","50","PHOTOS",,"06/14/07 12:12:00","06/14/07 12:12:00"
198027,280,"02/23/05 12:00:00",,"3","31","Installation d'une centrale CR2M et d'un capteur USi",,"06/14/07 12:15:00","06/14/07 12:15:00"
198032,298,"11/01/07 00:00:00",,"5","50","Mise en service",,"02/11/10 15:04:00","02/11/10 15:04:00"
198182,324,"01/12/16 00:00:00",,"5","50","Application d'un CorTH du a un arbre couché sur le seuil, entainent une influence.",,"01/15/16 15:32:00","01/15/16 15:32:00"
198183,324,"06/22/23 00:00:00","06/28/23 00:00:00","4","43","Crue ""estivale"" en cours suite aux orages. Les données sont très affectées par la végétation (aquatique, en berge et les embâcles associés). Les incertitudes induites dépasse les 20cm sur la mesure de hauteur et approche les 50% sur le calcul du débit. Des correctifs ont été appliqués suite aux jaugeages du 22/06 matin mais les débits resteront très incertains dans les prochains jours.",,"07/21/23 15:18:00","07/21/23 15:18:00"
198184,335,"06/25/09 00:00:00",,"5","50","prise de 2 repères sur la 1ere pile rive gauche coté Perruson
repère amont + 0.035 par rapport repere aval ( cote 1m de l'echelle)
voir carnet de jaugeage pour les croquis",,"01/11/10 15:27:00","01/11/10 15:27:00"
198185,336,"06/25/09 00:00:00","06/26/09 00:00:00","5","50","repère amont + 0.035 par rapport repere aval ( cote 1m de l'echelle)","04/15/10 17:32:00","04/15/10 17:33:00","04/15/10 17:32:00"
198221,345,"11/20/12 00:00:00",,"2","26","Pose de l'échelle d'étiage et de crue ce jour . Jusqu'au jaugeage N°7 , cote faite par nivellement.
Le ZERO de l'échelle est au fond.",,"11/23/12 15:39:00","11/23/12 15:39:00"
198246,367,"07/18/22 15:00:00",,"2","24","Barrage en pierre sur le contrôle (nettoyage le 09/08/2022 13:00) -1.1 cm",,"08/12/22 14:06:00","08/12/22 14:04:00"
198263,372,"06/12/02 00:00:00",,"5","50","Photos",,,
198282,391,"06/12/02 00:00:00",,"5","50","Photos",,,
198307,413,"02/02/23 00:00:00",,"5","50","Déplacement de l'échelle et du capteur à l'amont du pont pour diminuer l'influence de la buse de la STEU.",,"02/02/23 16:44:00","02/02/23 15:47:00"
198314,428,"11/09/22 00:00:00",,"2","26","Flexion dans la courbe pour prise en compte de l'activation de l'arche rive gauche (à environ - 50cm)",,"11/09/22 15:24:00","11/09/22 15:24:00"
198315,428,"06/14/23 00:00:00","10/25/23 12:00:00","5","50","Mise à jour firmware 3.950 et changement type de vitesse :""Velocity (X,Z).X center beam 1 only"".","10/27/23 10:44:00","10/27/23 10:44:00","06/23/23 17:06:00"
198316,428,"10/25/23 12:00:00",,"5","50","Réglage effectué dans ""flow configuration"" puis ""vitesse moyenne"" puis ""type de vitesse"" mettre ""Vx principal"" ce qui permet d'avoir la vitesse des faisceaux 1 et 2 dans le sens du courant (donc ne prend pas en compte les faisceaux latéraux dont celui qui tape dans la palplanche).",,"10/27/23 11:00:00","10/27/23 11:00:00"
198317,431,"07/19/22 12:00:00",,"2","24","Pose d'un seuil IPN de 20cm. demandera un changement de courbe.",,"07/22/22 14:34:00","07/22/22 14:34:00"
198318,431,"09/27/23 00:00:00",,"2","24","supression des rochers situés derrière la goulotte. des embâcles se déposé souvent sur ces rochers et obstruaient la goulotte.",,"10/23/23 15:02:00","10/23/23 15:02:00"
198319,433,"02/19/19 08:55:00","04/13/21 12:00:00","4","43","Mise en place de l' échelle,  3 m en amont du pont, en rive droite.
La côte prise avant la pose de l' échelle était prise sur le haut de la palplanche, à l' endroit actuel de l' échelle.
côte repére 1.680 m pour 0.0 m de l' échelle.",,"04/15/21 16:07:00","04/15/21 15:51:00"
198877,350,"05/06/24 00:00:00",,"5","50","Estimation du point de cassure de la CT à 2,80m (hauteur de débordement sur le chemin).",,"05/23/24 14:52:00","05/23/24 14:52:00"
207623,410,"08/13/24 00:00:00",,"2","24","Rajout d'un IPN sur l'IPN déjà existant sur le seuil en rive droite, afin de ramener l’écoulement en rive gauche.",,"08/30/24 10:42:00","08/26/24 16:42:00"
208707,244,"07/30/24 00:00:00",,"5","50","Construction d'un barrage de cailloux a 30m en aval de l'echelle constaté le 21/08/24.
Mis en place d'un CORTH de 88mm du 30/07/24 au 6/09/24 (destruction barrage).",,"09/12/24 11:49:00","09/12/24 11:49:00"
209796,428,"09/18/24 00:00:00",,"5","50","Mise à jour firmware 4.0 ",,"09/27/24 13:13:00","09/27/24 13:13:00"
214382,189,"02/01/12 00:00:00","02/29/12 00:00:00","1","17","février 2012 période de (fort) gel : absence de hauteurs du 3/2 04:00 au 21/02/2012 08:00",,"03/09/12 09:32:00","03/09/12 09:32:00"
214656,382,"07/21/24 09:00:00",,"2","21","Détarage suite crue du 21-07-24 avec modification contrôle redéposition matériaux lors de la décrue coté RD voisinage controle.(photos faite 01-08-24).
Nivellement laisses crues coté amont pont fait le 01-08-24.Visée echelle depuis RD amont pont sur replat. On a visée topo sur echelle 285 cm et 2 laisses jugés authentiques RD avec nivellement sur  echelle 2.85+0.35 et 2.85+0.27.1 seule laisse RG vis a vis de 1ère RD à 2.85+0.35.En moy nivellement echelle possible 2.85+0.30 soit 3.15-3.20m.",,"08/02/24 13:40:00","08/02/24 13:40:00"
214657,382,"07/21/24 09:00:00",,"5","50","Comportement hydraulique crue 21-07-2024
suite visite terrain 01-08-2024 et recherche limites ecoulement et nivellement laisse de crue au max crue le pont était 
totalement en charge cependant pas de débordemnt sur la route departementale (aucune trace apparente) et début débordement-stockage sur pré paturage coté RG amont immédiat pont.",,"08/02/24 13:54:00","08/02/24 13:54:00"
226799,211,"02/01/12 00:00:00","02/29/12 00:00:00","5","50","février 2012 période de (fort) gel mais pas d'absence de hauteurs ",,"03/09/12 09:31:00","03/09/12 09:31:00"
226800,211,"08/13/24 00:00:00",,"5","50"," A partir du 13-08-2024,un intervalle de publication a été mise en place sur  la courbe de tarage de Villerest Pont.
Seuls les débits de Villerest Pont supérieur à 100 m3/s seonbt visualisables dnas Hydroportail et Vigicrue.",,"09/02/24 11:41:00","09/02/24 11:41:00"
226806,103,"05/11/11 00:00:00",,"5","50","clou repere : centre boulon fermeture cabine h = 11.518        pont: sur pont déviation de Roanne 1 clou coté aval en rive droite      et un clou coté amont en rive gauche",,"05/16/11 13:57:00","05/16/11 13:57:00"
226807,103,"02/01/12 00:00:00","02/29/12 00:00:00","5","50","février 2012 période de (fort) gel mais pas  d'absence de hauteurs ",,"03/09/12 09:30:00","03/09/12 09:30:00"
226808,103,"09/05/24 13:00:00",,"5","50","Arrêt du corth herbes sur le contrôle de Villerest aval suite au déstockage barrage initié le 05-09-24 vers 5h00 TU avec des débits de pointe de 200m3/s entrainant l'arrachement des herbes et ramenant à zéro la valeur du Corth.",,"09/12/24 09:42:00","09/12/24 09:42:00"
227162,592,"09/09/24 09:20:00",,"5","50","Lors de la visite du 09-09-24 le Jet creux est en action le Niveau NGF echelle est à 271.05 m et le capteur radar 28116m  !!
Influence probable et  momentanée  ""embruns"" gouttelettes quand le jet creux est jet creux est en action  sur la rmesure du tirant d'air par le radar. (echos parasites sur nuage goutelettes).Le phénomène s'est reproduit idem 07-09-24.Ce problème calage capteur quand le jet creux est actif semble systématique.
Un deuxième capteur immergé serait dans le puit de service serait souhaiatble.à l'avenir.
",,"09/12/24 15:22:00","09/12/24 11:47:00"
227163,592,"12/13/24 00:00:00",,"3","31","Données douteuses du radar en raison de l'influence du jet creux-Chronique hauteurs prevalidés incertaines sur période aout-decembre 2024.
Installation 2 sondes courant décembre dans puits tranquilisé sortie barrage et données ht bonnes hydroportail depuis 01-01-2025.",,"02/05/25 09:07:00","02/05/25 09:07:00"
229079,117,"07/21/03 00:00:00","09/08/03 00:00:00","5","50","suite aux travaux du seuil du 21/07/2003 au 08-09-2003 les débits sont calculés avec un CorTH",,"07/20/11 15:22:00","07/20/11 15:22:00"
229080,117,"01/01/08 00:00:00",,"5","50","a partir du 01/01/2008 les horaires des jaugeages passent en heure TU",,"02/21/12 09:37:00","02/21/12 09:37:00"
229081,117,"09/02/10 00:00:00",,"5","50","le 2/09/2010 remplacement échelle de 1 a 2m , mise en place nouvelle échelle crue de 4 a 8m ,changement bas de gaine du flotteur , travaux réalisés avec DREAL AUVERGNE
",,"02/21/12 10:23:00","02/21/12 09:49:00"
229082,117,"09/01/10 00:00:00",,"5","50","le 01/09/2010 branchement radar VEGA+61 et sonde de pression . Le radar est installé sur la cabine du flotteur et la sonde de pression est placée dans la colonne du flotteur",,"02/21/12 10:23:00","02/21/12 10:07:00"
229083,117,"09/01/20 00:00:00",,"2","24","Travaux de mise en conformité du seuil de la station durant les mois de juillet et aout 2020.Pas de publication de débits sur la période.
Construction d'une nouvelle courbe de tarage notoirement différente des précédentes au vu de l'intervention réalisé.",,"12/09/20 14:54:00","12/04/20 12:11:00"
229084,118,"07/20/11 00:00:00",,"5","50","Toutes les courbes de tarage du 27-11-1993 au 15-12-2004 ont été revues et corrigées dans HYDRO",,"07/20/11 11:53:00","07/20/11 11:53:00"
229085,118,"01/01/08 00:00:00",,"5","50","a partir du 01/01/2008 les horaires des jaugeages passent en heure TU",,"02/21/12 09:32:00","02/21/12 09:32:00"
229086,118,"06/01/09 00:00:00",,"5","50"," a du 01/06/2009 on ne tient plus compte des hauteurs a l'échelle aval ,on lit UNIQUEMENT l'ECHELLE AMONT ",,"02/21/12 09:35:00","02/21/12 09:35:00"
229087,118,"07/30/15 16:00:00",,"2","20","Remplacement du madrier et de l'échelle ",,"08/19/15 16:33:00","08/19/15 16:33:00"
229088,176,"09/20/11 00:00:00",,"3","32","réfection et changement prise de pression avec DREAL AUVERGNE (ancienne completement corrosée)",,"02/21/12 09:30:00","11/28/11 10:10:00"
229089,176,"01/01/08 00:00:00",,"5","50","a partir du 01/01/2008 les horaires des jaugeages passent en heure TU",,"02/21/12 09:29:00","02/21/12 09:29:00"
229090,129,"07/12/11 00:00:00",,"5","50","remplacement ancienne échelle avvec DREL AUVERGNE ( LENNE D, BERNARD H, LOURADOUR D, PIGEOLAT C, GROLET JP, GROLET A, FILERE JP ) nouvelle échelle en un seul élément de -0.80m a 4m ( photos dans fiche sécurité)",,"02/21/12 10:11:00","07/13/11 16:14:00"
229091,129,"01/01/08 00:00:00",,"5","50","a partir du 01/01/2008 les horaires des jaugeages passent en heure TU",,"02/21/12 10:10:00","02/21/12 10:10:00"
229092,129,"06/14/20 13:30:00",,"5","50","                                               Crue Allier 14/06/2020-Astreinte Jaugeage
Début de débordement en amont RD et remplissage de la zone correspondant à la zone du périmètre de captage.Le débordement sur la Route departementale entre le pont station et Puy Guillaume se réalisera graduellement à partir de 3.05m echelle (environ 4m3/s) sur une largeur de 50m evironLa hauteur max atteinte sur la crue se situant vers 3.15m..",,"06/22/20 08:48:00","06/22/20 08:48:00"
229093,123,"01/01/67 00:00:00",,"5","50","01/01/1967 debut d'exploitation de la station de St Yorre (avant : station de Billy)",,"02/04/11 14:52:00","02/04/11 14:52:00"
229094,123,"07/12/11 00:00:00",,"5","50","changement prise de presion du LPN8 avecDREAL AUVVERGNE (LENNE D, BERNARD H, LOURADOUR D, PIGEOLEAT C, GROLET JP, GROLET A, FILERE JP ) mise en place d'une sonde de température et remplacement échelle de 0 a 2m",,"07/13/11 16:11:00","07/13/11 16:11:00"
229095,123,"01/01/08 00:00:00",,"5","50","a partir du 01/01/2008 les horaires des jaugeages passent en heure TU",,"02/21/12 10:13:00","02/21/12 10:13:00"
229096,123,"01/15/20 00:00:00",,"2","21","Modification imortante de la morphologie du lit mineur de la rivière par comblement et redéposition de matériaux en aval de la station hydrométrique.
Détarage significatif sur la courbe de tarage à compter de la crue du 14-15 juin 2020.",,"07/24/20 11:35:00","07/24/20 11:35:00"
229097,79,"02/10/15 00:00:00",,"2","24","tronçonnage tronc d'arbres au niveau de l'echelle modif. CTH",,"03/16/15 11:37:00","03/16/15 10:57:00"
229098,343,"07/21/15 00:00:00",,"5","50","Absence de debit  à la cote 47 cm à l'echelle (dans une marre d'eau )",,"07/24/15 12:31:00","07/24/15 12:25:00"
229099,343,"11/24/15 00:00:00","01/05/16 12:00:00","5","50","arbres en travers de la riviere 10 m en aval cth.05/01/2016 tronçonnage arbres fin CTH",,"01/11/16 11:26:00","11/27/15 15:57:00"
