noct,nopt,h,q
1194,11,2657,171
1194,12,3627,271
1194,13,3899,318
1194,14,4300,412
1195,1,50,1.02
1195,2,100,2.1900001
1195,3,150,3.5
1195,4,250,6.4000001
1195,5,300,8
1195,6,400,11.6
1195,7,500,15.5
1195,8,600,19.9
1195,9,700,24.799999
1195,10,800,30
1195,11,900,35.400002
1195,12,1300,60
1195,13,1600,80.699997
1195,14,2000,113
1195,15,2400,148
1195,16,2800,185
1195,17,3203,227
1195,18,3477,255
1195,19,3674,281
1196,1,100,2.2
1196,2,150,3.3099999
1196,3,250,5.75
1196,4,350,8.7399998
1196,5,450,12.2
1196,6,550,16.1
1196,7,650,20.4
1196,8,720,24
1196,9,800,28.1
1196,10,850,31.299999
1196,11,900,34.5
1196,12,950,37.900002
1196,13,980,40
1196,14,1200,53.700001
1196,15,1400,66.699997
1196,16,1630,81.099998
1196,17,1997,111
1196,18,2397,147
1196,19,2784,184
1196,20,3100,213
1196,21,3390,245
1196,22,3597,268
1197,1,50,1.8
1197,2,100,2.5699999
1197,3,180,4.1700001
824,22,4750,582
824,21,4310,467
824,20,4020,400
824,19,3420,264
824,18,3340,247
824,17,3250,229
824,16,3140,214
824,15,2930,193
824,14,2100,120
824,13,1800,94
824,12,1600,79
824,11,1400,65
824,10,1200,51.599998
824,9,993,39.599998
824,8,796,29.1
824,7,597,19.200001
824,6,452,12.8
824,5,321,7.27
824,4,265,5.77
824,3,196,4.3699999
824,2,120,3.2
824,1,0,1.28
825,21,4750,582
825,20,4310,467
825,19,4020,400
825,18,3420,264
825,17,3340,247
825,16,3250,229
825,15,3140,214
825,14,2930,193
825,13,2100,117
825,12,1810,93
825,11,1610,77
825,10,1410,62.5
825,9,1200,48.900002
825,8,995,37.400002
825,7,800,27.299999
825,6,575,16.4
825,5,308,7.6700001
825,4,256,6.1799998
825,3,191,4.9299998
825,2,120,3.76
825,1,0,1.98
840,1,80,0.050000001
840,2,150,0.12
840,3,200,0.25
840,4,250,0.44999999
840,5,300,0.69999999
840,6,350,1
840,7,400,1.35
840,8,500,2.3499999
840,9,600,3.48
840,10,707,4.8299999
840,11,800,5.9000001
840,12,1000,8.3500004
840,13,1204,11
840,14,1514,14.9
840,15,1850,19.299999
846,1,-20,0.21799999
846,2,38,0.25799999
846,3,112,0.55900002
832,4,4001,5220
838,1,2000,0
838,2,2130,1.1
838,3,2220,4.6500001
838,4,2300,9.9499998
838,5,2500,29.299999
838,6,2700,50
838,7,3200,104
838,8,3600,150
838,9,4000,200
838,10,4800,305
838,11,5700,440
838,12,7300,735
838,13,9000,1100
840,16,2101,22.700001
840,17,2143,23.700001
840,18,2206,25.5
840,19,2634,40
840,20,2737,44.299999
844,18,1623,10.8
844,19,1707,12.2
844,20,2190,22.799999
844,21,2409,27.5
844,22,2635,32.599998
844,23,2890,38.700001
846,4,168,0.80199999
846,5,228,1.13
846,6,479,2.75
846,7,564,3.2
846,8,643,3.5999999
846,9,850,5.2600002
846,10,1464,9.6599998
846,11,1625,11
846,12,1823,12.7
846,13,2890,38.700001
852,1,2247,2.54
852,2,2290,3.05
852,3,2321,4.71
852,4,2350,6.4499998
852,5,2366,7.6100001
852,6,2380,9.1300001
852,7,2397,11
852,8,2450,19.4
852,9,2553,39.299999
852,10,2600,48.099998
852,11,2795,104
852,12,2893,131
852,13,4404,425
853,1,2247,2.54
853,2,2280,3.02
853,3,2295,3.3
853,4,2320,4.1999998
853,5,2341,5.2199998
853,6,2352,6.1199999
853,7,2365,7.4000001
853,8,2380,9.1300001
853,9,2400,11.7
853,10,2450,18.9
853,11,2553,39.299999
853,12,2627,58.400002
853,13,2701,78.199997
853,14,2720,83.300003
853,15,2733,89.300003
853,16,2739,93.400002
853,17,2757,102
853,18,2781,109
853,19,2818,114
853,20,2858,122
853,21,4404,425
1291,1,70,0.090000004
1291,2,100,0.15000001
1291,3,110,0.212
1291,4,150,0.97899997
1291,5,200,1.75
1291,6,400,5
1291,7,700,9.8500004
1291,8,1000,14.6
1291,9,1491,23.700001
1291,10,2006,33.099998
1291,11,2207,37.599998
1291,12,2581,46.099998
1291,13,3194,63.799999
1291,14,3444,75.300003
1291,15,3691,95.599998
1291,16,3777,107
1291,17,3871,122
1291,18,4445,237
1291,19,5587,497
1292,1,80,0
1292,2,160,0.56
1292,3,200,1.04
1292,4,400,4.02
1292,5,2097,35.299999
1292,6,2407,41.5
1292,7,2793,51.400002
1292,8,2987,57.099998
1292,9,3431,74.800003
1292,10,3575,84.599998
1292,11,3656,91
1292,12,3729,99.400002
1292,13,3876,124
1292,14,4704,293
1292,15,5599,500
1294,1,1030,0.5
1294,2,1080,0.91600001
1294,3,1169,2.3599999
1294,4,1270,5.0300002
1294,5,1391,8.1599998
1294,6,1595,13.7
1294,7,1904,22
1294,8,2313,33.599998
1294,9,2706,44.400002
1294,10,3764,76.099998
1294,11,3824,78.400002
1294,12,3888,81
1294,13,3951,85.199997
1294,14,4004,93
1294,15,4048,109
1296,1,1020,0.44999999
1296,2,1085,1.4
1296,3,1175,3.3499999
1296,4,1269,5.6300001
1296,5,1395,8.9399996
1296,6,1606,14.4
1296,7,1900,22.299999
1296,8,2318,34.099998
1296,9,2715,44.700001
1296,10,3048,54.700001
1296,11,3709,74.400002
1296,12,3819,78
1296,13,3891,80.699997
1296,14,3949,85.199997
1296,15,4004,92.800003
1296,16,4048,106
1296,17,4079,122
1296,18,4150,164
1312,1,900,0.47999999
1312,2,1000,1.55
1312,3,1080,2.7
1312,4,1175,4.5
1312,5,1270,6.3000002
1312,6,1395,9.1000004
1312,7,1606,14.4
1312,8,1900,22.299999
1312,9,2316,33.799999
1314,1,-30,0
1314,2,-10,0.017999999
1314,3,25,0.22400001
1314,4,38,0.25799999
1314,5,73,0.34400001
1314,6,112,0.50599998
1314,7,168,0.78399998
1314,8,210,1.03
1314,9,394,2.1700001
1314,10,1131,6.8099999
1314,11,1695,10.9
1314,12,1929,14.4
1314,13,2098,17.6
906,12,3144,111
906,13,3697,287
909,14,1935,37.299999
909,15,3000,120
932,1,80,0.018999999
932,2,166,0.077
932,3,210,0.221
932,4,238,0.36199999
932,5,265,0.50700003
932,6,310,0.79000002
932,7,351,1.0599999
932,8,405,1.47
932,9,487,2.3800001
932,10,706,4.96
932,11,1000,8.3500004
932,12,1206,10.8
932,13,2032,21.5
932,14,2082,22.9
932,15,2701,48.799999
871,1,500,1.03
871,2,600,2.3
871,3,700,3.8
871,4,800,5.8000002
871,5,1141,15.5
871,6,1171,16.4
871,7,1519,32.5
871,8,2112,62.900002
871,9,2590,95.300003
871,10,3237,147
871,11,3990,213
871,12,5000,313
871,13,5983,434
871,14,6491,526
871,15,6926,613
871,16,7513,746
871,17,7991,867
872,1,2040,0
872,2,2170,1.1
872,3,2260,4.6500001
872,4,2340,9.9499998
872,5,2540,29.299999
872,6,2740,50
872,7,3226,106
872,8,3642,158
872,9,4040,208
872,10,4840,312
872,11,5738,447
872,12,7332,741
872,13,8999,1100
929,1,362,0.75800002
929,2,601,3.8
929,3,770,5.4499998
929,4,845,7.3000002
929,5,1141,15.5
929,6,1171,16.4
929,7,1519,32.5
929,8,2107,62.900002
929,9,2670,101
929,10,3991,192
929,11,4173,210
929,12,5009,309
929,13,6003,432
929,14,6542,534
929,15,6967,622
929,16,7528,747
929,17,7991,867
950,1,500,1.03
950,2,600,2.3
950,3,690,3.8
950,4,770,5.4499998
950,5,880,8.1499996
950,6,1140,15.5
950,7,1170,16.4
950,8,1520,32.5
950,9,2110,62.900002
950,10,2670,101
950,11,3990,192
950,12,4170,210
950,13,5010,309
950,14,6000,432
950,15,6540,534
950,16,6970,622
950,17,7530,747
950,18,7990,867
953,1,-61,1.92
953,2,101,4.3899999
953,3,225,5.0799999
953,4,273,6.3499999
953,5,350,8.54
953,6,669,20.6
953,7,1356,59.599998
953,8,1609,77
953,9,1810,93
953,10,2104,117
953,11,2924,195
953,12,3064,213
953,13,3260,248
953,14,3381,272
953,15,3560,306
953,16,4019,400
953,17,4310,467
953,18,4751,582
956,1,-200,0
956,2,-60,2.5699999
956,3,11,4.2800002
956,4,98,6.8000002
956,5,1247,39.900002
956,6,2061,66.400002
956,7,3742,127
956,8,4050,153
956,9,4352,206
956,10,4615,259
956,11,5006,351
956,12,5517,486
956,13,5998,630
958,1,100,0.15000001
958,2,127,0.163
958,3,140,0.175
1052,1,500,1.03
1052,2,600,2.3
1052,3,700,3.8
1052,4,800,5.8000002
1052,5,1140,15.5
1052,6,1170,16.4
1052,7,1520,32.5
1052,8,2110,62.900002
1052,9,2670,101
1052,10,4170,210
1052,11,4893,271
1052,12,5592,362
1052,13,6407,482
1052,14,7011,602
1052,15,7581,733
1084,2,1025,0.11
1025,2,25,0.22400001
1025,3,38,0.25799999
1025,4,73,0.34400001
1025,5,112,0.50599998
1025,6,168,0.78399998
1025,7,210,1.03
1025,8,394,2.1700001
1025,9,852,5.0999999
1025,10,1708,11.3
1025,11,1784,12.3
1025,12,1874,14.2
1025,13,2211,22.1
1025,14,2396,27.5
1025,15,2838,41.700001
958,4,178,0.347
958,5,318,1.28
958,6,390,1.74
958,7,605,3.29
958,8,843,5.25
958,9,1055,7.3400002
958,10,1228,9.5100002
958,11,1364,11.9
958,12,1600,18
964,1,975,0.025
964,2,1105,0.391
964,3,1246,1.52
964,4,1362,1.52
964,5,1456,1.75
964,6,1534,1.75
964,7,1648,2.3099999
964,8,1873,7.0999999
964,9,1967,8.2299995
964,10,2291,12.7
964,11,2418,14.6
964,12,2621,17.4
964,13,2805,19.700001
964,14,2919,23.6
964,15,2998,26.200001
964,16,3062,31.700001
964,17,3131,39.700001
964,18,3234,51.900002
964,19,3465,79.900002
964,20,3831,132
964,21,4209,196
964,22,4628,279
964,23,4998,364
985,1,-20,0.18000001
985,2,38,0.25799999
985,3,73,0.34400001
985,4,112,0.51200002
985,5,168,0.74000001
985,6,210,1.01
985,7,265,1.4
985,8,852,5.1500001
985,9,1708,11.3
985,10,1784,12.3
985,11,1870,14.3
985,12,2396,27.5
985,13,2838,41.700001
990,1,600,0.074000001
990,2,641,0.090000004
990,3,679,0.109
990,4,755,0.156
990,5,831,0.219
990,6,907,0.30199999
990,7,983,0.41
990,8,1060,0.54900002
990,9,1140,0.727
990,10,1210,0.95200002
990,11,1320,1.3200001
990,12,1420,1.76
990,13,1470,1.99
990,14,1640,3.0599999
990,15,1810,4.52
990,16,1990,6.46
990,17,2000,6.5999999
1006,11,1250,4.8000002
1006,10,1150,4.1799998
1006,9,1050,3.6199999
1006,8,950,3.0699999
1006,7,850,2.54
1006,6,750,2.04
1006,5,650,1.5599999
1006,4,550,1.11
1006,3,500,0.89300001
1006,2,450,0.67799997
1006,1,350,0.29499999
1007,2,1100,3.8599999
1007,1,300,0.039999999
1008,3,1800,8.6000004
1008,2,1100,3.8599999
1008,1,300,0.039999999
1009,1,1030,0.5
1009,2,1080,0.91600001
1009,3,1169,2.3599999
1009,4,1270,5.0300002
1009,5,1391,8.1599998
1009,6,1595,13.7
1009,7,1904,22
1009,8,2313,33.599998
1009,9,2706,44.400002
1009,10,3764,76.099998
1009,11,3824,78.400002
1009,12,3888,81
1009,13,4000,88
1009,14,4100,100
1009,15,4296,126
1009,16,4504,155
1011,1,2130,0.126
1011,2,2249,2
1011,3,2290,3.26
1011,4,2321,4.71
1011,5,2350,6.4499998
1011,6,2366,7.6100001
1011,7,2380,9.1300001
1011,8,2397,11
1011,9,2450,19.4
1011,10,2553,39.299999
1011,11,2600,48.099998
1011,12,2796,105
1011,13,2893,134
1011,14,2948,149
1011,15,2990,159
1011,16,3029,168
1011,17,3079,178
1011,18,3288,213
1011,19,3520,255
1011,20,3873,322
1011,21,4367,418
1017,1,-10,0.017999999
1017,2,25,0.22400001
1017,3,38,0.25799999
1017,4,73,0.34400001
1017,5,112,0.50599998
1017,6,168,0.78399998
1017,7,210,1.03
1017,8,394,2.1700001
1017,9,852,5.0999999
1017,10,1708,11.3
1017,11,1784,12.3
1017,12,1870,14.3
1017,13,2396,27.5
1093,4,250,0.16
1093,5,300,0.25999999
1093,6,350,0.38
1122,1,-55,0.104
1122,2,24,0.26800001
1122,3,53,0.35299999
1122,4,100,0.69199997
1122,5,150,0.98500001
1122,6,202,1.62
1047,9,700,2
1047,8,600,1.6
1047,7,500,1.25
1047,6,450,1.1
1047,5,400,0.97000003
1047,4,350,0.86000001
1047,3,300,0.75999999
1047,2,250,0.66000003
1047,1,200,0.56999999
1048,17,3000,18
1048,16,2600,14.5
1048,15,2000,10
1048,14,1600,7.0999999
1048,13,1300,5.1999998
1048,12,1100,4
1048,11,900,2.9000001
1048,10,800,2.4000001
1048,9,700,1.9
1048,8,650,1.65
1048,7,600,1.45
1048,6,550,1.25
1048,5,500,1.05
1048,4,450,0.88
1048,3,400,0.70999998
1048,2,350,0.56999999
1048,1,300,0.47999999
1049,1,200,0.56999999
1049,2,250,0.66000003
1049,3,300,0.75999999
1049,4,350,0.86000001
1049,5,400,0.97000003
1049,6,450,1.1
1049,7,500,1.25
1049,8,600,1.6
1049,9,700,2
1049,10,800,2.5
1049,11,1100,4
1049,12,1300,5.1999998
1049,13,1600,7.0999999
1049,14,2000,10
1049,15,2600,14.5
1049,16,3000,18
1050,1,200,0.56999999
1050,2,250,0.66000003
1050,3,300,0.75999999
1050,4,350,0.86000001
1050,5,400,0.97000003
1050,6,450,1.1
1050,7,500,1.25
1050,8,600,1.6
1050,9,700,2
1050,10,800,2.5
1050,11,1100,4
1050,12,1300,5.1999998
1050,13,1600,7.0999999
1050,14,2000,10
1050,15,2600,14.5
1050,16,3000,18
1052,16,8016,849
1053,1,500,1.3
1053,2,600,2.3
1053,3,700,3.8
1053,4,800,5.8000002
1053,5,1000,11.5
1053,6,1200,18.299999
1053,7,1400,28
1053,8,1620,39.5
1053,9,2070,65.199997
1053,10,2580,100
1053,11,3240,147
1053,12,4862,272
1053,13,5581,358
1053,14,5975,416
1053,15,6505,500
1053,16,6961,590
1053,17,7520,720
1053,18,8010,848
1055,1,-61,1.92
1055,2,101,4.3899999
1055,3,225,5.0799999
1055,4,273,6.3499999
1055,5,350,8.54
1055,6,669,20.6
1055,7,1356,59.599998
1055,8,1701,82.5
1055,9,2104,117
1055,10,2872,189
1055,11,3565,264
1156,1,500,1.03
1156,2,600,2.3
1156,3,690,3.8
1156,4,770,5.4499998
1156,5,880,8.1499996
1156,6,1319,22.299999
1156,7,1762,42
1156,8,2210,67.800003
1060,24,2225,74.629997
1060,25,2300,79.700996
1060,26,2375,84.900002
1060,27,2450,90.224998
1060,28,2525,95.674004
1060,29,2600,101.259
1060,30,2675,106.975
1060,31,2750,112.812
1060,32,2825,118.769
1060,33,2900,124.845
1060,34,2975,131.03799
1060,35,3050,137.349
1060,36,3125,143.774
1060,37,3200,150.312
1060,38,3275,156.94701
1060,39,3350,163.689
1060,40,3425,170.543
1060,41,3500,177.492
1060,42,3575,184.549
1060,43,3650,191.757
1060,44,3725,198.97701
1060,45,3800,206.325
1060,46,3875,213.795
1060,47,3950,221.369
1060,48,4025,229.045
1060,49,4100,236.823
1060,50,4175,244.702
1060,51,4250,252.72701
1060,52,4325,260.789
1060,53,4400,268.94901
1060,54,4475,277.21399
1060,55,4550,285.58801
1060,56,4625,294.05801
1060,57,4700,302.625
1060,58,4775,311.28699
1060,59,4850,320.04501
1060,60,4925,328.897
1060,61,5000,337.84299
1060,62,5075,346.883
1060,63,5150,356.01501
1060,64,5225,365.23999
1060,65,5300,374.55701
1060,66,5375,383.96399
1060,67,5450,393.46301
1060,68,5525,404.04401
1060,69,5600,414.11301
1060,70,5675,425.508
1060,71,5750,436.45999
1060,72,5825,448.31699
1060,73,5900,460.98199
1060,74,5975,473.617
1060,75,6050,487.547
1060,76,6125,501.25601
1060,77,6200,515.625
1060,78,6275,530.013
1060,79,6350,546.61102
1060,80,6425,562.57599
1060,81,6500,579.39801
1060,82,6575,596.48901
1060,83,6650,613.935
1060,84,6725,630.14203
1060,85,6800,646.47302
1060,86,6875,664.35303
1060,87,6950,683.24103
1060,88,7025,702.646
1060,89,7100,722.55603
1060,90,7175,744.05298
1060,91,7250,764.698
1060,92,7325,784.88098
1060,93,7400,805.61902
1060,94,7475,827.36102
1060,95,7550,849.474
1060,96,7625,871.95203
1060,97,7700,894.79102
1060,98,7775,917.987
1060,99,7850,941.53601
1060,100,7925,965.435
1061,1,500,0.76200002
1061,2,575,1.7869999
1061,3,650,3.0669999
1061,4,725,4.5560002
1061,5,800,6.23
1061,6,875,8.0679998
1061,7,950,10.057
1061,8,1025,12.186
1061,9,1100,14.447
1061,10,1175,16.903999
1061,11,1250,19.667999
1061,12,1325,22.587999
1061,13,1400,25.660999
1061,14,1475,28.882
1061,15,1550,32.244999
1061,16,1625,35.749001
1061,17,1700,39.388
1061,18,1775,43.161999
1061,19,1850,47.064999
1061,20,1925,51.096001
1061,21,2000,55.252998
1061,22,2075,59.533001
1061,23,2150,63.932999
1061,24,2225,68.453003
1061,25,2300,73.088997
1061,26,2375,77.839996
1061,27,2450,82.706001
1061,28,2525,87.681999
1061,29,2600,92.769997
1061,30,2675,97.966003
1061,31,2750,103.27
1061,32,2825,108.679
1061,33,2900,114.194
1061,34,2975,119.812
1061,35,3050,125.533
1061,36,3125,131.355
1061,37,3200,137.27699
1061,38,3275,143.299
1061,39,3350,149.418
1061,40,3425,155.63499
1061,41,3500,161.94901
1061,42,3575,168.358
1061,43,3650,174.86099
1061,44,3725,181.45799
1061,45,3800,188.14799
1061,46,3875,194.931
1061,47,3950,201.804
1061,48,4025,208.76801
1061,49,4100,215.82201
1061,50,4175,222.966
1061,51,4250,230.19701
1061,52,4325,237.517
1061,53,4400,244.924
1061,54,4475,252.41701
1061,55,4550,259.995
1061,56,4625,267.66101
1061,57,4700,275.41101
1061,58,4775,283.24399
1061,59,4850,291.16101
1061,60,4925,299.16199
1061,61,5000,307.245
1061,62,5075,315.41
1061,63,5150,323.65601
1061,64,5225,331.98401
1061,65,5300,340.392
1061,66,5375,348.88
1061,67,5450,357.448
1061,68,5525,366.095
1061,69,5600,374.82101
1061,70,5675,383.625
1061,71,5750,392.50699
1061,72,5825,401.58099
1061,73,5900,411.22198
1061,74,5975,421.30701
1061,75,6050,431.776
1061,76,6125,442.59698
1061,77,6200,453.74701
1061,78,6275,465.211
1061,79,6350,476.97501
1061,80,6425,489.02802
1061,81,6500,501.362
1061,82,6575,513.96899
1061,83,6650,526.84198
1061,84,6725,539.97601
1061,85,6800,553.36499
1061,86,6875,567.00403
1061,87,6950,580.88898
1061,88,7025,595.01501
1061,89,7100,609.38
1061,90,7175,623.97998
1061,91,7250,638.81097
1061,92,7325,653.87097
1061,93,7400,669.15601
1061,94,7475,684.66498
1061,95,7550,700.39301
1061,96,7625,716.34003
1061,97,7700,732.50299
1061,98,7775,748.88
1061,99,7850,765.46802
1061,100,7925,782.26599
1062,1,500,1.03
1062,2,600,2.3
1062,3,690,3.8
1062,4,770,5.4499998
1062,5,880,8.1499996
1062,6,1319,22.299999
1062,7,1762,42
1062,8,2210,67.800003
1062,9,2508,88.599998
1062,10,3046,127
1062,11,4236,216
1062,12,4887,279
1062,13,5613,362
1062,14,6402,482
1062,15,7046,601
1062,16,7648,723
1062,17,7918,780
1063,1,500,0.36500001
1063,2,575,1.293
1063,3,650,2.4449999
1063,4,725,3.8110001
1063,5,800,5.3590002
1063,6,875,7.033
1063,7,950,8.8190002
1063,8,1025,10.737
1063,9,1100,12.779
1063,10,1175,14.961
1063,11,1250,17.379
1063,12,1325,19.941
1063,13,1400,22.736
1063,14,1475,25.671
1063,15,1550,28.687
1063,16,1625,31.761999
1063,17,1700,35.113998
1063,18,1775,38.610001
1063,19,1850,42.231998
1063,20,1925,45.919998
1063,21,2000,49.709
1063,22,2075,53.618999
1063,23,2150,57.647999
1063,24,2225,61.793999
1063,25,2300,66.056
1063,26,2375,70.432999
1063,27,2450,74.921997
1063,28,2525,79.523003
1063,29,2600,84.211998
1063,30,2675,88.986
1063,31,2750,93.848
1063,32,2825,98.748001
1063,33,2900,103.743
1063,34,2975,108.832
1063,35,3050,114.015
1063,36,3125,119.289
1063,37,3200,124.655
1063,38,3275,130.112
1063,39,3350,135.658
1063,40,3425,141.29201
1063,41,3500,147.015
1063,42,3575,152.82401
1063,43,3650,158.72
1063,44,3725,164.701
1063,45,3800,170.767
1063,46,3875,176.927
1063,47,3950,183.151
1063,48,4025,189.52901
1063,49,4100,196.09399
1063,50,4175,202.748
1063,51,4250,209.412
1063,52,4325,216.14999
1063,53,4400,222.97
1063,54,4475,229.87
1063,55,4550,236.851
1063,56,4625,243.912
1063,57,4700,251.052
1063,58,4775,258.271
1063,73,5900,377.99701
1063,74,5975,386.84
1063,75,6050,396.41699
1063,76,6125,405.68201
1063,77,6200,414.86899
1063,78,6275,424.05899
1063,79,6350,434.89099
1063,80,6425,445.26599
1063,81,6500,455.44299
1063,82,6575,465.75201
1063,83,6650,476.22101
1063,84,6725,487.23001
1063,85,6800,499.22699
1063,86,6875,509.39099
1063,87,6950,520.17798
1063,88,7025,531.78198
1063,89,7100,542.77399
1063,90,7175,555.20898
1063,91,7250,567.64203
1063,92,7325,579.935
1063,93,7400,592.008
1063,94,7475,603.13098
1063,95,7550,614.289
1063,96,7625,626.04602
1063,97,7700,638.72198
1063,98,7775,651.927
1063,99,7850,666.05798
1063,100,7925,679.07501
1064,1,500,0.89399999
1064,2,575,1.9859999
1064,3,650,3.3629999
1064,4,725,5.007
1064,5,800,6.8590002
1064,6,875,8.9029999
1064,7,950,11.149
1064,8,1025,13.556
1064,9,1100,16.087999
1064,10,1175,18.834999
1064,11,1250,21.775999
1064,12,1325,24.919001
1064,13,1400,28.153999
1064,14,1475,31.691999
1064,15,1550,35.362999
1064,16,1625,39.130001
1064,17,1700,43.076
1064,18,1775,47.102001
1064,19,1850,51.268002
1064,20,1925,55.68
1064,21,2000,60.178001
1064,22,2075,64.835999
1064,23,2150,69.685997
1064,24,2225,74.671997
1064,25,2300,79.739998
1064,26,2375,84.906998
1064,27,2450,90.196999
1064,28,2525,95.642998
1064,29,2600,101.242
1064,30,2675,106.964
1064,31,2750,112.808
1064,32,2825,118.773
1064,33,2900,124.858
1064,34,2975,130.989
1064,35,3050,137.382
1064,36,3125,143.81799
1064,37,3200,150.369
1064,38,3275,157.034
1064,39,3350,163.811
1064,40,3425,170.69
1064,41,3500,177.644
1064,42,3575,184.70399
1064,43,3650,191.869
1064,44,3725,199.255
1064,45,3800,206.761
1064,46,3875,214.31799
1064,47,3950,222.04601
1064,48,4025,229.92799
1064,49,4100,237.87801
1064,50,4175,245.85201
1064,51,4250,253.92999
1064,52,4325,262.11099
1064,53,4400,270.39499
1064,54,4475,278.78101
1064,55,4550,287.26801
1064,56,4625,295.85699
1064,57,4700,304.54501
1064,58,4775,313.33301
1064,59,4850,322.22
1064,60,4925,331.20499
1064,61,5000,340.229
1064,62,5075,349.27802
1064,63,5150,358.418
1064,64,5225,367.647
1064,65,5300,376.965
1064,66,5375,386.371
1064,67,5450,395.866
1064,68,5525,406.15701
1064,69,5600,417.267
1064,70,5675,427.435
1064,71,5750,439.20499
1064,72,5825,452.54099
1064,73,5900,466.306
1064,74,5975,478.271
1064,75,6050,489.58099
1064,76,6125,504.39301
1064,77,6200,518.47198
1064,78,6275,534
1064,79,6350,549.64001
1064,80,6425,564.43903
1064,81,6500,581.39001
1064,82,6575,598.67902
1064,83,6650,617.09698
1064,84,6725,634.25098
1064,85,6800,652.52197
1064,86,6875,671.11102
1064,87,6950,690.01202
1064,88,7025,709.22101
1064,89,7100,728.73499
1064,90,7175,750.36298
1064,91,7250,774.14801
1064,92,7325,797.99799
1064,93,7400,818.97998
1064,94,7475,839.76801
1064,95,7550,860.58502
1064,96,7625,881.73102
1064,97,7700,903.20001
1064,98,7775,924.99103
1064,99,7850,948.86902
1064,100,7925,974.63898
1065,1,500,0.68699998
1065,2,575,1.677
1065,3,650,2.9360001
1065,4,725,4.4190001
1065,5,800,6.098
1065,6,875,7.9559999
1065,7,950,9.9790001
1065,8,1025,12.154
1065,9,1100,14.472
1065,10,1175,16.927999
1065,11,1250,19.622999
1065,12,1325,22.521
1065,13,1400,25.572001
1065,14,1475,28.773001
1065,15,1550,32.118
1065,16,1625,35.605
1065,17,1700,39.230999
1065,18,1775,42.991001
1065,19,1850,46.884998
1065,20,1925,50.909
1065,21,2000,55.061001
1065,22,2075,59.339001
1065,23,2150,63.740002
1065,24,2225,68.263
1065,25,2300,72.905998
1065,26,2375,77.667
1065,27,2450,82.544998
1065,28,2525,87.537003
1065,29,2600,92.642998
1065,30,2675,97.862
1065,31,2750,103.191
1065,32,2825,108.629
1065,33,2900,114.176
1065,34,2975,119.829
1065,35,3050,125.588
1065,36,3125,131.453
1065,37,3200,137.42101
1065,38,3275,143.491
1065,39,3350,149.664
1065,40,3425,155.937
1065,41,3500,162.31
1065,42,3575,168.782
1065,43,3650,175.35201
1065,44,3725,182.02
1065,45,3800,188.784
1065,46,3875,195.644
1065,47,3950,202.599
1065,48,4025,209.64799
1065,49,4100,216.791
1065,50,4175,224.02699
1065,51,4250,231.354
1065,52,4325,238.774
1065,53,4400,246.284
1065,54,4475,253.88499
1065,55,4550,261.57501
1065,56,4625,269.35501
1065,57,4700,277.22299
1065,58,4775,285.17899
1065,59,4850,293.22198
1065,60,4925,301.353
1065,61,5000,309.569
1065,62,5075,317.87201
1065,63,5150,326.26001
1065,64,5225,334.733
1065,65,5300,343.29001
1065,66,5375,351.931
1065,67,5450,360.65601
1065,68,5525,369.46301
1065,69,5600,378.47299
1065,70,5675,388.035
1065,71,5750,398.01801
1065,72,5825,408.36401
1065,73,5900,419.04199
1065,74,5975,430.02899
1065,75,6050,441.30899
1065,76,6125,452.87201
1065,77,6200,464.70499
1065,78,6275,476.802
1065,79,6350,489.15399
1065,80,6425,501.75601
1065,81,6500,514.60101
1065,82,6575,527.68402
1065,83,6650,541.00201
1065,84,6725,554.54901
1065,85,6800,568.323
1065,86,6875,582.31897
1065,87,6950,596.534
1065,88,7025,610.96503
1065,89,7100,625.60999
1065,90,7175,640.46503
1065,91,7250,655.52899
1065,92,7325,670.79797
1065,93,7400,686.271
1065,94,7475,701.94501
1065,95,7550,717.81897
1065,96,7625,733.89001
1065,97,7700,750.15698
1065,98,7775,766.61798
1065,99,7850,783.27002
1065,100,7925,800.11401
1066,1,-100,-0.86400002
1066,2,-39,0.86699998
1066,3,22,3.3340001
1066,4,83,6.1999998
1066,5,144,9.5979996
1066,6,205,13.276
1066,7,266,17.146999
1066,8,327,21.539
1066,9,388,25.936001
1066,10,449,28.625999
1066,11,510,30.201
1066,12,571,31.844999
1066,13,632,33.521999
1066,14,693,35.230999
1066,15,754,36.971001
1066,16,815,38.743
1066,17,876,40.521999
1066,18,937,42.320999
1066,19,998,44.151001
1066,20,1059,45.959999
1066,21,1120,47.681999
1066,22,1181,49.444
1066,23,1242,51.408001
1066,24,1303,53.402
1066,25,1364,55.318001
1066,26,1425,57.259998
1066,27,1486,59.291
1066,28,1547,61.395
1066,29,1608,63.500999
1066,30,1669,65.547997
1066,31,1730,67.559998
1066,32,1791,69.597
1066,33,1852,71.658997
1066,34,1913,73.791
1066,35,1974,76.056
1066,36,2035,78.308998
1066,37,2096,80.610001
1066,38,2157,82.905998
1066,39,2218,85.142998
1066,40,2279,87.508003
1066,41,2340,89.847
1066,42,2401,92.165001
1066,43,2462,94.504997
1066,44,2523,96.864998
1066,45,2584,99.263
1066,46,2645,101.678
1066,47,2706,104.123
1066,48,2767,106.563
1066,49,2828,109.067
1066,50,2889,111.578
1066,51,2950,114.112
1066,52,3011,116.685
1066,53,3072,119.253
1066,54,3133,121.994
1066,55,3194,124.756
1066,56,3255,127.571
