noct,nosta,cdatedeb,cdatefin,cmin,cmax,cnum,cnbpt,ccomment,ctype,cdatemaj,cdateenregistrement,cdatecreation,cminp,cmaxp,cnum3,ctest,ccommentpriv
3471,53,"02/21/99 00:00:00","01/10/03 11:45:00",120,600,"9",9,,"C",,"03/29/23 11:36:00",,,,"C9",0,
1318,37,"12/13/97 00:00:00","03/13/01 00:00:00",60,3200,"15",15,,"C",,,,,,,,
1320,11,"12/28/99 00:00:00","01/31/01 00:00:00",160,450,"6",7,,"C",,,,,,,,
1322,78,"02/10/00 00:00:00","03/22/01 00:00:00",350,1500,"3",11,,"C",,,,,,,,
1325,8,"02/22/99 00:00:00","12/20/00 00:00:00",120,600,"4",10,,"C",,,,,,,,
1327,6,"12/21/99 00:00:00","03/13/01 00:00:00",100,1500,"6",12,,"C",,,,,,,,
1336,65,"04/01/00 00:00:00","07/05/01 00:00:00",210,500,"5",5,,"C",,,,,,,,
1382,49,"12/22/93 00:00:00","01/25/95 00:00:00",250,800,"16",10,"Courbe transmise à Hydro","C",,,,,,,,
1392,109,"07/01/01 00:00:00","12/30/01 00:00:00",150,390,"1",15,,"C",,,,,,,,
1396,2,"07/01/99 00:00:00","05/01/00 00:00:00",1010,4000,"15",8,,"C",,,,,,,,
1398,1,"02/22/99 09:00:00","03/14/01 12:00:00",280,2800,"9",16,,"C",,,,,,,,
1399,105,"07/01/01 00:00:00","06/30/02 00:00:00",150,550,"2",8,,"C",,,,,,,,
1400,14,"12/30/00 00:00:00","10/10/01 00:00:00",160,1900,"12",9,,"C",,,,,,,,
1406,107,"07/01/01 00:00:00","03/21/02 00:00:00",250,800,"1",14,,"C",,,,,,,,
1407,107,"03/21/02 00:00:00","07/01/02 00:00:00",300,1300,"2",14,,"C",,,,,,,,
1409,109,"12/30/01 00:00:00","07/01/02 00:00:00",250,600,"2",7,,"C",,,,,,,,
1410,46,"05/31/00 00:00:00","12/30/01 00:00:00",160,1300,"8",15,,"C",,,,,,,,
1414,2,"09/01/00 00:00:00","01/08/01 00:00:00",1100,3000,"Heb9-12/00",7,,"C",,,,,,,,
1416,2,"06/05/01 00:00:00","09/20/01 00:00:00",1150,2200,"17",9,,"C",,,,,,,,
1422,106,"12/31/01 00:00:00","07/01/02 00:00:00",250,1200,"2",13,,"C",,,,,,,,
1423,106,"07/01/01 00:00:00","12/31/01 00:00:00",230,350,"1",13,,"C",,,,,,,,
1424,108,"07/01/01 00:00:00","07/01/02 00:00:00",180,270,"1",6,,"C",,,,,,,,
1425,111,"07/01/01 00:00:00","06/30/02 00:00:00",210,1800,"1",16,,"C",,,,,,,,
1438,75,"01/01/97 00:00:00","07/05/02 00:00:00",120,2200,"1",19,,"C",,,,,,,,
1439,14,"10/10/01 00:00:00","05/02/02 00:00:00",150,1500,"13",9,,"C",,,,,,,,
1450,38,"02/22/99 12:00:00","03/19/02 00:00:00",100,800,"7",15,,"C",,,,,,,,
1451,49,"01/25/95 00:00:00","02/27/97 00:00:00",280,800,"17",13,"Courbe sur Hydro (24/01/97)","C",,,,,,,,
1452,49,"02/27/97 00:00:00","03/23/01 00:00:00",210,800,"18",12,,"C",,,,,,,,
1455,51,"03/23/01 00:00:00","03/20/02 12:00:00",160,1600,"4",16,,"C",,,,,,,,
1456,51,"10/30/98 00:00:00","03/23/01 00:00:00",160,1800,"3",17,,"C",,,,,,,,
1459,80,"02/19/00 00:00:00","08/06/02 00:00:00",400,1800,"2",14,,"C",,,,,,,,
1460,9,"02/22/99 00:00:00","02/28/02 00:00:00",250,2000,"7",15,,"C",,,,,,,,
1462,5,"12/24/96 00:00:00","07/01/02 00:00:00",110,1500,"4",13,"ECHELLE RNB","C",,,,,,,,
1463,79,"10/31/98 00:00:00","07/30/02 00:00:00",-50,2300,"2",12,,"C",,,,,,,,
1464,13,"11/01/98 00:00:00","02/28/02 00:00:00",-200,1200,"5",10,,"C",,,,,,,,
1467,78,"03/22/01 00:00:00","02/28/02 00:00:00",370,1000,"4",10,,"C",,,,,,,,
1494,16,"11/14/01 09:00:00","04/16/02 16:00:00",500,2800,"66",15,,"C",,,,,,,,
1495,16,"09/29/00 07:40:00","06/19/01 00:00:00",500,3000,"64",14,,"C",,,,,,,,
1498,16,"10/27/98 00:00:00","06/08/99 00:00:00",610,3000,"60",13,,"C",,,,,,,,
1499,16,"11/13/97 00:00:00","03/13/98 00:00:00",610,2500,"57",11,"PROVISOIRE","C",,,,,,,,
1500,16,"03/13/98 00:00:00","07/09/98 00:00:00",510,1300,"58",12,,"C",,,,,,,,
1501,16,"05/07/97 00:00:00","11/13/97 00:00:00",560,1200,"56",9,"vannes fermees","C",,,,,,,,
1502,16,"03/25/97 00:00:00","05/07/97 00:00:00",610,1000,"55",6,"VANNES FERMEES","C",,,,,,,,
1503,16,"07/09/98 00:00:00","10/27/98 00:00:00",510,1600,"59",11,,"C",,,,,,,,
1505,16,"04/12/00 08:30:00","09/29/00 07:40:00",520,3000,"63",17,,"C",,,,,,,,
1506,16,"06/08/99 00:00:00","10/29/99 00:00:00",510,2400,"61",14,,"C",,,,,,,,
1507,16,"10/29/99 00:00:00","04/12/00 08:30:00",610,3000,"62",12,,"C",,,,,,,,
1510,16,"06/19/01 00:00:00","11/14/01 09:00:00",510,1600,"65",16,,"C",,,,,,,,
1513,6,"03/13/01 00:00:00","12/30/01 00:00:00",110,1200,"7",13,,"C",,,,,,,,
1515,62,"05/31/99 00:00:00","02/28/02 00:00:00",110,350,"6",16,,"C",,,,,,,,
1518,14,"05/02/02 00:00:00","10/09/02 00:00:00",180,1300,"14",9,,"C",,,,,,,,
1531,34,"05/25/98 08:00:00","10/16/02 00:00:00",10,2500,"6",14,,"C",,,,,,,,
1535,14,"10/09/02 00:00:00","01/04/03 00:00:00",130,1700,"15",8,,"C",,,,,,,,
1538,16,"04/16/02 16:00:00","10/31/02 10:00:00",550,2400,"67",14,,"C",,,,,,,,
1543,49,"03/23/01 00:00:00","03/19/02 00:00:00",220,1000,"19",12,,"C",,,,,,,,
1544,3,"06/13/97 00:00:00","12/29/99 00:00:00",1000,2800,"7",14,,"C",,,,,,,,
1547,45,"02/27/97 00:00:00","03/13/01 00:00:00",30,450,"4",12,,"C",,,,,,,,
1560,103,"05/01/01 00:00:00","03/13/02 00:00:00",160,290,"1",13,,"C",,,,,,,,
1563,76,"10/26/00 00:00:00","03/05/01 00:00:00",130,2800,"1",10,,"C",,,,,,,,
1570,67,"04/04/01 15:00:00","01/03/03 00:00:00",220,1400,"3",9,,"C",,,,,,,,
1578,16,"10/31/02 10:00:00","04/16/03 08:20:00",500,3000,"68",15,,"C",,,,,,,,
1605,100,"12/19/99 18:00:00","01/04/03 00:00:00",220,1400,"2 ",14,,"C",,,,,,,,
1607,38,"03/21/02 00:00:00","01/04/03 00:00:00",70,800,"8",13,,"C",,,,,,,,
1634,35,"08/01/97 00:00:00","01/01/03 00:00:00",580,2000,"13",14,,"C",,,,,,,,
1640,6,"12/30/01 00:00:00","03/03/03 00:00:00",100,1400,"8",12,,"C",,,,,,,,
1655,34,"10/16/02 00:00:00","07/15/03 21:00:00",50,2200,"7",13,,"C",,,,,,,,
1663,52,"01/26/95 00:00:00","02/11/97 00:00:00",60,1000,"16",12,"Courbe transmise à Hydro","C",,,,,,,,
1667,51,"03/20/02 12:00:00","01/05/03 00:00:00",230,1600,"5",14,,"C",,,,,,,,
1671,16,"04/16/03 08:20:00","10/16/03 07:40:00",500,2500,"69",16,,"C",,,,,,,,
1673,46,"12/30/01 00:00:00","01/04/03 00:00:00",130,1200,"9",12,,"C",,,,,,,,
1674,76,"03/05/01 00:00:00","10/14/03 13:15:00",120,3000,"2",15,,"C",,,,,,,,
3245,56,"03/16/92 00:00:00","07/01/03 00:00:00",380,1800,"11",12,,"C",,"01/19/21 15:38:00",,,,"11",0,
3612,153,"11/14/23 05:00:00","01/01/50 00:00:00",550,2000,"3",29,"Courbe de tarage modélisée, issue du stage de Maelys Bonnet en 2019.","C","03/06/25 14:56:00","03/06/25 15:04:00","03/06/25 14:00:00",,,"3",0,
3632,53,"01/05/25 23:00:00","01/01/50 00:00:00",85,350,"11",4,,"T","04/10/25 16:38:00","06/11/25 16:09:00","03/07/25 15:00:00",,,"11",0,
1680,62,"02/28/02 00:00:00","03/01/03 00:00:00",100,350,"7",16,,"C",,,,,,,,
1682,4,"10/14/99 00:00:00","01/04/03 00:00:00",110,700,"8",14,,"C",,,,,,,,
1690,11,"02/01/01 00:00:00","12/31/02 00:00:00",230,450,"7",5,,"C",,,,,,,,
1693,8,"12/20/00 00:00:00","06/01/03 00:00:00",180,550,"5",6,,"C",,,,,,,,
1700,97,"12/09/00 00:00:00","01/04/03 00:00:00",180,1750,"4",11,,"C",,,,,,,,
1702,73,"11/02/98 00:00:00","05/27/03 00:00:00",90,3000,"2",14,,"C",,,,,,,,
1705,69,"03/29/95 00:00:00","12/31/00 00:00:00",100,550,"4",6,,"C",,,,,,,,
1713,49,"03/19/02 00:00:00","01/04/03 00:00:00",230,1300,"20",12,,"C",,,,,,,,
1725,16,"10/16/03 08:00:00","04/21/04 07:00:00",460,3600,"70",13,,"C",,,,,,,,
1733,40,"12/11/94 00:00:00","11/26/02 00:00:00",100,1500,"3",17,,"C",,,,,,,,
1735,100,"01/04/03 00:00:00","01/13/04 00:00:00",200,2100,"3",14,,"C",,,,,,,,
1737,42,"10/15/91 00:00:00","01/14/04 00:00:00",40,800,"4",16,,"C",,,,,,,,
1739,3,"12/29/99 00:00:00","01/14/04 00:00:00",1020,3000,"8",14,,"C",,,,,,,,
1741,46,"01/04/03 00:00:00","01/14/04 00:00:00",120,1400,"10",17,,"C",,,,,,,,
1744,97,"01/04/03 00:00:00","03/14/04 00:00:00",160,1700,"5",11,,"C",,,,,,,,
1746,49,"01/04/03 00:00:00","01/14/04 00:00:00",220,1400,"21",12,,"C",,,,,,,,
1750,51,"01/05/03 00:00:00","01/13/04 00:00:00",210,1500,"6",13,,"C",,,,,,,,
1752,16,"04/21/04 07:00:00","07/01/04 13:40:00",470,2400,"71",12,,"C",,,,,,,,
1758,67,"01/03/03 00:00:00","01/13/04 00:00:00",220,1200,"4",10,,"C",,,,,,,,
1762,78,"02/28/02 00:00:00","01/14/04 00:00:00",410,1500,"5",10,,"C",,,,,,,,
1764,5,"07/01/02 00:00:00","01/14/04 00:00:00",160,1900,"5",13,,"C",,,,,,,,
1766,6,"03/03/03 00:00:00","01/14/04 00:00:00",40,1300,"9",13,,"C",,,,,,,,
1769,3,"01/14/04 00:00:00","08/11/04 00:00:00",990,3000,"9",14,,"C",,,,,,,,
1771,8,"06/01/03 00:00:00","07/01/04 00:00:00",150,450,"6",8,,"C",,,,,,,,
1777,16,"07/01/04 13:40:00","09/07/04 14:00:00",480,2000,"72",16,,"C",,,,,,,,
1782,38,"01/04/03 00:00:00","03/14/04 00:00:00",70,900,"9",17,,"C",,,,,,,,
1786,62,"03/01/03 00:00:00","01/01/04 00:00:00",60,450,"8",11,,"C",,,,,,,,
1788,4,"01/04/03 00:00:00","01/01/04 00:00:00",110,1200,"9",14,,"C",,,,,,,,
1790,80,"08/06/02 00:00:00","02/01/04 00:00:00",150,2000,"3",11,,"C",,,,,,,,
1792,115,"10/01/01 00:00:00","02/01/04 00:00:00",-30,1300,"1",15,,"C",,,,,,,,
1795,75,"07/05/02 00:00:00","02/01/04 00:00:00",400,2000,"2",12,,"C",,,,,,,,
1798,9,"02/28/02 00:00:00","02/01/04 00:00:00",200,1800,"8",15,,"C",,,,,,,,
1802,45,"03/13/01 00:00:00","01/20/04 00:00:00",50,600,"5",14,,"C",,,,,,,,
1804,51,"01/13/04 00:00:00","09/06/04 14:00:00",170,1700,"7",14,,"C",,,,,,,,
1819,16,"09/07/04 14:00:00","02/13/05 00:00:00",450,3800,"73",14,,"C",,,,,,,,
1821,16,"02/13/05 00:00:00","06/14/05 13:30:00",450,3900,"74",10,,"C",,,,,,,,
1823,76,"10/14/03 13:15:00","12/20/04 00:00:00",30,1900,"3 ",19,,"C",,,,,,,,
1830,34,"07/15/03 21:00:00","10/26/04 00:00:00",30,2000,"8",15,,"C",,,,,,,,
1836,78,"01/14/04 00:00:00","02/13/05 00:00:00",390,2000,"6",12,,"C",,,,,,,,
1838,103,"03/13/02 00:00:00","01/14/04 00:00:00",120,650,"2",10,,"C",,,,,,,,
1841,16,"06/14/05 13:30:00","10/06/05 07:00:00",480,2500,"75",13,,"C",,,,,,,,
1845,13,"02/28/02 00:00:00","11/01/04 00:00:00",-150,2500,"6",11,,"C",,,,,,,,
1849,62,"02/01/04 00:00:00","11/01/04 00:00:00",60,250,"9",10,,"C",,,,,,,,
1851,4,"01/01/04 00:00:00","01/01/05 00:00:00",110,1000,"10",14,,"C",,,,,,,,
1854,14,"01/04/03 00:00:00","01/15/04 00:00:00",150,1800,"16",13,,"C",,,,,,,,
1860,37,"03/13/01 00:00:00","01/20/04 00:00:00",200,2300,"16",12,,"C",,,,,,,,
1871,112,"07/01/01 00:00:00","01/14/04 02:00:00",300,1700,"1 ",19,,"C",,,,,,,,
1882,1,"03/14/01 12:00:00","01/04/03 00:00:00",280,2800,"10",15,,"C",,,,,,,,
1891,52,"02/11/97 00:00:00","02/26/02 00:00:00",110,1200,"17",15,,"C",,,,,,,,
1899,16,"10/06/05 07:00:00","06/22/06 14:00:00",420,3700,"76",10,,"C",,,,,,,,
1902,100,"01/13/04 00:00:00","01/18/06 00:00:00",170,2100,"4",14,,"C",,,,,,,,
1904,97,"03/14/04 00:00:00","01/01/06 00:00:00",160,1900,"6",13,,"C",,,,,,,,
1906,76,"12/20/04 00:00:00","01/01/06 00:00:00",80,2700,"4",18,,"C",,,,,,,,
1925,6,"01/14/04 00:00:00","03/01/06 00:00:00",50,1400,"10",14,,"C",,,,,,,,
1931,16,"06/22/06 14:00:00","11/17/06 12:00:00",470,2500,"77",15,,"C","12/04/06 16:49:00","12/04/06 16:50:00",,,,,,
1933,34,"10/26/04 00:00:00","05/29/06 11:00:00",0,2300,"9",14,,"C","12/21/06 09:34:00","12/21/06 09:34:00",,,,,,
1935,76,"01/01/06 00:00:00","09/25/06 02:00:00",70,2800,"5",17,,"C","12/21/06 09:46:00","12/21/06 09:47:00",,,,,,
1937,112,"01/14/04 02:00:00","06/01/06 05:00:00",150,3000,"2",15,,"C","12/21/06 10:09:00","12/21/06 10:09:00",,,,,,
1947,40,"11/26/02 00:00:00","12/31/05 00:00:00",100,2200,"4",18,,"C","01/22/07 10:26:00","01/22/07 10:26:00",,,,,,
1952,100,"01/18/06 00:00:00","01/01/50 00:00:00",170,2300,"5",13,,"C","01/22/07 10:50:00","01/22/07 10:50:00","01/18/06 00:00:00",,,,,
1973,80,"02/01/04 00:00:00","03/10/06 00:00:00",-20,1500,"4",11,,"C","01/24/07 09:32:00","01/24/07 09:32:00",,,,,,
1974,80,"03/10/06 00:00:00","01/01/50 00:00:00",-40,1800,"5",10,,"C","01/24/07 09:42:00","01/24/07 09:42:00","01/24/07 09:42:00",,,,,
1975,13,"11/01/04 00:00:00","12/31/50 00:00:00",-200,2500,"7",10,,"C","01/24/07 09:45:00","01/24/07 09:45:00",,,,,,
1977,115,"02/01/04 00:00:00","01/01/50 00:00:00",-30,1000,"2",15,,"C","01/24/07 09:51:00","01/24/07 09:52:00",,,,,,
1978,67,"01/13/04 00:00:00","10/01/05 00:00:00",160,1300,"5",11,,"C","01/24/07 10:13:00","01/24/07 10:14:00",,,,,,
1979,67,"10/01/05 00:00:00","01/01/50 00:00:00",170,1350,"6",9,,"C","01/24/07 10:19:00","01/24/07 10:19:00","01/24/07 10:19:00",,,,,
1981,37,"01/20/04 00:00:00","03/10/06 00:00:00",120,2700,"17",11,,"C","01/24/07 10:33:00","01/24/07 10:33:00",,,,,,
1982,37,"03/10/06 00:00:00","01/01/50 00:00:00",150,2700,"18",11,,"C","01/24/07 10:58:00","01/24/07 10:58:00","01/24/07 10:58:00",,,,,
1984,10,"01/06/99 00:00:00","12/31/50 00:00:00",80,600,"5",9,,"C","01/24/07 10:59:00","01/24/07 10:59:00",,,,,,
1985,9,"02/01/04 00:00:00","01/01/05 00:00:00",-40,2000,"9",12,,"C","01/24/07 11:01:00","01/24/07 11:01:00",,,,,,
1987,77,"03/13/01 00:00:00","01/01/05 00:00:00",1000,3200,"2",10,"RNB","C","01/24/07 11:19:00","01/24/07 11:19:00",,,,,,
1989,78,"02/13/05 00:00:00","03/10/06 00:00:00",400,1500,"7",12,,"C","01/24/07 11:33:00","01/24/07 11:33:00",,,,,,
1991,8,"07/25/04 00:00:00","12/31/50 00:00:00",100,400,"7",8,,"C","01/24/07 11:42:00","01/24/07 11:42:00",,,,,,
1992,5,"01/14/04 00:00:00","03/10/06 00:00:00",110,1900,"6",11,,"C","01/24/07 11:44:00","01/24/07 11:44:00",,,,,,
3015,52,"02/26/02 00:00:00","01/01/09 00:00:00",130,1000,"18",14,,"C","01/22/07 11:34:00","01/31/19 11:02:00",,,,,0,
3244,56,"07/01/03 00:00:00","03/09/06 22:00:00",360,1800,"12",11,,"C","01/22/07 11:41:00","01/19/21 15:37:00",,,,"12",0,
1993,5,"03/10/06 00:00:00","01/01/50 00:00:00",140,1500,"7",11,,"C",,"01/24/07 11:48:00","01/24/07 11:45:00",,,,,
1996,6,"03/01/06 00:00:00","01/01/50 00:00:00",50,1400,"11",14,,"C","01/24/07 11:51:00","01/24/07 11:51:00",,,,,,
1997,103,"01/14/04 00:00:00","01/01/50 00:00:00",50,600,"3",13,,"C","01/24/07 11:52:00","01/24/07 11:52:00",,,,,,
1998,104,"05/01/01 00:00:00","12/31/07 00:00:00",182,220,"1",13,,"C","01/24/07 11:53:00","01/24/07 11:53:00",,,,,,
1999,117,"01/01/04 00:00:00","03/10/06 00:00:00",30,170,"1",10,,"C","01/24/07 11:56:00","01/24/07 11:56:00",,,,,,
2000,117,"03/10/06 00:00:00","01/01/50 00:00:00",0,650,"2",9,,"C",,"01/24/07 12:02:00","01/24/07 12:02:00",,,,,
2001,79,"07/30/02 00:00:00","01/01/50 00:00:00",50,3000,"3",9,,"C","01/24/07 11:49:00","02/16/07 10:11:00",,,,,,
2002,62,"11/01/04 00:00:00","01/01/50 00:00:00",55,400,"10",9,,"C","01/24/07 09:31:00","02/16/07 10:13:00",,,,,,
2003,77,"01/01/97 00:00:00","01/01/50 00:00:00",1350,3800,"1 v. ouver",6,,"C",,"02/16/07 10:15:00",,,,,,
2018,38,"03/14/04 00:00:00","01/01/07 10:00:00",80,900,"10",16,,"C","05/09/07 13:12:00","05/09/07 13:12:00","03/14/04 00:00:00",,,,,
2020,122,"08/04/06 00:00:00","01/19/07 10:00:00",110,790,"1",12,,"C","05/09/07 13:31:00","05/09/07 13:31:00","11/30/06 00:00:00",,,,,
2033,51,"09/06/04 14:00:00","03/01/07 17:30:00",180,1800,"8",15,,"C","01/22/07 11:34:00","07/09/07 14:17:00",,,,,,
2035,42,"01/14/04 00:00:00","10/03/06 14:10:00",40,1000,"5",15,,"C","01/22/07 11:03:00","07/09/07 14:55:00",,,,,,
2037,16,"11/17/06 12:00:00","06/25/07 12:00:00",450,3500,"78",14,,"C","12/04/06 16:51:00","07/16/07 11:30:00","12/04/06 16:51:00",,,,,
2039,78,"03/10/06 00:00:00","12/20/06 00:00:00",370,1900,"8",11,,"C",,"07/18/07 16:41:00","01/24/07 11:40:00",,,,,
2050,40,"12/31/05 00:00:00","01/01/50 00:00:00",120,2300,"5",18,,"C","01/22/07 10:34:00","08/14/07 14:48:00","01/22/07 10:29:00",,,,,
2055,34,"05/29/06 11:00:00","08/09/07 14:00:00",0,2300,"10",16,,"C","12/21/06 09:42:00","10/17/07 10:18:00","12/21/06 09:42:00",,,,,
2059,46,"01/14/04 00:00:00","03/01/07 19:00:00",90,1790,"11",19,,"C","03/07/07 09:08:00","11/05/07 10:13:00",,,,,,
2063,76,"09/25/06 02:00:00","08/09/07 08:30:00",50,3250,"6",19,,"C","01/22/07 10:42:00","11/19/07 15:44:00","12/21/06 09:54:00",,,,,
2069,16,"06/25/07 12:00:00","12/14/07 11:30:00",500,3300,"79",11,,"C","11/05/07 15:46:00","01/03/08 09:12:00","07/16/07 11:40:00",,,,,
2072,4,"01/01/06 00:00:00","08/09/07 15:00:00",100,1500,"11",15,,"C","01/22/07 10:05:00","01/11/08 09:40:00","01/01/06 00:00:00",,,,,
3213,120,"12/03/07 05:00:00","01/04/12 00:00:00",200,1500,"4",16,,"C","06/24/11 10:29:00","02/25/13 09:29:00","04/09/08 10:24:00",,,,,
3214,120,"01/04/12 00:00:00","12/16/12 00:00:00",200,1500,"5",20,,"C","03/08/13 16:54:00","03/08/13 16:54:00","04/09/08 10:24:00",,,,,
3436,7,"02/10/00 00:00:00","01/31/14 00:00:00",500,1800,"5",12,,"C","01/24/07 11:50:00","12/15/22 15:38:00",,,,,0,
3542,55,"02/16/90 00:00:00","01/19/07 04:00:00",180,650,"5",23,"Courbe sur Hydro","C","01/22/07 11:37:00","02/02/24 13:54:00",,,,"5",0,
2075,3,"08/11/04 00:00:00","12/11/07 06:00:00",1000,3000,"10",16,,"C","01/22/07 10:14:00","01/30/08 10:39:00","08/11/04 00:00:00",,,,,
2094,77,"01/01/05 00:00:00","01/01/50 00:00:00",1000,3500,"3",12,,"C","01/24/07 11:31:00","02/18/08 15:23:00","01/24/07 11:31:00",,,,,
2101,76,"08/09/07 08:30:00","04/23/08 04:00:00",10,3300,"7",17,,"C","05/26/08 10:54:00","05/26/08 10:55:00","11/19/07 15:51:00",,,,,
2104,46,"03/01/07 19:00:00","04/11/08 12:00:00",150,1600,"12",14,,"C","06/30/08 11:00:00","06/30/08 11:00:00","11/05/07 10:22:00",,,,,
2106,34,"08/09/07 14:00:00","05/30/08 20:00:00",70,2600,"11",16,,"C","02/13/08 08:59:00","06/30/08 11:16:00","10/17/07 10:27:00",,,,,
2109,16,"12/14/07 11:30:00","06/27/08 11:00:00",450,3500,"80",12,,"C","01/03/08 09:17:00","07/18/08 15:20:00","01/03/08 09:17:00",,,,,
2114,38,"01/01/07 10:00:00","03/12/08 11:00:00",80,1100,"11",15,,"C","07/27/07 09:53:00","07/31/08 09:29:00","05/09/07 13:26:00",,,,,
2119,49,"01/14/04 00:00:00","03/12/08 09:00:00",190,1500,"22",13,,"C","08/06/08 09:34:00","08/06/08 09:34:00",,,,,,
2131,16,"06/27/08 11:00:00","11/14/08 11:00:00",470,3000,"81",10,,"C","12/01/08 11:18:00","12/01/08 11:18:00","07/18/08 15:21:00",,,,,
2144,129,"04/01/08 00:00:00","01/01/50 12:00:00",650,2200,"1",8,,"C","02/23/09 15:31:00","02/23/09 15:32:00","02/23/09 15:31:00",,,,,
2150,78,"01/01/07 00:00:00","09/14/08 00:00:00",400,1500,"9",13,,"C","06/04/09 08:09:00","06/04/09 08:09:00","07/18/07 16:47:00",,,,,
2156,38,"03/12/08 11:00:00","03/14/09 14:30:00",80,1100,"12",13,,"C","07/31/08 09:36:00","06/08/09 14:52:00","07/31/08 09:35:00",,,,,
2161,9,"01/01/05 00:00:00","01/01/50 00:00:00",-50,2300,"10",11,,"C","06/19/09 09:27:00","06/19/09 09:28:00","01/24/07 11:15:00",,,,,
2164,56,"01/01/08 00:00:00","01/01/50 12:00:00",400,1800,"14",10,,"C",,"07/08/09 14:27:00","07/08/09 14:27:00",,,,,
2167,122,"01/19/07 10:00:00","11/21/08 16:00:00",100,1050,"2",14,,"C","07/08/09 14:41:00","07/08/09 14:41:00","05/09/07 13:36:00",,,,,
2199,112,"06/01/06 05:00:00","01/24/09 00:00:00",130,3000,"3",16,"Prise d'eau ouverte","C","07/24/09 09:43:00","01/29/10 10:45:00","12/21/06 10:17:00",,,,,
2200,112,"01/24/09 00:00:00","11/06/09 11:15:00",100,2200,"4",15,"Prise d'eau bouchée","C","01/29/10 10:23:00","01/29/10 10:46:00","07/24/09 09:49:00",,,,,
2202,119,"06/09/06 00:00:00","10/19/09 13:30:00",80,210,"1",7,,"C","03/09/07 14:52:00","02/11/10 15:00:00","06/09/06 00:00:00",,,,,
2204,125,"11/01/07 00:00:00","10/01/08 00:00:00",380,1100,"1",11,,"C",,"02/19/10 09:26:00","07/25/08 08:40:00",,,,,
2205,124,"11/22/07 00:00:00","09/01/08 00:00:00",510,950,"1",11,,"C","09/19/08 09:07:00","02/19/10 09:55:00","09/19/08 09:03:00",,,,,
2210,16,"06/03/09 12:00:00","02/24/10 12:00:00",480,2500,"83",9,,"C","08/21/09 09:17:00","03/10/10 16:17:00","06/08/09 14:47:00",,,,,
2211,16,"11/14/08 11:00:00","06/03/09 12:00:00",450,3500,"82",12,,"C","06/08/09 08:21:00","03/10/10 16:19:00","12/01/08 11:19:00",,,,,
2213,125,"10/01/08 00:00:00","01/01/10 12:00:00",320,1600,"2",15,,"C","05/19/10 09:49:00","05/19/10 09:52:00","02/19/10 10:17:00",,,,,
2219,38,"03/14/09 14:30:00","02/24/10 02:00:00",90,1100,"13",13,,"C","07/05/10 09:36:00","07/05/10 09:36:00","06/04/09 14:53:00",,,,,
2223,122,"11/21/08 16:00:00","02/26/10 13:00:00",80,1050,"3",16,,"C","07/07/10 16:26:00","07/07/10 16:26:00","07/08/09 14:44:00",,,,,
2227,4,"08/09/07 15:00:00","02/18/10 19:00:00",80,1400,"12",13,,"C","07/23/10 08:50:00","07/23/10 08:50:00","01/11/08 09:52:00",,,,,
2240,16,"02/24/10 12:00:00","07/02/10 08:45:00",450,3500,"84",14,"Ouverture vannage le 24/02/2010","C","07/06/10 16:21:00","11/19/10 10:51:00","03/10/10 16:20:00",,,,,
2244,4,"02/18/10 19:00:00","08/15/10 04:00:00",80,1400,"13",13,,"C","11/26/10 10:15:00","11/26/10 10:15:00","01/11/08 09:52:00",,,,,
2249,14,"01/15/04 00:00:00","08/09/07 00:00:00",120,1000,"17",11,,"C","12/27/10 11:26:00","12/27/10 11:26:00",,,,,,
2252,97,"01/01/06 00:00:00","01/01/08 00:00:00",150,1700,"7",16,,"C","12/27/10 11:48:00","12/27/10 11:49:00","01/01/06 00:00:00",,,,,
2255,3,"06/22/83 00:00:00","05/02/88 00:00:00",230,1900,"4",2,,"T","01/21/11 11:23:00","01/21/11 11:23:00","01/21/11 11:23:00",,,,,
2265,16,"07/02/10 08:45:00","11/08/10 12:40:00",480,2500,"85",11,,"C","11/19/10 10:47:00","05/10/11 09:20:00","06/08/09 14:47:00",,,,,
2270,78,"09/14/08 00:00:00","02/26/10 00:00:00",400,1200,"10",16,,"C","05/11/11 08:46:00","05/11/11 08:46:00","06/04/09 08:03:00",,,,,
2275,34,"05/30/08 20:00:00","12/23/10 08:45:00",40,2600,"12",14,,"C","05/23/11 10:03:00","05/23/11 10:03:00","06/30/08 11:25:00",,,,,
2291,142,"06/01/11 00:00:00","01/01/50 00:00:00",150,600,"1",8,,"C","06/23/11 08:12:00","06/23/11 08:14:00","06/21/11 12:00:00",,,,,
2295,75,"02/01/04 00:00:00","12/24/10 00:00:00",100,2000,"3",12,,"C","09/22/11 15:45:00","09/22/11 15:45:00",,,,,,
2300,143,"11/03/11 08:00:00","01/01/50 00:00:00",180,740,"1",7,,"C","11/07/11 09:58:00","11/07/11 09:59:00","11/04/11 15:25:00",,,,,
2301,42,"10/03/06 14:10:00","10/24/11 13:30:00",50,1050,"6",17,,"C","11/07/11 11:11:00","11/07/11 11:11:00","07/09/07 15:09:00",,,,,
2308,16,"11/08/10 12:40:00","05/05/11 12:10:00",300,3500,"86",17,"Ouverture vannage le 08/11/2010","C","06/01/11 11:52:00","01/04/12 11:19:00","03/10/10 16:20:00",,,,,
