noct,nopt,h,q
2993,17,1300,23
2993,18,2000,42
2993,19,3000,70
2993,20,4000,100
2996,11,1300,100
2996,10,1200,79
2996,9,1100,61
2996,8,1000,46
2996,7,900,35
2996,6,700,16
2996,5,600,9.5
2996,4,500,5.6999998
2996,3,350,1.5
2996,2,250,0.80000001
2996,1,150,0.2
2997,22,1200,90
2997,21,1100,70
2997,20,1050,61
2997,19,1000,53
2997,18,950,46
3178,9,500,6.5
3178,10,700,11.2
3178,11,800,14.8
3178,12,1000,23.200001
3178,13,1200,33
3178,14,1500,49.5
3178,15,1800,67.5
3178,16,2100,87
3178,17,2210,95
3178,18,2510,118
3215,7,400,2
3215,8,450,2.8
3215,9,500,3.5999999
3215,10,600,5.6500001
3215,11,800,10.6
3215,12,1000,16
3215,13,1200,22.700001
3215,14,1400,30
3215,15,1600,37.5
3216,1,230,0.18000001
3216,2,300,0.40000001
3216,3,400,1.3
3216,4,500,2.9000001
3333,1,-50,0.15000001
3333,2,20,0.22
3333,3,60,0.243
3333,4,80,0.29699999
3333,5,103,0.46799999
3333,6,121,0.68400002
3333,7,140,0.94999999
3333,8,160,1.25
3333,9,200,1.9
3333,10,300,3.2
3333,11,450,4.9000001
3333,12,800,9.1000004
3333,13,1500,15.5
3443,1,517,0.264
3456,1,351,0.089000002
3456,2,378,0.122
3456,3,405,0.164
2997,17,900,40
2997,16,850,34.5
2997,15,800,29.5
2997,14,750,25
2997,13,700,21
2997,12,650,17.5
2997,11,600,14.5
2997,10,550,11.7
2997,9,500,9.5
2997,8,400,6
2997,7,350,4.5
2997,6,300,3.25
2997,5,250,2.25
2997,4,200,1.5
2997,3,150,0.94999999
2997,2,100,0.5
2997,1,50,0.2
2998,16,1400,115
2998,15,1300,91
2998,14,1200,70
2998,13,1100,52
2998,12,1000,37
2998,11,900,26
2998,10,800,17
2998,9,650,9.5
2998,8,550,5.5
2998,7,500,3.8
2998,6,450,2.7
2998,5,400,1.7
2998,4,350,0.94999999
2998,3,300,0.44999999
2998,2,250,0.2
2998,1,200,0.050000001
2999,9,1000,70
2999,8,800,45.900002
2999,7,500,15.9
2999,6,400,7.9000001
2999,5,350,5.4000001
2999,4,250,1.9
2999,3,200,0.85000002
2999,2,150,0.34999999
2999,1,100,0.1
3000,11,1300,110
3000,10,1200,91
3000,9,1000,61
3000,8,800,39
3000,7,600,21
3000,6,450,10.5
3000,5,350,5.8000002
3000,4,250,2.3
3000,3,200,1.1
3000,2,150,0.5
3000,1,100,0.2
3001,18,1200,90
3001,17,1000,61
3001,16,900,50
3001,15,700,30
3001,14,600,21
3001,13,500,14
3001,12,450,11
3001,11,400,8.5
3001,10,350,6.1999998
3001,9,300,4.1999998
3001,8,250,2.7
3001,7,220,1.85
3001,6,200,1.5
3001,5,170,1.05
3001,4,150,0.80000001
3001,3,120,0.55000001
3001,2,100,0.40000001
3001,1,70,0.2
3002,24,1100,76
3002,23,1000,61
3002,22,900,50
3002,21,700,30
3002,20,600,21
3002,19,570,18.700001
3002,18,480,12.4
3002,17,440,10
3002,16,420,8.8999996
3002,15,400,7.9000001
3002,14,360,6.0999999
3002,13,320,4.5
3002,12,300,3.8
3002,11,260,2.5999999
3002,10,220,1.6
3002,9,190,1
3002,8,170,0.69999999
3002,7,160,0.56999999
3002,6,150,0.44999999
3002,5,140,0.34999999
3002,4,130,0.27000001
3002,3,120,0.2
3002,2,100,0.1
3002,1,90,0.059999999
3003,19,1000,61
3003,18,900,50
3003,17,700,30
3003,16,600,21
3003,15,570,18.700001
3003,14,500,13.8
3003,13,450,10.6
3003,12,400,8.1000004
3003,11,350,6.0999999
3003,10,300,4.3499999
3003,9,250,2.8499999
3003,8,210,1.85
3003,7,180,1.25
3003,6,160,0.94999999
3003,5,140,0.75
3003,4,130,0.67000002
3003,3,120,0.60000002
3003,2,110,0.55000001
3003,1,100,0.51999998
3004,24,1500,130
3004,23,1400,116
3004,22,1200,90
3004,21,1100,77
3004,20,900,53
3004,19,700,31
3004,18,610,22
3004,17,600,21.1
3004,16,570,18.700001
3004,15,500,13.8
3004,14,450,10.6
3004,13,400,8.1000004
3004,12,350,6.0999999
3004,11,300,4.3499999
3004,10,250,2.8499999
3004,9,210,1.85
3004,8,180,1.25
3004,7,170,1.0700001
3004,6,160,0.89999998
3004,5,150,0.75999999
3004,4,140,0.63999999
3004,3,130,0.52999997
3004,2,110,0.37
3004,1,80,0.16
3005,20,1200,95
3005,19,1000,67
3005,18,800,43
3005,17,600,23
3005,16,500,14
3005,15,450,11
3005,14,400,8.5
3005,13,350,6.5
3005,12,300,4.8000002
3005,11,210,2.0999999
3005,10,170,1.3
3005,9,150,1
3005,8,140,0.87
3005,7,130,0.75
3005,6,120,0.63999999
3005,5,110,0.54000002
3005,4,100,0.44999999
3005,3,90,0.37
3005,2,80,0.30000001
3005,1,50,0.12
3006,1,100,0.28999999
3006,2,120,0.36000001
3006,3,140,0.5
3006,4,170,0.87
3006,5,220,1.8
3006,6,240,2.2
3006,7,300,4
3006,8,350,5.6999998
3006,9,400,7.5
3006,10,450,10
3006,11,600,20
3006,12,800,36
3006,13,1000,55
3006,14,1200,75
3007,11,1300,100
3007,10,1200,79
3007,9,1100,61
3007,8,1000,46
3007,7,900,35
3007,6,700,16
3007,5,600,9.5
3007,4,500,5.6999998
3007,3,350,1.5
3007,2,250,0.80000001
3007,1,150,0.2
3008,22,1200,90
3008,21,1100,70
3008,20,1050,61
3008,19,1000,53
3008,18,950,46
3008,17,900,40
3008,16,850,34.5
3008,15,800,29.5
3008,14,750,25
3008,13,700,21
3008,12,650,17.5
3008,11,600,14.5
3008,10,550,11.7
3008,9,500,9.5
3008,8,400,6
3008,7,350,4.5
3008,6,300,3.25
3008,5,250,2.25
3008,4,200,1.5
3008,3,150,0.94999999
3008,2,100,0.5
3008,1,50,0.2
3009,16,1400,115
3009,15,1300,91
3009,14,1200,70
3009,13,1100,52
3009,12,1000,37
3009,11,900,26
3009,10,800,17
3009,9,650,9.5
3009,8,550,5.5
3009,7,500,3.8
3009,6,450,2.7
3009,5,400,1.7
3009,4,350,0.94999999
3009,3,300,0.44999999
3009,2,250,0.2
3009,1,200,0.050000001
3010,9,1000,70
3010,8,800,45.900002
3010,7,500,15.9
3010,6,400,7.9000001
3010,5,350,5.4000001
3010,4,250,1.9
3010,3,200,0.85000002
3010,2,150,0.34999999
3010,1,100,0.1
3011,11,1300,110
3011,10,1200,91
3011,9,1000,61
3011,8,800,39
3011,7,600,21
3011,6,450,10.5
3011,5,350,5.8000002
3011,4,250,2.3
3011,3,200,1.1
3011,2,150,0.5
3011,1,100,0.2
3012,18,1200,90
3012,17,1000,61
3012,16,900,50
3012,15,700,30
3012,14,600,21
3012,13,500,14
3012,12,450,11
3012,11,400,8.5
3012,10,350,6.1999998
3012,9,300,4.1999998
3012,8,250,2.7
3012,7,220,1.85
3012,6,200,1.5
3012,5,170,1.05
3012,4,150,0.80000001
3012,3,120,0.55000001
3012,2,100,0.40000001
3012,1,70,0.2
3013,24,1100,76
3013,23,1000,61
3013,22,900,50
3013,21,700,30
3013,20,600,21
3013,19,570,18.700001
3013,18,480,12.4
3013,17,440,10
3013,16,420,8.8999996
3013,15,400,7.9000001
3013,14,360,6.0999999
3013,13,320,4.5
3013,12,300,3.8
3013,11,260,2.5999999
3013,10,220,1.6
3013,9,190,1
3013,8,170,0.69999999
3013,7,160,0.56999999
3013,6,150,0.44999999
3013,5,140,0.34999999
3013,4,130,0.27000001
3013,3,120,0.2
3013,2,100,0.1
3013,1,90,0.059999999
3014,19,1000,61
3014,18,900,50
3014,17,700,30
3014,16,600,21
3014,15,570,18.700001
3014,14,500,13.8
3014,13,450,10.6
3014,12,400,8.1000004
3014,11,350,6.0999999
3014,10,300,4.3499999
3014,9,250,2.8499999
3014,8,210,1.85
3014,7,180,1.25
3014,6,160,0.94999999
3014,5,140,0.75
3014,4,130,0.67000002
3014,3,120,0.60000002
3014,2,110,0.55000001
3014,1,100,0.51999998
3015,13,1000,55
3015,14,1200,75
3016,14,2000,34
3016,13,1000,12.5
3016,12,900,10.4
3016,11,880,10
3016,10,870,9.7799997
3016,9,800,8.1000004
3016,8,600,3.0999999
3016,7,550,2.05
3016,6,530,1.6900001
3016,5,520,1.52
3016,4,500,1.2
3016,3,480,0.92000002
3016,2,470,0.80000001
3016,1,450,0.60000002
3017,17,4000,115
3017,16,3500,80
3017,15,3000,60
3017,14,2500,43.5
3017,13,1000,6
3017,12,990,5.75
3017,11,940,4.5500002
3017,10,920,4.0900002
3017,9,900,3.6500001
3017,8,880,3.23
3017,7,830,2.23
3017,6,820,2.04
3017,5,800,1.6799999
3017,4,770,1.2
3017,3,750,0.89999998
3017,2,740,0.75999999
3017,1,710,0.40000001
3018,20,4000,115
3018,19,3500,80
3018,18,3000,61
3018,17,2500,46
3018,16,2000,34
3018,15,1000,12.5
3018,14,900,10.4
3018,13,880,10
3018,12,870,9.7799997
3018,11,800,8.1000004
3018,10,600,3.0999999
3018,9,550,2.05
3018,8,530,1.6900001
3018,7,520,1.52
3018,6,500,1.2
3018,5,480,0.92000002
3018,4,470,0.80000001
3018,3,450,0.60000002
3018,2,430,0.41999999
3018,1,420,0.34
3019,17,4000,115
3019,16,3500,80
3019,15,3000,60
3019,14,2500,43.5
3019,13,1000,6
3019,12,990,5.75
3019,11,940,4.5500002
3019,10,920,4.0900002
3019,9,900,3.6500001
3019,8,880,3.23
3019,7,830,2.23
3019,6,820,2.04
3019,5,800,1.6799999
3019,4,770,1.2
3019,3,750,0.89999998
3019,2,740,0.75999999
3019,1,710,0.40000001
3020,20,4000,115
3020,19,3500,80
3020,18,3000,61
3020,17,2500,46
3020,16,2000,34
3020,15,1000,12.5
3020,14,900,10.4
3020,13,880,10
3020,12,870,9.7799997
3020,11,800,8.1000004
3020,10,600,3.0999999
3020,9,550,2.05
3020,8,530,1.6900001
3020,7,520,1.52
3020,6,500,1.2
3020,5,480,0.92000002
3020,4,470,0.80000001
3020,3,450,0.60000002
3020,2,430,0.41999999
3020,1,420,0.34
3021,14,2500,43.5
3021,13,1000,6
3021,12,990,5.75
3021,11,940,4.5500002
3021,10,920,4.0900002
3021,9,900,3.6500001
3021,8,880,3.23
3021,7,830,2.23
3021,6,820,2.04
3021,5,800,1.6799999
3021,4,770,1.2
3021,3,750,0.89999998
3021,2,740,0.75999999
3021,1,710,0.40000001
3022,18,3000,61
3022,17,2500,46
3022,16,2000,34
3022,15,1000,12.5
3022,14,900,10.4
3022,13,880,10
3022,12,870,9.7799997
3022,11,800,8.1000004
3022,10,600,3.0999999
3022,9,550,2.05
3022,8,530,1.6900001
3022,7,520,1.52
3022,6,500,1.2
3022,5,480,0.92000002
3022,4,470,0.80000001
3022,3,450,0.60000002
3022,2,430,0.41999999
3022,1,420,0.34
3023,14,2500,43.5
3023,13,1000,6
3023,12,990,5.75
3023,11,940,4.5500002
3023,10,920,4.0900002
3023,9,900,3.6500001
3023,8,880,3.23
3023,7,830,2.23
3023,6,820,2.04
3023,5,800,1.6799999
3023,4,770,1.2
3023,3,750,0.89999998
3023,2,740,0.75999999
3023,1,710,0.40000001
3024,17,2500,46
3024,16,2000,34
3024,15,1000,12.5
3024,14,900,10.4
3024,13,880,10
3024,12,870,9.7799997
3024,11,800,8.1000004
3024,10,600,3.0999999
3024,9,550,2.05
3024,8,530,1.6900001
3024,7,520,1.52
3024,6,500,1.2
3024,5,480,0.92000002
3024,4,470,0.80000001
3024,3,450,0.60000002
3024,2,430,0.41999999
3024,1,420,0.34
3025,9,2500,43.5
3025,8,1000,6
3025,7,900,3.7
3025,6,800,1.7
3025,5,750,0.89999998
3025,4,740,0.75999999
3025,3,720,0.51999998
3025,2,700,0.30000001
3025,1,680,0.1
3026,19,3500,80
3026,18,3000,61
3026,17,2500,46
3026,16,2000,34
3026,15,1000,12.5
3026,14,900,10.4
3026,13,880,10
3026,12,870,9.7799997
3026,11,800,8.1000004
3026,10,600,3.0999999
3026,9,550,2.05
3026,8,530,1.6900001
3026,7,520,1.52
3026,6,500,1.2
3026,5,480,0.92000002
3026,4,470,0.80000001
3026,3,450,0.60000002
3026,2,430,0.41999999
3026,1,420,0.34
3027,17,4000,115
3027,16,3500,80
3027,15,3000,60
3027,14,2500,43.5
3027,13,1000,6
3027,12,990,5.75
3027,11,940,4.5500002
3027,10,920,4.0900002
3027,9,900,3.6500001
3027,8,880,3.23
3027,7,830,2.23
3027,6,820,2.04
3027,5,800,1.6799999
3027,4,770,1.2
3027,3,750,0.89999998
3027,2,740,0.75999999
3027,1,710,0.40000001
3028,20,4000,115
3028,19,3500,80
3028,18,3000,61
3028,17,2500,46
3028,16,2000,34
3028,15,1000,12.5
3028,14,900,10.4
3028,13,880,10
3028,12,870,9.7799997
3028,11,800,8.1000004
3028,10,600,3.0999999
3028,9,550,2.05
3028,8,530,1.6900001
3028,7,520,1.52
3028,6,500,1.2
3028,5,480,0.92000002
3028,4,470,0.80000001
3028,3,450,0.60000002
3028,2,430,0.41999999
3028,1,420,0.34
3029,15,4000,89
3029,14,3500,69
3029,13,3000,53
3029,12,2500,41.5
3029,11,1900,27.700001
3029,10,1600,21.4
3029,9,1200,13.4
3029,8,1000,9.8000002
3029,7,700,4.4000001
3029,6,500,1.2
3029,5,480,0.92000002
3029,4,470,0.80000001
3029,3,450,0.60000002
3029,2,430,0.41999999
3029,1,420,0.34
3030,12,4000,90
3030,11,3500,72
3030,10,3000,57.299999
3030,9,2500,45.400002
3030,8,2000,33.900002
3030,7,1700,27
3030,6,1500,22.6
3030,5,1200,16
3030,4,900,10
3030,3,600,4.5999999
3030,2,400,1.2
3030,1,350,0.60000002
3031,13,2400,42.5
3031,12,2000,33
3031,11,1600,23
3031,10,1300,15.8
3031,9,1000,8.6000004
3031,8,850,5
3031,7,800,4
3031,6,750,3.0999999
3031,5,700,2.3
3031,4,650,1.5
3031,3,600,0.75
3031,2,550,0.30000001
3031,1,500,0
3032,13,3000,57.299999
3032,12,2500,45.400002
3032,11,2000,33.900002
3032,10,1700,27
3032,9,1500,22.6
3032,8,1200,16
3032,7,900,10
3032,6,600,4.5999999
3032,5,400,1.2
3032,4,380,0.92000002
3032,3,370,0.80000001
3032,2,350,0.60000002
3032,1,330,0.41999999
3033,14,4000,80.300003
3033,13,2500,45.400002
3033,12,2000,33
3033,11,1600,23
3033,10,1300,15.8
3033,9,1000,8.6000004
3033,8,850,5
3033,7,800,4
3033,6,750,3.0999999
3033,5,700,2.3
3033,4,650,1.5
3033,3,600,0.75
3033,2,550,0.30000001
3033,1,500,0
3034,8,4000,100
3034,7,3500,65
3034,6,3000,51
3034,5,2500,39.5
3034,4,2000,30
3034,3,1500,21
3034,2,1000,12.5
3034,1,350,0.40000001
3035,8,3500,65
3035,7,3000,51
3035,6,2500,39.5
3035,5,2000,28.5
3035,4,1500,18.1
3035,3,1000,8.6000004
3035,2,500,0.60000002
3035,1,450,0.30000001
3036,9,4300,130
3036,8,4000,100
3036,7,3500,65
3036,6,3000,51
3036,5,2500,39.5
3036,4,2000,30
3036,3,1500,21
3036,2,1000,12.5
3036,1,350,0.40000001
3037,4,1500,18.1
3037,3,1000,8.6000004
3037,2,500,0.60000002
3037,1,450,0.30000001
3038,8,4000,100
3038,7,3500,65
3038,6,3000,51
3038,5,2500,39.5
3038,4,2000,30
3038,3,1500,21
3038,2,1000,12.5
3038,1,350,0.40000001
3039,7,3000,51
3039,6,2500,39.5
3039,5,2000,28.5
3039,4,1500,18.1
3039,3,1000,8.6000004
3039,2,500,0.60000002
3039,1,450,0.30000001
3040,6,3000,51
3040,5,2500,39.5
3040,4,2000,30
3040,3,1500,21
3040,2,1000,12.5
3040,1,350,0.40000001
3041,10,2500,44
3041,9,2000,33
3041,8,1000,14
3041,7,600,4.1999998
3041,6,550,3.25
3041,5,500,2.45
3041,4,450,1.7
3041,3,400,1
3041,2,350,0.40000001
3041,1,310,0
3042,9,2500,43.200001
3042,8,2000,30.200001
3042,7,1200,15
3042,6,800,5
3042,5,700,3
3042,4,650,2.0999999
3042,3,600,1.3
3042,2,550,0.60000002
3042,1,490,0
3043,13,4000,102
3043,12,3500,72
3043,11,3000,56
3043,10,2500,44
3043,9,2000,33
3043,8,1000,14
3043,7,600,4.1999998
3043,6,550,3.25
3043,5,500,2.45
3043,4,450,1.7
3043,3,400,1
3043,2,350,0.40000001
3043,1,310,0
3044,13,2500,51
3044,12,2000,37.5
3044,11,1500,27
3044,10,1000,13.5
3044,9,900,11
3044,8,800,9
3044,7,700,7
3044,6,600,5.0999999
3044,5,500,3.3
3044,4,450,2.45
3044,3,400,1.65
3044,2,350,0.89999998
3044,1,300,0.25
3045,9,2500,43.200001
3045,8,2000,30.200001
3045,7,1200,15
3045,6,800,5
3045,5,700,3
3045,4,650,2.0999999
3045,3,600,1.3
3045,2,550,0.60000002
3045,1,490,0
3046,16,4000,111
3046,15,3500,86
3046,14,3000,66
3046,13,2500,51
3046,12,2000,37.5
3046,11,1500,27
3046,10,1000,13.5
3046,9,900,11
3046,8,800,9
3046,7,700,7
3046,6,600,5.0999999
3046,5,500,3.3
3046,4,450,2.45
3046,3,400,1.65
3046,2,350,0.89999998
3046,1,300,0.25
3047,8,2000,30.200001
3047,7,1200,15
3047,6,800,5
3047,5,700,3
3047,4,650,2.0999999
3047,3,600,1.3
3047,2,550,0.60000002
3047,1,490,0
3048,16,4000,111
3048,15,3500,86
3048,14,3000,66
3048,13,2500,51
3048,12,2000,37.5
3048,11,1500,27
3048,10,1000,13.5
3048,9,900,11
3048,8,800,9
3048,7,700,7
3048,6,600,5.0999999
3048,5,500,3.3
3048,4,450,2.45
3048,3,400,1.65
3048,2,350,0.89999998
3048,1,300,0.25
3049,9,2500,43.200001
3049,8,2000,30.200001
3049,7,1200,15
3049,6,800,5
3049,5,700,3
3049,4,600,1.9
3049,3,550,1.4
3049,2,500,1
3049,1,400,0.40000001
3050,11,3500,99
3050,10,3000,72
3050,9,2500,54
3050,8,2000,40
3050,7,1500,27
3050,6,1000,13.5
3050,5,700,5.0999999
3050,4,600,3.3
3050,3,500,1.7
3050,2,450,1
3050,1,400,0.5
3051,8,2000,30.200001
3051,7,1200,15
3051,6,800,5
3051,5,700,2.98
3051,4,620,1.7
3051,3,570,1.15
3051,2,520,0.69999999
3051,1,500,0.57999998
3052,14,4200,150
3052,13,4000,130
3052,12,3500,100
3052,11,3000,72
3052,10,2500,54
3052,9,2000,40
3052,8,1000,13.4
3052,7,900,10.8
3052,6,800,8.3000002
3052,5,700,6
3052,4,600,3.8
3052,3,500,2.0999999
3052,2,400,1
3052,1,380,0.83999997
3053,8,2500,54
3053,7,1800,31
3053,6,1400,21
3053,5,1000,9.3999996
3053,4,700,2.5
3053,3,600,1.5
3053,2,500,0.60000002
3053,1,450,0.15000001
3054,8,1000,11
3054,7,900,8.8000002
3054,6,660,4
3054,5,610,3.0999999
3054,4,550,2.1400001
3054,3,500,1.49
3054,2,470,1.1
3054,1,400,0.40000001
3055,8,2500,54
3055,7,1800,31
3055,6,1400,21
3055,5,1000,9.3999996
3055,4,700,2.5
3055,3,600,1.5
3055,2,500,0.60000002
3055,1,450,0.15000001
3056,12,2900,68
3056,11,2500,52.799999
3056,10,2000,38.299999
3056,9,1500,23.799999
3056,8,1000,11.8
3056,7,880,8.8000002
3056,6,640,4
3056,5,590,3.0999999
3056,4,530,2.1400001
3056,3,480,1.49
3056,2,450,1.1
3056,1,380,0.40000001
3057,10,3500,97
3057,9,3000,72
3057,8,2500,54
3057,7,1800,31
3057,6,1400,21
3057,5,1000,9.3999996
3057,4,700,2.5
3057,3,600,1.5
3057,2,500,0.60000002
3057,1,450,0.15000001
3058,12,2900,68
3058,11,2500,52.799999
3058,10,2000,38.299999
3058,9,1500,23.799999
3058,8,1000,11.8
3058,7,880,8.8000002
3058,6,640,4
3058,5,590,3.0999999
3058,4,530,2.1400001
3058,3,480,1.49
3058,2,450,1.1
3058,1,380,0.40000001
3059,8,2500,54
3059,7,1800,31
3059,6,1400,21
3059,5,1000,9.3999996
3059,4,700,2.5
3059,3,600,1.5
3059,2,500,0.60000002
3059,1,450,0.15000001
3060,9,2500,54
3060,8,2000,40
3060,7,1600,28
3060,6,1200,18
3060,5,700,5.5
3060,4,650,4.3000002
3060,3,600,3.3
3060,2,550,2.4000001
3060,1,500,1.6
3061,8,1500,23.9
3061,7,1200,15.2
3061,6,1000,9.8000002
3061,5,900,7.3000002
3061,4,640,2.0999999
3061,3,550,0.75
3061,2,520,0.44999999
3061,1,500,0.31
3062,12,3500,97
3062,11,3000,72
3062,10,2500,54
3062,9,2000,40
3062,8,1600,28
3062,7,1200,18
3062,6,700,5.5
3062,5,650,4.3000002
3062,4,600,3.3
3062,3,550,2.4000001
3062,2,500,1.6
3062,1,450,1
3063,7,1800,35
3063,6,1400,21
3063,5,1000,9
3063,4,900,6.5
3063,3,800,4.5
3063,2,550,0.69999999
3063,1,500,0.44999999
3268,1,300,0.1
3268,2,520,1.2
3268,3,740,3.4000001
3268,4,960,6.6999998
3268,5,1120,9.8999996
3268,6,1380,17
3264,1,300,0.1
3264,2,310,0.11
3264,3,330,0.15000001
3264,4,350,0.2
3264,5,370,0.25999999
3264,6,390,0.34
3264,7,440,0.58999997
3264,8,470,0.76999998
3264,9,500,0.98000002
3264,10,540,1.3
3264,11,560,1.48
3264,12,570,1.58
3264,13,620,2.1300001
3264,14,700,3.0899999
3264,15,740,3.5699999
3110,1,60,0.059999999
3110,2,100,0.090000004
3110,3,150,0.14
3110,4,170,0.17
3110,5,180,0.19
3110,6,200,0.27000001
3110,7,250,0.5
3110,8,300,0.79000002
3110,9,350,1.15
3110,10,400,1.65
3110,11,434,2.0599999
3110,12,501,3.1700001
3110,13,568,4.4899998
3110,14,701,7.7399998
3110,15,835,11.8
3110,16,972,16.700001
3110,17,1205,25.299999
3110,18,1809,50.299999
3112,1,10,0
3112,2,30,0.02
3112,3,50,0.07
3112,4,80,0.15000001
3112,5,120,0.31
3112,6,160,0.50999999
3112,7,200,0.75
3112,8,250,1.1
3112,9,600,4.5999999
3112,10,800,7
3112,11,1000,9.3999996
3112,12,1400,15
3113,1,10,0
3113,2,30,0.02
3113,3,50,0.07
3113,4,80,0.15000001
3113,5,120,0.31
3113,6,160,0.50999999
3113,7,200,0.75
3113,8,250,1.1
3113,9,600,4.5999999
3113,10,800,7
3113,11,1000,9.3999996
3113,12,1400,15
3123,1,70,0.014
3123,2,80,0.090999998
3123,3,90,0.19
3123,4,110,0.42399999
3123,5,150,0.98699999
3123,6,170,1.4
3123,7,210,2.3299999
3123,8,250,3.4200001
3123,9,290,4.8000002
3123,10,333,7.1999998
3123,11,400,11.3
3123,12,500,17.5
3123,13,600,23.700001
3123,14,700,30.5
3123,15,800,39
3123,16,1000,56
3123,17,1100,65
3123,18,1200,75
3123,19,1800,135
3127,1,201,0.35499999
3127,2,266,0.66299999
3127,3,330,1.03
3127,4,399,1.4400001
3127,5,468,1.91
3127,6,605,3.02
3128,1,120,0.12
3128,2,150,0.2
3128,3,180,0.34
3128,4,200,0.51499999
3076,1,-50,-165.267
3076,2,-32,-165.26601
3076,3,-14,-165.265
3076,4,4,-165.263
3076,5,22,-165.26199
3076,6,40,-165.25999
3076,7,58,-165.258
3076,8,76,-165.255
3137,1,299,0.138
3137,2,326,0.185
3137,3,352,0.243
3137,4,378,0.31600001
3137,5,404,0.40700001
3137,6,428,0.565
3137,7,467,0.80299997
3137,8,505,1.11
3137,9,520,1.25
3137,10,570,1.9
3137,11,600,2.4000001
3137,12,650,3.3
3137,13,700,4.5
3137,14,800,7.5
3076,9,94,-165.25301
3076,10,112,-165.25
3076,11,130,-165.248
3076,12,148,-165.245
3076,13,166,-165.242
3076,14,184,-165.24001
3076,15,202,-165.237
3076,16,220,-165.235
3076,17,238,-165.233
3076,18,256,-165.23
3076,19,274,-165.228
3076,20,292,-165.22501
3076,21,310,-165.22301
3076,22,328,-165.22
3076,23,346,-165.217
3076,24,364,-165.215
3076,25,382,-165.21201
3076,26,400,-165.209
3076,27,418,-165.20599
3076,28,436,-165.203
3076,29,454,-165.2
3076,30,472,-165.19701
3076,31,490,-165.19299
3076,32,508,-165.19
3076,33,526,-165.187
3076,34,544,-165.18401
3076,35,562,-165.17999
3076,36,580,-165.177
3076,37,598,-165.173
3076,38,616,-165.17
3076,39,634,-165.166
3076,40,652,-165.162
3076,41,670,-165.159
3076,42,688,-165.155
3076,43,706,-165.151
3076,44,724,-165.147
3076,45,742,-165.14301
3076,46,760,-165.13901
3076,47,778,-165.13499
3076,48,796,-165.131
3076,49,814,-165.127
3076,50,832,-165.123
3076,51,850,-165.119
3076,52,868,-165.114
3076,53,886,-165.11
3076,54,904,-165.106
3076,55,922,-165.101
3076,56,940,-165.097
3076,57,958,-165.092
3076,58,976,-165.088
3076,59,994,-165.08299
3076,60,1012,-165.078
3076,61,1030,-165.07201
3076,62,1048,-165.06599
3076,63,1066,-165.05901
3076,64,1084,-165.05099
3076,65,1102,-165.043
3076,66,1120,-165.035
3076,67,1138,-165.026
3076,68,1156,-165.017
3076,69,1174,-165.008
3076,70,1192,-164.998
3076,71,1210,-164.98801
3076,72,1228,-164.97701
3076,73,1246,-164.966
3076,74,1264,-164.955
3076,75,1282,-164.944
3076,76,1300,-164.93201
3076,77,1318,-164.92
3076,78,1336,-164.907
3076,79,1354,-164.895
3076,80,1372,-164.882
3076,81,1390,-164.868
3076,82,1408,-164.855
3076,83,1426,-164.841
3076,84,1444,-164.827
3076,85,1462,-164.812
3076,86,1480,-164.798
3076,87,1498,-164.783
3076,88,1516,-164.76801
3077,1,-50,196.7
3077,2,-32,196.703
3077,3,-14,196.71001
3077,4,4,196.72
3077,5,22,196.731
3077,6,40,196.744
3077,7,58,196.758
3077,8,76,196.774
3077,9,94,196.791
3077,10,112,196.80901
3077,11,130,196.828
3077,12,148,196.84801
3077,13,166,196.869
3077,14,184,196.89101
3077,15,202,196.914
3077,16,220,196.938
3077,17,238,196.97301
3077,18,256,197.01199
3077,19,274,197.052
3077,20,292,197.09399
3077,21,310,197.13699
3077,22,328,197.183
3077,23,346,197.23
3077,24,364,197.27901
3077,25,382,197.33
3077,26,400,197.382
3077,27,418,197.437
3077,28,436,197.492
3077,29,454,197.549
3077,30,472,197.608
3077,31,490,197.66901
3077,32,508,197.731
3077,33,526,197.79401
3077,34,544,197.85899
3077,35,562,197.925
3077,36,580,197.993
3077,37,598,198.062
3077,38,616,198.133
3077,39,634,198.205
3077,40,652,198.278
3077,41,670,198.353
3077,42,688,198.429
3077,43,706,198.506
3077,44,724,198.58501
3077,45,742,198.66499
3077,46,760,198.74699
3077,47,778,198.82899
3078,87,1498,4.9180002
3078,88,1516,5.0409999
3080,1,310,0.257
3080,2,354,0.463
3080,3,408,0.73100001
3080,4,431,0.85500002
3080,5,448,0.958
3080,6,473,1.1799999
3080,7,500,1.4
3080,8,800,5.4000001
3080,9,1100,8.5
3080,10,1400,11
3080,11,1600,12.5
3080,12,2000,19
3080,13,2200,24
3080,14,2300,28
3080,15,2600,45
3080,16,2800,58
3080,17,3200,84
3083,1,0,-27.712999
3083,2,200,-27.712999
3083,3,400,-27.667
3083,4,600,-26.188999
3083,5,800,-23.433001
3083,6,1000,-20.804001
3083,7,1200,-20.702999
3083,8,1400,-20.191999
3083,9,1600,-24.017
3083,10,1800,-29.466
3083,11,2000,-34.812
3084,1,0,21.908001
3084,2,200,21.908001
3084,3,400,23.257
3084,4,600,33.695999
3084,5,800,50.103001
3084,6,1000,69.053001
3084,7,1200,88.638
3084,8,1400,113.301
3084,9,1600,141.32401
3084,10,1800,179.168
3084,11,2000,234.683
3085,1,0,0
3085,2,200,0
3085,3,400,2.22
3085,4,600,8.6800003
