noct,nopt,a,b,h0,hsup
42243,1,0,0,0,-209
42243,2,0.025391,1,-224,-53
42243,3,0.024052,1,-233,216
42243,4,0.028339,1,-165,523
42243,5,0.034346,1,-45,951
42243,6,0.037696,1,44,1333
42243,7,0.059452,1,516,1698
42243,8,0.064706,1,612,1953
42243,9,0.12387,1,1252,2108
42243,10,0.15217,1,1411,2200
42243,11,0.24684,1,1714,2674
42244,1,0,0,0,-199
42244,2,0.01176,1.1549,-226,131
42244,3,0.01029,1.1632,-252,548
42244,4,0.002278,1.3614,-367,1801
42244,5,3.014,0.5175999999999999,1247,1989
42244,6,0.4088,0.8692,1479,2202
42244,7,2.755e-08,2.9309,230,2533
42244,8,4.828e-08,2.9034,491,3002
42245,1,0,0,0,-199
42245,2,0.0149,1.1186,-223,342
42245,3,0.001505,1.4229,-388,861
42245,4,0.002775,1.3295,-440,1302
42245,5,0.0001049,1.7107,-939,1807
42245,6,8.974e-05,1.7861,-333,1986
42245,7,1.105e-06,2.4738,395,2236
42245,8,4.962e-07,2.5881,436,2533
42245,9,6.139999999999999e-08,2.8732,501,3002
42246,1,0,0,0,-172
42246,2,0.01146,1.1581,-206,10
42246,3,0.001204,1.4948,-280,224
42246,4,0.02584,1.0533,-149,733
42246,5,0.002185,1.3614,-431,1638
42246,6,5.828e-06,2.0997,-738,2010
1170900,1,0,0,0,590
42246,7,0.01487,1.2911,1110,2206
995181,3,0.1317,0.5004999999999999,47.4,250
998637,10,0.002838,1.2751,376,1901
42246,8,0.02589,1.2741,1427,2540
42246,9,1.062e-08,3.0841,405,3001
42247,1,0,0,0,-198
42247,2,7.381e-05,1.7629,-554,11
42247,3,5.67e-05,1.8185,-527,210
42247,4,0.002267,1.3768,-212,511
42247,5,0.04408,0.9835,20,1004
42247,6,3.285e-07,2.3831,-1435,1790
42247,7,3.205e-09,2.9805,-1225,2074
42247,8,7.893e-05,2.004,974,2876
42248,1,0,0,0,-188
42248,2,0.01023,1.1857,-209,52
42248,3,0.0144,1.1257,-207,264
42248,4,0.001368,1.4246,-412,547
42248,5,0.01591,1.1114,-183,1189
42248,6,9.387e-06,1.9854,-1229,1733
42248,7,0.05231,1,337,1863
42248,8,0.08651,1,941,1989
42248,9,0.1097,1,1162,2092
42248,10,4.608e-07,2.6191,557,2488
42248,11,0.08222,1.1543,1682,2880
42249,1,0,0,0,-133
42249,2,0.004171,1.291,-242,387
42249,3,2.605e-09,2.9805,-1580,715
42249,4,1.358e-06,2.2384,-1110,1313
42249,5,7.936999999999999e-05,1.7793,-526,1906
42249,6,4.129e-09,2.9902,-896,2084
42249,7,0.0003651,1.8184,1100,2460
42249,8,1.607,0.7637,1971,2875
42250,1,0,0,0,-180
42250,2,0.01326,1.1505,-249,131
42250,3,0.02158,1.0708,-244,548
42250,4,0.03458,1.0098,-195,1318
42250,5,1.845e-06,2.1348,-1885,1731
42250,6,0.01144,1.2208,425,1958
42250,7,0.08394,1.039,1145,2054
42250,8,0.7399,0.8065,1616,2232
42250,9,0.001599,1.6229,1164,2533
42250,10,4.449e-06,2.377,890,3002
42251,1,0,0,0,-200
42251,2,0.002967,1.408,-245,24
42251,3,0.00254,1.3828,-309,148
42251,4,0.001283,1.4317,-449,732
42251,5,0.000944,1.4669,-496,1310
42251,6,0.02839,1.0394,-187,1615
42251,7,5.129e-06,2.1084,-787,1980
42251,8,0.0004313,1.7685,947,2533
42251,9,4.449e-06,2.377,890,3002
42252,1,0,0,0,-201
42252,2,0.01462,1.1114,-274,139
42252,3,0.006113,1.25,-286,548
42252,4,0.04555,0.9747,-162,1315
42252,5,0.0304,1.0346,-115,1731
42252,6,0.01144,1.2208,425,1958
42252,7,0.08394,1.039,1145,2054
42252,8,0.7399,0.8065,1616,2232
42252,9,0.001599,1.6229,1164,2533
42252,10,4.449e-06,2.377,890,3002
995521,6,0.008503999999999999,1.3273,132.8,1747
995521,7,0.0002858,1.7376,-241.3,4369
995522,1,0,0,0,-826
995522,2,0.0002435,1.3966,-871,-618
995522,3,1.165e-06,2.3358,-887.3,-378
995522,4,0.001779,1.3005,-637.2,-271
995522,5,0.001636,1.3005,-661.6,10
995522,6,0.004695,1.3263,-257.2,814
995522,7,0.008697,1.3273,144.2,1747
995522,8,0.000283,1.7376,-267.6,4369
995523,1,0,0,0,-606
995523,2,0.0002437,1.7482,-624,-530
995523,3,0.001213,1.3966,-623,-510
995523,4,5.697e-06,2.2271,-725.2,-424
995523,5,0.008260999999999999,1.1824,-523,-230
995523,6,0.005804,1.3263,-436.4,49
995523,7,0.0002963,1.713,-633.3,507
995523,8,1.194e-05,2.121,-831,1014
995523,9,6.345e-05,1.9942,-274,1710
995523,10,9.215e-05,2.0765,481,2178
995523,11,0.001667,1.7729,996,2922
995524,1,0,0,0,-533
995524,2,0.003575,1.2927,-533,-205
995524,3,2.293e-05,2.0804,-619.3,82
995524,4,7.247e-06,2.238,-657.6,262
995524,5,0.00117,1.5541,-441.1,632
995524,6,2.637e-06,2.3369,-774.6,1610
995524,7,0.0001096,2.054,476,2292
995524,8,0.007537,1.5695,1049,2856
995524,9,0.2965,1.1487,1704,3174
997664,2,1.607e-06,2.1024,237.2,369
1174188,1,0,0,0,-528
1174188,2,0.0001446,1.764,-537.7,-156
1174188,3,0.001281,1.5778,-349.2,184
1174188,4,0.005473,1.351,-338,607
1174188,5,0.002131,1.5184,-221,944
1174188,6,9.530999999999999e-05,1.8392,-897.7,1608
1174188,7,5.533e-10,3.4213,-673.5,3443
1174189,1,0,0,0,-537
1174189,2,0.0007855,1.463,-559,-199
1174189,3,6.698999999999999e-05,1.8634,-580,-59
1174189,4,0.09845,0.9252,-171,209
1174189,5,0.01911,1.1857,-200,456
997664,3,0.0009695,1.1471,340.1,392
42384,1,0,0,0,-952
42384,2,0.01214,1.2998,-967,574
42384,3,0.000822,1.6915,-810,2434
42384,4,0.0025635,1.5743,-441,3867
42385,1,0,0,0,-993
42385,2,0.00050112,1.6778,-1281,-6
42385,3,1.185e-06,2.4513,-1580,696
42385,4,0.00032739,1.792,-1002,2018
42385,5,0.0035662,1.5372,-393,4044
42386,1,0,0,0,-1050
42386,2,0.0003969,1.6338,-1716,48
42386,3,0.002163,1.5811,-727,1000
42386,4,0.0004645,1.7482,-1037,2127
42386,5,1.488e-06,2.3545,-2426,4088
42387,1,0,0,0,-1000
42387,2,1.459e-05,2.17,-1265,-220
42387,3,0.00112,1.6332,-940,2897
42387,4,0.03766,1.291,651,3907
42387,5,0.04245,1.2949,1010,4980
42390,1,0,0,0,-1204
42390,2,3.196e-09,3.0973,-2325,308
42390,3,0.008796,1.4098,-576,3244
42390,4,0.01543,1.4317,984,4886
42391,1,0,0,0,-1180
42391,2,2.995e-05,2.0739,-1513,407
42391,3,0.001158,1.624,-1239,3244
42391,4,0.01543,1.4317,984,4886
42392,1,0,0,0,-1527
42392,2,0.0006875,1.574,-1641,62
42392,3,0.00024,1.8185,-1055,4252
66464,1,0,0,0,-943
66464,2,2.969e-05,2.0963,-1204,599
66464,3,4.614e-05,2.0118,-1386,1447
66464,4,0.06320000000000001,1.1857,-177,3230
66464,5,0.005904,1.5372,751,4900
42469,1,0,0,0,119
42469,2,1.345e-05,1.9942,-332,288
995527,1,0,0,0,-537
995527,2,0.0004693,1.586,-561,-110
995527,3,0.02108,1.1505,-277,448
995527,4,0.05109,1.1027,16,893
995527,5,0.0002415,1.8004,-350,1603
995527,6,5.768e-06,2.4072,236,3193
995569,3,0.002226,1.3263,6,1626
995569,4,0.0003346,1.5871,39,1919
995569,5,0.05069,1,881,2207
995569,6,0.01165,1.2208,1003,2598
995569,7,1.342e-06,2.31,100,2917
995569,8,0.0153,1.3263,2026,3084
995569,9,7.1e-06,2.3474,1739,4005
995570,1,0,0,0,-47
995570,2,1.983e-06,2.2755,-121,308
995570,3,0.00547,1.2317,190,1583
995570,4,4.128e-07,2.3216,-1195,2309
995570,5,1.294e-06,2.2353,-565,2845
995570,6,3.921e-06,2.4105,1651,4046
995571,1,0,0,0,-397
995571,2,0.001363,1.1505,-527,421
995571,3,0.005832,1.256,253.3,644
995571,4,0.1542,0.7638,392.8,996
995571,5,7.354e-05,1.7389,-357,1619
995571,6,0.0006705,1.502,120,2317
995571,7,6.589e-07,2.3096,-677,2845
995571,8,3.921e-06,2.4105,1651,4046
995572,1,0,0,0,-57
995572,2,5.825e-06,1.9727,-414.5,283
995572,3,7.224999999999999e-05,1.9727,88.40000000000001,367
995572,4,0.07423,0.8505,232.1,811
995572,5,0.0004834,1.502,-235.8,1458
995572,6,4.35e-07,2.3431,-885,2850
995572,7,7.728e-06,2.3315,1716,4049
995588,5,0.1427,1.1235,-403,1571
995589,1,0,0,0,-306
995589,2,0.03705,1.3263,-384,283
995589,3,0.02456,1.3614,-479,2677
995590,3,0.1386,1.1191,-327,169
995590,4,0.1732,1.1279,-219,2510
995590,1,0,0,0,-303
995590,2,5.502e-05,2.2431,-580,-171
995591,1,0,0,0,-459
995591,2,0.006171,1.4327,-585.2,-279
995591,3,0.001511,1.7085,-556.5,-169
995591,4,0.05183,1.2421,-379.3,94
995747,10,0.0005794,1.7482,1750,3669
995747,11,0.1244,1.1746,2870,4197
995748,1,0,0,0,-76
997884,2,0.0001316,1.5481,84,170
997884,3,0.001985,1.1505,132.1,278
997982,1,0,0,0,0
997982,2,0.001885,0.9669,-2.7,30
42469,3,3.031e-08,2.838,-497,482
1174187,1,0,0,0,-601
1174189,6,2.419e-06,2.3704,-674.6,893
1174189,7,0.0002415,1.8004,-350,1603
1174189,8,5.768e-06,2.4072,236,3193
42469,4,2.32e-06,2.3458,-172,982
42469,5,0.003121,1.4317,305,2228
42469,6,0.00781,1.3174,381,4001
42470,1,0,0,0,97
42470,2,0.001307,1.3493,-159,229
42470,3,1.106e-08,3.021,-454,288
42470,4,1.106e-08,3.021,-454,329
42470,5,0.01027,1.1857,111,403
42470,6,1.068e-08,3.1032,-339,482
42470,7,0.0419,1.0098,215,651
42470,8,0.3472,0.7197,383,739
42470,9,1.03e-08,2.9435,-779,898
42470,10,4.522e-05,1.9502,-100,1529
42470,11,0.03335,1.1505,635,2278
42470,12,0.01008,1.2822,325,3353
42470,13,4.523e-05,1.8888,-686,4979
42471,1,0,0,0,0
42471,2,5.94e-06,2.2403,-216,560
42471,3,2.7e-07,2.6143,-417,830
42471,4,0.0002966,1.7207,-36,1118
42471,5,1.392e-06,2.3458,-612,1458
42471,6,0.00343,1.3966,74,3963
42471,7,0.001125,1.5284,-2,4590
42472,1,0,0,0,62
42472,2,0.006353,1.1269,-82,288
42472,3,3.031e-08,2.838,-497,482
42472,4,2.32e-06,2.3458,-172,982
42472,5,0.003121,1.4317,305,2228
42472,6,0.003901,1.3966,246,5486
42474,1,0,0,0,0
42474,2,0.0009144999999999999,1.4668,-83,243
42474,3,0.0001288,1.7865,-104,352
42474,4,7.882e-06,2.2523,-92,587
42474,5,0.01312,1.2428,240,699
42474,6,0.0008889,1.6261,132,884
42474,7,0.01587,1.2296,274,1156
42474,8,3.944,0.5006,872,1400
42474,9,0.001333,1.502,-253,3026
42474,10,0.7215,0.801,1507,3385
42474,11,0.1502,1.017,1620,3897
42474,12,0.03185,1.2208,1666,5287
42475,1,0,0,0,0
42475,2,0.004484,1.2208,-54.6,167
42475,3,0.0002525512204078563,1.7030029296875,-93.28787394203871,302
42475,4,0.0004286,1.6778,-12.9,583
42475,5,0.01696,1.2208,263,875
42475,6,0.000848,1.6074,31.9,1143
42475,7,0.02985,1.1504,327.6,1398
42475,8,0.0001066603359251186,1.78814697265625,-678.8070755014186,3012
42475,9,2.922971512251544e-18,5,-6728.501513883737,3876
42475,10,0.03854,1.1982,1674.8,5287
42476,1,0,0,0,-47
42476,2,6.796000000000001e-05,1.8711,-139,488
61231,1,0,0,0,-91
61231,2,7.079e-05,1.8886,-124,191
61231,3,5.121e-06,2.2402,-221,319
61231,4,0.01657,1.0938,75,387
61231,5,0.1273,0.8153,204,461
61231,6,8.294000000000001e-06,2.2414,-94,553
61231,7,1.287,0.5175999999999999,413,632
61231,8,0.000557,1.6426,23,1218
61231,9,0.01173,1.256,283,2293
61231,10,0.7506,0.771,1202,3308
61231,11,2.064e-06,2.2644,-566,4346
42476,3,0.0001064,1.8886,23,625
42476,4,0.005226,1.3614,214,751
42476,5,0.01055,1.291,312,1385
995801,10,5.9e-06,2.17,-1722,-282
995801,11,0.001351,1.4669,-1439,118
995801,12,3.695e-06,2.1447,-2277,896
995801,13,1.239e-10,3.2598,-3844,1950
995801,14,0.0005135,1.6426,-799,3206
995801,15,0.00101,1.5811,-401,4835
995802,1,0,0,0,-1503
995802,2,7.05e-06,1.9239,-2022,-1341
995802,3,2.031e-16,5,-2921,-1296
995802,4,0.1885,0.5027,-1440,-1278
995802,5,3.976e-15,5,-2185,-1246
995802,6,1.911e-14,5,-1932,-1218
995802,7,1.337e-14,4.9825,-2002,-1195
995802,8,0.01374,1.1483,-1337,-1028
995802,9,0.03001,1.0549,-1272,-590
995802,10,0.0002469,1.6778,-1645,-162
995802,11,0.002399,1.4273,-1251,1047
995802,12,1.393e-07,2.5216,-2772,2077
995802,13,0.002031,1.4669,-1065,2932
995802,14,0.8861,0.7989000000000001,893,4532
995803,1,0,0,0,-1289
997594,4,0.002154,1.3417,231,427
997594,5,0.006415,1.1505,245,551
42476,6,0.004721,1.3614,35,3381
42476,7,0.001836,1.5317,859,6005
42478,1,0,0,0,-18
42478,2,0.0007829,1.5184,-38,196
42478,3,1.556e-06,2.4512,-176,463
42478,4,0.000719,1.6266,75,700
42478,5,0.0008704,1.6222,134,779
42478,6,0.4537,0.762,519,901
42478,7,0.05236,1.08,411,1046
42478,8,0.1379,0.9559,512,1508
42478,9,0.02059,1.1856,211,2578
42478,10,1.963e-06,2.2232,-1475,3806
42478,11,0.0004663,1.686,645,4659
42479,1,0,0,0,9
42479,2,2.322e-05,1.9606,-223,181
42479,3,0.01631,1.0098,7,253
42479,4,0.006859,1.1564,-6,405
42479,5,9.568999999999999e-06,2.1634,-117,599
42479,6,0.02235,1.1504,323,801
42479,7,0.006488,1.3262,265,1025
42479,8,0.08182,1.0197,559,2015
42479,9,0.001704,1.502,162,3130
42479,10,0.2685,0.9394,1497.3,3809
42479,11,8.568e-08,2.5736,-1839.4,5205
42480,1,0,0,0,2
42480,2,0.005229,1.1839,-22,181
42480,3,0.03943,0.8778,51,253
42480,4,2.356e-06,2.3358,-220,321
42480,5,4.968e-06,2.282,-131,575
42480,6,0.0004953,1.6888,111,1030
42480,7,0.03809,1.1284,450,3130
42480,8,0.0001389,1.7859,-258,3809
42480,9,5.515e-07,2.381,-1388,5246
42481,7,5.515e-07,2.381,-1388,5246
42481,1,0,0,0,-31
42481,2,7.356e-07,2.3149,-545,240
42481,3,1.637e-05,2.0369,-185,364
42481,4,0.006394,1.3306,188,1041
42481,5,0.0004565,1.6453,-123,1774
42481,6,0.002233,1.4745,220,3809
42486,1,0,0,0,-13
42486,2,0.011553,1.0713,-21,430
61232,1,0,0,0,-47
61232,2,0.0001897,1.7128,-124,170
61232,3,1.192e-05,2.1139,-201,486
61232,4,8.328999999999999e-06,2.2402,-71,850
61232,5,0.08938,1.0098,466,1248
61232,6,0.004893,1.3554,28,2881
61232,7,0.0008837,1.5722,52,3647
61232,8,0.01361,1.3141,1400,6155
42486,3,0.016303,1.0361,32,729
42486,4,4.5146e-17,4.9825,-2530,1061
42486,5,5.0866e-17,4.9825,-2439,1274
42486,6,2.608e-05,1.9239,-166,1717
42486,7,0.00011217,1.7482,-27,2927
42487,1,0,0,0,14
42487,2,0.0063593,1.1592,-52,793
42487,3,0.0047825,1.256,163,1560
42487,4,4.8079e-05,1.8623,-4,2032
42487,5,0.0010774,1.4932,364,2907
42488,1,0,0,0,23
42488,2,0.00093206,1.4229,-141,390
42488,3,2.3271e-11,3.6114,-1119,543
42488,4,8.4762e-07,2.3107,-603,1862
42488,5,0.0061715,1.2911,663,2910
42489,1,0,0,0,-51
42489,2,0.004073,1.2339,-80,76
42489,3,0.0004704,1.6074,-109,182
42489,4,0.01882,1.028,-15,481
42489,5,0.1958,0.7284,225.5,733
42489,6,0.01735,1.08,103.1,1838
42489,7,2.006e-06,2.1562,-970.7,2913
42489,8,0.002734,1.3933,890,4108
42490,1,0,0,0,-51
42490,2,0.005303,1.2295,-75,75
42490,3,0.09012000000000001,0.7411,-14,181
42490,4,0.001122,1.4316,-147,478
42490,5,0.05477,0.9054,117,736
42490,6,0.0001216,1.6821,-468,1858
42490,7,1.184e-05,1.959,-689,2916
42490,8,2.366e-07,2.4512,-519,4081
42614,1,0,0,0,-128
42614,2,3.1713e-06,2.4161,-283,356
995803,2,0.0001763,1.8079,-1364,-1041
995803,3,0.005641,1.3168,-1242,-753
995803,4,0.1349,0.8679,-1064,-403
995803,5,0.0224,1.1108,-1208,118
995803,6,0.0002862,1.6662,-1531,1156
995803,7,1.52e-07,2.5369,-2342,2316
1197657,1,0,0,0,-110
1197657,2,5.865e-05,2.1908,-110,-65
1197657,3,1.952e-05,2.538,-106,-43
1197657,4,0.001328,1.6778,-86,-5
1197657,5,0.002442,1.5146,-92,58
1197657,6,0.07661,0.9044,-40,144
1197657,7,0.02128,1.1307,-57,463
1197657,8,0.000574,1.6075,-306,898
1197657,9,4.47e-06,2.1739,-872,1417
1197657,10,0.002249,1.4317,-221,4650
995803,8,2.625e-06,2.2754,-1198,3302
995803,9,0.08255,1.1592,1341,4828
995804,1,0,0,0,-1496
995804,2,1.245e-06,2.4864,-1594,-1287
995804,3,0.0002637,1.7128,-1466,-1124
995804,4,2.559e-05,2.0512,-1532,-1031
995804,5,0.0007148,1.5656,-1440,-789
995804,6,0.02441,1.1152,-1166,65
995804,7,0.0001554,1.72,-1843,1886
995804,8,1.907e-06,2.3106,-1174,2825
995804,9,1.598,0.7939000000000001,1772,3286
995804,10,0.0009494,1.6558,322,4980
995948,3,0.002843,1.5942,-106,213
995948,4,0.1246,1.0335,26,598
42614,3,2.6241e-05,2.17,-146,980
42614,4,0.015503,1.3614,306,1128
42614,5,0.36389,0.9482,579,1462
42614,6,0.22348,1.0098,516,3433
42615,1,0,0,0,-498
42615,2,6.3079e-05,1.713,-845,1
42615,3,0.014122,1.045,-354,186
42615,4,8.5376e-16,4.9912,-1475,288
42615,5,1.4574e-15,4.9912,-1296,428
42615,6,3.0627e-09,3.3301,-468,1104
42615,7,0.24085,1.045,677,2298
42616,1,0,0,0,-304
42616,2,8.4606e-07,2.5216,-424,171
42616,3,3.519e-10,3.6114,-576,454
42616,4,0.018899,1.2822,167,671
42616,5,0.59254,0.7989000000000001,380,777
42616,6,5.0795e-06,2.381,-223,1142
42616,7,7.469499999999999e-08,2.9083,-431,1426
42616,8,2.8743e-07,2.7676,-248,1899
42617,1,0,0,0,-13
42617,2,0.00015642,1.9239,-56,551
42617,3,0.00017022,1.915,-47,1019
42617,4,5.2633e-08,2.8732,-718,1949
42618,1,0,0,0,137
42618,2,7.2839e-07,2.5919,-381,716
42618,3,0.040019,1.2295,358,1741
42618,4,0.12311,1.0801,412,3389
42619,1,0,0,0,-320
42619,2,0.002182,1.3509,-324,-132
42619,3,0.02239,1.0098,-245,-32
42619,4,0.001309,1.4669,-310,118
42619,5,0.001268,1.5042,-258,346
42619,6,2.895e-06,2.4513,-262,727
42619,7,4.285e-06,2.4161,-203,2221
42620,1,0,0,0,-31
42620,2,6.738e-19,4.9825,-6650,135
42620,3,1.383e-15,5,-1297,286
42620,4,3.022e-07,2.6973,-404,410
42620,5,0.01191,1.3263,126,549
42620,6,8.241999999999999e-15,5,-797,663
42620,7,0.0007351,1.7833,125,730
42620,8,0.0007351,1.7833,125,856
42620,9,2.582e-15,4.9825,-1252,1021
42620,10,0.0834,1.1857,506,1682
42622,1,0,0,0,-250
42622,2,2.247e-05,2.0645,-381,167
42622,3,6.993e-08,2.838,-583,410
42622,4,1.388e-06,2.5567,-250,518
42622,5,0.000543,1.8343,112,968
42622,6,0.0002727,1.93,93,1445
42622,7,8.526e-09,3.1071,-1040,1869
42622,8,1.491e-07,2.8028,-618,2772
42623,1,0,0,0,147
42623,2,0.001434,1.6327,-28,398
42623,3,3.133e-15,4.9825,-1193,556
42623,4,1.508e-06,2.5595,-277,855
42623,5,0.0005109,1.8426,115,1201
42623,6,4.7,0.6583,903,1339
42623,7,0.2537,1.0599,654,1657
42625,1,0,0,0,104
42625,2,2.372e-05,2.0377,79,191
42625,3,9.985000000000001e-07,2.6066,56,227
42625,4,0.0003871,1.5783,115,280
42625,5,0.001184,1.3976,137,576
42625,6,0.0003581,1.5327,15,1004
42625,7,3.323e-05,1.8185,-230,1821
42625,8,1.884e-05,1.9096,-101,2553
42626,1,0,0,0,120
42626,2,0.0001617947366421785,1.63433837890625,53.28792813600035,186
42626,3,0.0002714,1.5246,51.6,260
42626,4,0.0001587,1.5877,23.3,328
42626,5,7.692316436014404e-15,5,-382.7302978110725,457
42626,6,3.081999017595998e-15,5,-551.3086226332308,544
42626,7,0.008844621638543529,1.11468505859375,257.945886650922,645
42626,8,0.0006986725817285948,1.44866943359375,79.86749927436136,2978
42628,1,0,0,0,172
42628,2,1.434e-07,2.8364,9,342
42628,3,0.0006690999999999999,1.5201,146,403
42628,4,0.0002597,1.6075,61,500
42628,5,0.03303,0.9044,265,624
42628,6,1.68e-05,1.9591,-102,712
42628,7,5.444e-09,2.9573,-571,818
42628,8,0.02113,1.0098,341,1209
42628,9,0.002478,1.2999,209,1730
42628,10,0.06741999999999999,0.9044,763,2064
1197658,1,0,0,0,-147
1197658,2,1.402e-05,2.17,-148,-80
1197658,3,0.0002011,1.8436,-114,-61
1197658,4,1.826e-05,2.4512,-114,-30
1197658,5,0.03157,1.0588,-55,35
42629,1,0,0,0,70
42629,2,0.0001774,1.502,46,169
42629,3,0.001003,1.341,109,195
42629,4,0.0004778,1.5558,120,260
42629,5,0.002094,1.2965,140,296
42629,6,0.004094,1.1899,156,573
42629,7,0.04025,0.869,295,784
42629,8,0.07316,0.8164,432,983
42629,9,6.305e-07,2.3106,-466,1215
42629,10,1.839e-06,2.1766,-412,1956
42629,11,0.04102,1.045,1222,2118
42629,12,0.01332,1.2164,1249,2455
42629,13,0.04755,1.1108,1702,2879
42630,1,0,0,0,70
42630,2,1.314e-06,2.416,14,168
42630,3,3.496e-06,2.381,58,225
42630,4,0.004334,1.1564,145,296
42630,5,0.007188,1.1009,173,996
42630,6,0.0001191,1.6849,82,1933
42630,7,1.408e-06,2.3458,459,2407
42630,8,0.16,0.9449,1750,2916
42631,1,0,0,0,119
42631,2,0.001551,1.2537,109,196
42631,3,0.0002269,1.5926,83,265
42631,4,0.003431,1.1152,118,430
42631,5,3.59e-07,2.377,-270,568
42631,6,0.0001667,1.6002,94,1050
42631,7,1.006e-06,2.2545,-208,1443
42631,8,0.002951,1.3608,838,2078
42631,9,0.0002162,1.753,959,3075
42633,1,0,0,0,37
66260,1,0,0,0,314
66260,2,0.0001039,1.6778,310,420
66260,3,4.528e-05,1.798,293,548
66260,4,0.0003136,1.5306,358,646
42633,2,1.3623e-06,2.3193,37,286
42633,3,1.8437e-06,2.3896,99,489
42633,4,0.0047386,1.1943,276,1018
42634,1,0,0,0,50
42634,2,0.0005479699999999999,1.3263,30,268
42634,3,0.00060354,1.4669,136,1017
42635,1,0,0,0,78
42635,2,3.394e-05,1.9974,54,171
42635,3,8.805e-05,1.7246,29,1018
42636,1,0,0,0,74
42636,2,1.752e-05,1.9942,41,306
42636,3,0.00172,1.3201,164,1021
42637,1,0,0,0,74
42637,2,5.058e-05,1.7892,47,234
42637,3,0.0004696,1.502,118,1016
995012,4,0.8279,0.9549,207,1063
995012,5,0.1902,1.124,-81,2640
995012,6,0.04551,1.3614,682,3853
995013,1,0,0,0,-474
995013,2,0.001657,1.502,-779,-126
995013,3,0.4143,0.9747,-201,260
995013,4,0.000501,1.8536,-685,659
995013,5,0.3625,1.045,10,2706
995013,6,1.336,0.9791,1495,3782
995014,1,0,0,0,-471
995014,2,0.0006159,1.569,-863,-84
995014,3,0.01692,1.3944,-250,70
995014,4,0.4171,1,-56,222
995014,5,0.3781,1.0372,-29,2683
995014,6,1.11,1,1449,3782
995015,1,0,0,0,-230
995015,2,0.03317,1.4405,-244,-68
995015,3,0.1181,1.1351,-298,155
995015,4,0.26,1.0801,-142,540
995015,5,12.06,0.5175999999999999,46,815
995015,6,0.3479,1.074,147,1073
995015,7,0.1984,1.1141,-130,2710
995015,8,2.007,0.9301,1578,3779
995016,1,0,0,0,-329
995016,2,0.07269,1.1505,-344,-149
995016,3,0.0507,1.2845,-298,87
995016,4,0.003692,1.6773,-368,545
995016,5,0.0007862,1.7482,-1132,1725
995016,6,0.535,1,108,2725
995016,7,1.111,1,1465,3778
995017,1,0,0,0,-228
995017,2,0.07806,1.1918,-264,283
995017,3,0.007978000000000001,1.58,-210,755
995017,4,1.19e-05,2.2232,-1712,1272
995017,5,1.048,0.9186,204,2665
995017,6,0.00186,1.7306,214,3683
995018,1,0,0,0,-449
995018,2,0.001585,1.6102,-599,-82
995018,3,0.02487,1.3752,-285,254
995018,4,0.1193,1.1856,-139,1300
995018,5,0.1586,1.1498,-109,5226
995019,1,0,0,0,-449
995019,2,0.0006911,1.6778,-651,-87
995019,3,0.1322,1.151,-194,531
995019,4,0.009115,1.4783,-498,5032
995020,1,0,0,0,-446
995020,2,0.0001603,1.9929,-557,-51
995020,3,0.003908,1.664,-305,219
995020,4,0.9053,0.8899,-50,531
995045,5,0.089964,1.2646,-627,3489
995046,1,0,0,0,-1236
995046,2,2.9882e-05,1.9326,-2798,-408
995046,3,0.00045995,1.8185,-1274,584
995046,4,0.07374699999999999,1.3966,107,1049
995046,5,0.0030075,1.6426,-1321,3514
995047,1,0,0,0,-1239
995047,2,0.019616,1.2911,-1350,150
995047,3,1.2635e-05,2.249,-1595,601
995047,4,0.23594,1.2295,165,1136
995047,5,0.041943,1.3525,-726,3506
995048,6,0.00040631,1.8799,-1305,3463
995048,1,0,0,0,-1248
995048,2,2.821e-06,2.2666,-2512,-723
995048,3,0.0062623,1.4669,-1279,598
995048,4,7.6877e-05,2.2842,-271,1081
995048,5,0.017221,1.4317,-1176,2523
995049,1,0,0,0,-1245
995049,2,0.00055667,1.7393,-1655,-179
997982,3,0.0004354,1.2559,-17.1,70
42713,1,0,0,0,0
42713,2,1.46e-05,1.8755,-141,320
42713,3,9.133e-07,2.2325,-278,649
42713,4,5.724e-06,2.0448,-58,2000
42762,1,0,0,0,-1267
42762,2,1.5997e-08,2.9805,-2567,116
42762,3,2.8117e-08,2.9805,-2105,692
42762,4,0.46462,1.1446,226,1218
42762,5,41.188,0.5098,410,1887
42762,6,7.912199999999999e-09,2.9902,-4275,4037
42763,1,0,0,0,-1523
42763,2,0.00026282,1.8478,-1879,-521
42763,3,4.1001e-06,2.2774,-2688,328
42763,4,3.1813e-08,2.9805,-1998,734
42763,5,0.89552,1.0665,318,998
42763,6,1.5423,1,389,1258
995020,5,0.1405,1.1504,-161,2485
995020,6,0.04861,1.3004,68,5032
995021,1,0,0,0,-449
995021,2,0.001585,1.6102,-599,-82
995021,3,0.02487,1.3752,-285,254
995021,4,0.4373,1.0098,-53,1396
995021,5,0.002357,1.6141,-1024,2762
995021,6,0.03403,1.3377,-68,5408
995049,3,0.021246,1.3174,-1141,606
995049,4,0.0016758,1.8975,-74,1084
995049,5,0.0098897,1.5107,-1092,3456
995050,1,0,0,0,-1238
995050,2,0.0009423,1.6426,-1744,-336
995050,3,0.008293999999999999,1.4317,-1232,605
995050,4,0.0002524,2.1348,-189,1094
995050,5,1.704e-05,2.1963,-2489,3444
995051,3,1.379e-06,2.4424,-2279,577
995051,4,0.01077,1.6426,-10,1130
