noct,nopt,h,q
1929,23,3218,135
1929,24,3559,168
1929,25,4240,255
1954,1,21,0.024
1954,2,110,0.138
1954,3,172,0.25999999
2480,1,1350,36
2480,2,1400,41
2480,3,1450,47
2480,4,1500,52
2480,5,1550,57
2480,6,1600,61
2480,7,1700,68
2480,8,1850,77
3411,19,2600,126
3412,1,205,0.0040000002
3412,2,410,0.114
3412,3,440,0.178
3412,4,455,0.21600001
3412,5,475,0.30399999
3412,6,500,0.46799999
4549,1,1,0
4549,2,16,0.0020000001
4549,3,31,0.0060000001
4549,4,39,0.0089999996
4549,5,46,0.013
4549,6,54,0.017000001
4549,7,62,0.022
4549,8,77,0.032000002
4549,9,108,0.059999999
4549,10,156,0.124
4549,11,185,0.17399999
4549,12,209,0.255
4549,13,232,0.35499999
4549,14,255,0.48199999
4549,15,270,0.57599998
4549,16,281,0.634
4549,17,325,0.77700001
4549,18,340,0.99900001
4549,19,360,1.25
4549,20,378,1.35
4549,21,435,1.78
1954,4,297,0.48199999
1954,5,422,0.76499999
1954,6,480,0.963
1954,7,531,1.23
1954,8,549,1.33
1957,1,800,18.1
1957,2,1013,37.799999
1957,3,1225,59.599998
1957,4,1650,108
1957,5,2500,218
1960,1,-199,0.0080000004
1960,2,-187,0.029999999
1960,3,-175,0.061999999
1960,4,-163,0.102
1960,5,-151,0.15099999
1960,6,-127,0.271
1960,7,-104,0.40799999
1960,8,-80,0.54799998
1960,9,-57,0.71799999
1960,10,-33,0.93800002
1960,11,-10,1.2
1960,12,1,1.3099999
1960,13,20,1.46
1960,14,79,2.1600001
1960,15,157,3.3199999
1960,16,235,4.75
1960,17,313,6.48
1960,18,469,10.8
1960,19,625,16.5
1960,20,782,23.5
1960,21,945,30.4
1960,22,1081,36.099998
1960,23,1384,60.599998
1960,24,1681,80.199997
1960,25,1974,105
1960,26,2270,135
1960,27,2566,173
2018,1,-249,14.7
2018,2,0,23
2018,3,200,31.6
2018,4,400,41.599998
2018,5,800,65.800003
2018,6,1200,95.599998
2018,7,1600,131
2021,1,349,0.44499999
2021,2,436,0.69300002
2021,3,523,1.05
2021,4,610,1.4299999
2021,5,696,1.88
2021,6,870,2.97
2021,7,1043,4.3200002
2021,8,1369,7.8800001
2021,9,1695,12
2021,10,2348,22
2021,11,3000,33.599998
2032,1,250,0.31900001
2032,2,1000,1.11
3286,1,299,5.2199998
3286,2,450,11.2
3286,3,550,15
3337,11,1468,3.97
3337,12,1480,4.1100001
3337,13,1685,6.3899999
3337,14,1890,8.1300001
3337,15,2041,9.2600002
3337,16,2130,9.7399998
3337,17,2163,9.9399996
3337,18,2494,13
3337,19,2852,17.200001
3337,20,3209,22.5
3337,21,3570,30
3338,1,801,0.50800002
3338,2,890,0.77600002
2069,1,40,0.285
2069,2,110,0.37799999
2069,3,180,0.48800001
2069,4,319,0.75800002
2069,5,375,0.94999999
2069,6,405,1.0700001
2069,7,570,1.59
2069,8,605,1.79
2069,9,703,2.4100001
2069,10,794,2.75
2069,11,1261,5.54
2069,12,1369,6.1900001
2069,13,1640,6.75
2069,14,3255,15
2129,1,239,0
2129,2,248,0.014
2129,3,256,0.023
2129,4,272,0.037999999
2129,5,305,0.066
2129,6,325,0.105
2129,7,351,0.117
2360,1,116,0.014
2360,2,185,0.109
2360,3,200,0.154
2360,4,215,0.211
2360,5,240,0.30500001
2360,6,265,0.419
2360,7,300,0.50800002
2360,8,345,0.852
2360,9,425,1.6
2360,10,556,2.6400001
2360,11,679,4.8200002
2360,12,884,8.9200001
2519,1,1,0.0049999999
2519,2,12,0.021
2519,3,22,0.041000001
2519,4,32,0.068000004
2519,5,42,0.101
2519,6,63,0.18700001
2519,7,83,0.28999999
2519,8,124,0.56099999
2519,9,165,0.90799999
2519,10,170,0.95700002
2519,11,178,1.0599999
2519,12,190,1.22
2519,13,233,1.49
2519,14,269,1.8099999
2519,15,350,2.6800001
2519,16,500,4.3499999
2519,17,750,7.3699999
2519,18,917,9.6599998
2519,19,1002,10.9
2519,20,1005,11
2519,21,1145,13
2519,22,1285,15.5
2519,23,1564,21.4
2519,24,1843,29.200001
2942,1,631,0.045000002
2942,2,638,2.8299999
2942,3,644,4.8000002
2942,4,656,8.3800001
2942,5,680,14.9
2942,6,729,26.799999
2942,7,827,48.5
2942,8,1022,87.300003
2942,9,1412,157
2942,10,1674,198
2942,11,2097,269
2129,8,455,0.142
2129,9,849,0.223
2130,1,241,0
2130,2,250,0.013
2130,3,259,0.022
2130,4,276,0.035
2130,5,294,0.048
2130,6,311,0.057999998
2130,7,349,0.079000004
2130,8,382,0.097000003
2130,9,449,0.126
2130,10,582,0.17
2130,11,849,0.235
2137,1,3437,13.7
2137,2,3586,15.6
2148,1,550,6
2148,2,600,9
2148,3,900,30
2148,4,1000,38
2148,5,1640,76
2148,6,1700,81
2148,7,1950,108
2148,8,2100,129
2148,9,2200,146
2148,10,2300,166
2148,11,2390,200
2148,12,2900,515
2149,1,520,10
2149,2,650,19
2149,3,700,23
2149,4,750,26
2149,5,800,30
2149,6,850,34
2149,7,900,38
2149,8,950,42
2149,9,1000,46
2149,10,1050,49
2149,11,1100,54
2149,12,1150,58
2149,13,1200,62
2149,14,1250,66
2149,15,1300,71
2149,16,1350,74
2149,17,1400,79
2149,18,1450,83
2149,19,1500,87
2149,20,1600,96
2149,21,1700,105
2149,22,1800,114
2149,23,1900,124
2149,24,2000,136
2149,25,2100,150
2149,26,2200,169
2149,27,2300,197
2149,28,2400,235
2149,29,2450,257
2149,30,2500,279
2149,31,2600,330
2149,32,2700,390
2149,33,2800,452
2149,34,2900,515
2150,1,499,0
2150,2,508,1.42
2150,3,517,2.51
2150,4,526,3.5
2150,5,534,4.3299999
2150,6,568,7.5599999
2150,7,637,13.4
2150,8,775,23.6
2150,9,1050,41.599998
2150,10,1620,72.900002
2150,11,2700,133
2151,1,359,0.49200001
2151,2,374,0.94300002
2151,3,388,1.4400001
2151,4,416,2.5899999
2151,5,444,3.9200001
2151,6,472,5.4099998
2151,7,529,8.8400002
2151,8,585,12.7
2151,9,646,17.700001
2151,10,720,21.799999
2151,11,752,23.700001
2151,12,852,28.299999
2151,13,1211,53.099998
2151,14,1320,54.5
2151,15,1528,71
2485,1,-1,0.093000002
2485,2,10,0.113
2485,3,35,0.164
2485,4,61,0.227
2485,5,72,0.25400001
2485,6,114,0.373
2485,7,145,0.45199999
2706,1,321,0.34299999
2706,2,513,0.76099998
2706,3,610,0.98199999
2706,4,730,1.64
2706,5,847,2.48
2706,6,964,3.4400001
2706,7,1081,4.54
2706,8,1372,7.8499999
3477,1,-30,0.161
3477,2,70,0.273
3477,3,81,0.31999999
3477,4,111,0.361
3477,5,177,0.42500001
3477,6,220,0.51999998
3477,7,411,0.78100002
3477,8,485,1.05
3477,9,629,1.23
3477,10,941,2.21
2151,16,1803,84
2151,17,2674,141
2151,18,3544,205
2175,1,205,0
2175,2,340,0.012
2175,3,400,0.082999997
2175,4,448,0.368
2175,5,480,0.53500003
2175,6,520,0.80599999
2175,7,530,0.977
2175,8,576,1.4
2175,9,656,2.4300001
2175,10,700,3.3299999
2175,11,730,4.0700002
2175,12,786,5.6799998
2175,13,830,7.0999999
2175,14,1005,12.7
2175,15,1179,20
2175,16,1353,28.6
2175,17,1526,38.400002
2175,18,1665,50
2175,19,1804,64.599998
2175,20,1943,82.699997
2175,21,2081,105
2187,1,600,0.55000001
2187,2,669,0.82999998
2187,3,738,1.1799999
2187,4,807,1.62
2187,5,875,2.1300001
2187,6,944,2.73
2187,7,1013,3.4000001
2187,8,1091,4.4099998
2187,9,1168,5.6199999
2187,10,1322,8.7600002
2187,11,1476,13.1
2187,12,1630,18.9
2361,1,64,0.016000001
2361,2,83,0.028999999
2361,3,93,0.037
2361,4,102,0.046
2361,5,121,0.064000003
2361,6,140,0.081
2361,7,151,0.108
2361,8,176,0.164
2361,9,201,0.228
2361,10,240,0.33700001
2361,11,250,0.39199999
2361,12,260,0.421
2361,13,280,0.56800002
2361,14,296,0.73100001
2361,15,336,1.08
2361,16,375,1.54
2361,17,386,1.6799999
2361,18,476,2.95
2361,19,601,4.9299998
2361,20,723,6.48
2361,21,844,8.4300003
2361,22,966,10.9
2361,23,1087,13.9
2819,1,3389,0
2819,2,3399,11.2
2819,3,3409,12.2
2819,4,3428,13.2
2819,5,3466,14.4
2819,6,3542,15.7
2819,7,3695,17.1
2223,1,194,0.147
2223,2,210,0.22499999
2223,3,225,0.31400001
2223,4,240,0.41800001
2223,5,255,0.54000002
2223,6,286,0.84399998
2223,7,316,1.21
2223,8,338,1.27
2223,9,399,1.91
2223,10,415,2.3599999
2223,11,449,2.71
2223,12,494,3.24
2223,13,495,3.26
2223,14,535,4.0999999
2223,15,576,4.6300001
2223,16,666,6.96
2223,17,737,8.6999998
2223,18,843,12.3
2223,19,978,17.200001
2223,20,1109,22.200001
2223,21,1236,29
2223,22,1728,48.299999
2223,23,2165,68.099998
2223,24,2601,94.5
2223,25,2973,122
2223,26,3606,181
2223,27,4238,255
2224,1,1,0.017999999
2224,2,11,0.028999999
2224,3,21,0.043000001
2224,4,31,0.061999999
2224,5,41,0.086000003
2224,6,51,0.115
2224,7,61,0.149
2224,8,80,0.23199999
2224,9,100,0.35100001
2224,10,160,0.88
2224,11,224,1.45
2224,12,288,1.96
2224,13,408,3.01
2224,14,611,5.7399998
2224,15,918,9.1400003
2224,16,1227,14
2224,17,1586,22
2224,18,1956,33.5
2224,19,2684,60.400002
2254,1,193,2.1500001
2339,1,1,0
2339,2,14,0.0020000001
2339,3,21,0.0049999999
2339,4,27,0.0089999996
2339,5,34,0.014
2339,6,40,0.02
2339,7,53,0.037
2339,8,66,0.059
2339,9,79,0.086999997
2339,10,92,0.119
2339,11,105,0.15800001
2339,12,131,0.252
2339,13,157,0.37
2339,14,208,0.66900003
2339,15,260,1.0700001
2339,16,312,1.5700001
2339,17,364,2.1700001
2339,18,415,2.8699999
2339,19,479,3.3599999
2339,20,619,4.75
2339,21,758,6.3899999
2339,22,1036,10.5
2339,23,1315,15.8
2339,24,1593,22.200001
2254,2,296,3.0799999
2254,3,395,4.2399998
2254,4,624,7.79
2254,5,850,10.9
2254,6,1098,15
2254,7,1345,20
2254,8,1839,32.799999
2254,9,2343,50.599998
2254,10,2498,62.700001
2254,11,2915,81.900002
2254,12,3162,96.5
2279,1,260,0.89999998
2279,2,369,1.39
2279,3,385,1.61
2279,4,402,1.85
2279,5,442,2.6400001
2279,6,476,3.05
2279,7,516,3.25
2279,8,581,4.1500001
2279,9,736,5.5100002
2279,10,829,6.52
2279,11,878,7.3699999
2279,12,972,9.0100002
2279,13,1115,12.1
2279,14,1258,15.9
2283,1,23,-0.24600001
2283,2,500,0.124
2283,3,511,0.171
2283,4,625,1.36
2283,5,676,1.77
2283,6,740,3.3599999
2283,7,767,4.3299999
2283,8,789,4.6799998
2283,9,830,5.73
2283,10,895,8.0500002
2283,11,941,9.6999998
2283,12,1158,17.9
2283,13,1375,27.5
2283,14,1809,50.5
2283,15,2077,70
2283,16,2344,92
2283,17,2878,144
2301,1,235,0.235
2301,2,263,0.55000001
2301,3,290,0.88700002
2301,4,345,1.64
2301,5,362,1.83
2301,6,371,1.9
2301,7,385,2.02
2301,8,413,2.47
2301,9,440,2.9400001
2301,10,468,3.45
2301,11,522,4.5799999
2301,12,600,6.0999999
2301,13,684,7.2800002
2301,14,1003,10.9
2301,15,1083,12.5
2301,16,1311,14.6
2301,17,1618,17.6
2301,18,2193,25
2301,19,2253,27.5
2301,20,2433,37.299999
2301,21,2642,54.299999
2301,22,2752,64.199997
2310,1,252,0.86799997
2310,2,339,1.22
2310,3,369,1.39
2310,4,385,1.61
2310,5,404,1.87
2310,6,428,2
2310,7,450,2.51
2310,8,477,2.76
2310,9,509,2.99
2310,10,581,4.1500001
2310,11,736,5.5100002
2310,12,829,6.52
2310,13,878,7.3699999
2310,14,972,9.0100002
2323,1,0,0.094999999
2323,2,175,0.163
2323,3,350,0.248
2292,1,0,0.161
2292,2,60,0.242
2292,3,119,0.34200001
2292,4,179,0.46700001
2292,5,238,0.61400002
2292,6,355,0.99699998
2292,7,474,1.52
2292,8,594,2.0899999
2292,9,713,2.8399999
2292,10,832,3.73
2292,11,950,4.77
2301,23,2859,78.199997
2301,24,3028,109
2301,25,3196,148
2310,15,1115,12.1
2310,16,1258,15.9
2323,4,450,0.301
2323,5,700,0.472
2386,3,200,0.1
2386,2,180,0.071000002
2386,1,160,0.048999999
2387,25,950,13.3
2387,24,900,12.5
2387,23,800,11
2387,22,750,10.2
2387,21,700,9.25
2387,20,650,8.2700005
2387,19,600,7.1700001
2387,18,550,5.98
2387,17,500,4.6799998
2387,16,480,4.1799998
2387,15,460,3.7
2387,14,440,3.25
2387,13,420,2.8199999
2387,12,400,2.23
2387,11,380,2.0699999
2387,10,360,1.73
2387,9,340,1.4400001
2387,8,320,1.1900001
2387,7,300,0.97000003
2387,6,290,0.87
2387,5,270,0.69999999
2387,4,250,0.55000001
2387,3,230,0.43000001
2387,2,210,0.33000001
2387,1,200,0.28999999
2391,19,2300,26.700001
2391,18,1650,21.200001
2391,17,1340,17.6
2391,16,1340,17.5
2391,15,1170,15.5
2391,14,985,13
2391,13,800,9.8199997
2391,12,665,6.1100001
2391,11,596,4.6799998
2391,10,526,3.4400001
2391,9,500,3
2391,8,400,1.8
2391,7,350,1.3
2391,6,300,0.89999998
2391,5,240,0.47999999
2391,4,200,0.23999999
2391,3,170,0.12
2391,2,150,0.079999998
2391,1,110,0.039999999
2392,12,2000,23.6
2392,11,1700,21.200001
2392,10,1500,19.200001
2392,9,1200,15.7
2392,8,1000,12.5
2392,7,800,8.6999998
2392,6,600,3.7
2392,5,500,2.0999999
2392,4,400,0.89999998
3434,7,460,0.70999998
3434,8,480,0.85000002
3434,9,510,1.09
3434,10,530,1.27
3434,11,550,1.47
3434,12,600,2.05
3434,13,650,2.75
3434,14,700,3.53
3434,15,750,4.3899999
3434,16,800,5.3000002
3434,17,850,6.25
3434,18,900,7.3099999
3434,19,950,8.5
3434,20,1000,9.75
3434,21,1050,10.8
3434,22,1100,11.5
3434,23,1150,12
3434,24,1200,12.6
3434,25,1250,13.2
3434,26,1300,13.9
3434,27,1400,15.3
3434,28,1500,16.799999
3434,29,1600,18.4
3434,30,1700,20.200001
3434,31,1800,22.299999
3434,32,1900,24.5
3434,33,2000,26.9
3434,34,2100,29.6
3435,1,150,0.079999998
3435,2,200,0.13
3435,3,220,0.18000001
3435,4,240,0.27000001
3435,5,260,0.38
3435,6,280,0.52999997
3435,7,300,0.72000003
3435,8,350,1.29
3435,9,400,2.0799999
3435,10,450,2.98
3435,11,500,3.9400001
3435,12,550,4.9899998
3435,13,600,6.04
3435,14,650,7.1300001
3435,15,700,8.1400003
3435,16,750,9.1000004
3435,17,800,9.8699999
3435,18,850,10.4
3435,19,900,10.9
3435,20,950,11.4
3435,21,1000,11.9
3436,1,110,0.039999999
3436,2,150,0.079999998
3436,3,170,0.12
3436,4,200,0.23999999
3436,5,240,0.47999999
3436,6,300,0.89999998
3436,7,350,1.3
3436,8,400,1.8
3436,9,500,3
3436,10,526,3.4400001
3436,11,596,4.6799998
3436,12,665,6.1100001
3436,13,800,9.8199997
2635,10,299,0.61699998
2635,11,330,0.82999998
2635,12,450,1.8
2635,13,600,3.1500001
2635,14,800,5
2635,15,1000,7
2635,16,1700,14.2
2377,25,1300,16.200001
2377,26,1400,17.799999
2377,27,1500,19.5
2377,28,1600,21.5
2377,29,1700,23.700001
2377,30,1800,26.1
2377,31,1900,28.5
2378,18,800,8.3500004
2378,17,750,6.6500001
2378,16,700,5.9499998
2378,15,650,5.25
2378,14,600,4.5799999
2378,13,550,3.95
2378,12,500,3.3299999
2378,11,450,2.74
2378,10,400,2.1900001
2378,9,350,1.64
2378,8,300,1.1
2378,7,260,0.73000002
2378,6,240,0.56999999
2378,5,220,0.41999999
2378,4,200,0.31
2378,3,180,0.23
2378,2,160,0.155
2378,1,140,0.1
2380,21,1000,11.9
2380,20,950,11.4
2380,19,900,10.9
2380,18,850,10.4
2380,17,800,9.8699999
2380,16,750,9.1000004
2380,15,700,8.1400003
2380,14,650,7.1300001
2380,13,600,6.04
2380,12,550,4.9899998
2380,11,500,3.9400001
2380,10,450,2.98
2380,9,400,2.0799999
2380,8,350,1.29
2380,7,300,0.72000003
2380,6,280,0.52999997
2380,5,260,0.38
2380,4,240,0.27000001
2380,3,220,0.18000001
2380,2,200,0.13
2380,1,150,0.079999998
2382,34,2000,28.6
2382,33,1900,26.200001
2382,32,1800,23.799999
2382,31,1700,21.6
2382,30,1600,19.6
2382,29,1500,17.9
2382,28,1400,16.299999
2382,27,1300,14.9
2382,26,1200,13.4
2382,25,1100,12.2
2382,24,1050,11.7
2382,23,1000,11.1
2382,22,950,10.2
2382,21,900,9
2382,20,850,7.77
2382,19,800,6.6599998
2382,18,750,5.6799998
3436,14,985,13
3436,15,1170,15.5
3436,16,1338,17.5
3436,17,1341,17.6
3436,18,1652,21.200001
3436,19,2300,26.700001
3437,1,250,0
3437,2,300,0.12
3437,3,350,0.31999999
3437,4,400,0.62
3437,5,500,1.8200001
3437,6,600,3.5999999
3437,7,700,6
3437,8,800,8.6999998
3437,9,999,12.8
3437,10,1245,16.5
3437,11,1500,19.200001
3437,12,1700,21.200001
3437,13,2000,23.6
3437,14,2200,25
3437,15,2400,26.6
3438,1,250,0
3438,2,300,0.15000001
3438,3,350,0.40000001
3438,4,400,0.89999998
3438,5,500,2.0999999
3438,6,600,3.7
3438,7,800,8.6999998
3438,8,1000,12.5
3438,9,1200,15.7
3438,10,1500,19.200001
3438,11,1700,21.200001
3438,12,2000,23.6
3439,1,270,0
3439,2,280,0.0049999999
3439,3,300,0.025
3439,4,310,0.039000001
3439,5,330,0.086999997
3439,6,350,0.155
3439,7,370,0.29499999
3439,8,450,0.875
3439,9,600,2.75
3439,10,700,5
3439,11,757,6.5500002
3439,12,870,9.29
3439,13,984,11.4
3439,14,1138,13.8
3439,15,1514,18.299999
3439,16,1739,20.6
3439,17,2006,23.299999
3439,18,2200,25
3439,19,2383,26.700001
3440,1,50,0.0049999999
3440,2,69,0.016000001
3440,3,88,0.035
3440,4,120,0.090000004
2382,17,700,4.75
2382,16,650,3.8699999
2382,15,600,3.05
2382,14,570,2.5999999
2382,13,530,2.05
2382,12,500,1.6900001
2382,11,480,1.47
2382,10,460,1.27
2382,9,440,1.09
2382,8,410,0.85000002
2382,7,390,0.70999998
2382,6,360,0.52999997
2382,5,330,0.38
2382,4,310,0.30000001
2382,3,270,0.18000001
2382,2,220,0.079999998
2382,1,200,0.050000001
2383,34,2100,29.6
2383,33,2000,26.9
2383,32,1900,24.5
2383,31,1800,22.299999
2383,30,1700,20.200001
2383,29,1600,18.4
2383,28,1500,16.799999
2383,27,1400,15.3
2383,26,1300,13.9
2383,25,1250,13.2
2383,24,1200,12.6
2383,23,1150,12
2383,22,1100,11.5
2383,21,1050,10.8
2383,20,1000,9.75
2383,19,950,8.5
2383,18,900,7.3099999
2383,17,850,6.25
2383,16,800,5.3000002
2383,15,750,4.3899999
2383,14,700,3.53
2383,13,650,2.75
2383,12,600,2.05
2383,11,550,1.47
2383,10,530,1.27
2383,9,510,1.09
2383,8,480,0.85000002
2383,7,460,0.70999998
2383,6,430,0.52999997
2383,5,400,0.38
2383,4,380,0.30000001
2383,3,340,0.18000001
2383,2,280,0.059999999
2383,1,270,0.050000001
2386,33,2100,32.599998
2386,32,2000,30.1
2386,31,1800,25.299999
2386,30,1700,23
2386,29,1600,20.9
2386,28,1500,19
2386,27,1300,15.9
2386,26,1100,13.1
2386,25,1000,11.9
2386,24,950,11.4
2386,23,900,10.7
2386,22,850,9.6000004
2386,21,800,8.5600004
2386,20,750,7.48
2386,19,700,6.4499998
2386,18,650,5.4499998
2386,17,600,4.4400001
2386,16,550,3.5
2386,15,500,2.6400001
2386,14,460,2
2386,13,440,1.7
2386,12,420,1.4299999
2386,11,400,1.1900001
2386,10,380,0.99000001
2386,9,360,0.82999998
2386,8,340,0.69
2386,7,310,0.50999999
2386,6,280,0.36000001
2386,5,240,0.2
2386,4,220,0.14
3440,5,140,0.13
3440,6,160,0.2
3440,7,200,0.36000001
3440,8,250,0.62
3440,9,290,0.87300003
3440,10,344,1.29
3440,11,400,1.95
3440,12,475,3.0599999
3440,13,550,4.1999998
3440,14,650,5.6999998
3440,15,800,8
3440,16,1000,11.1
3440,17,1200,14.2
3440,18,1500,19.299999
3440,19,1800,25.200001
3440,20,2100,32.5
3441,1,60,0
3441,2,116,0.014
3441,3,185,0.109
3441,4,200,0.154
3441,5,215,0.211
3441,6,240,0.30500001
3441,7,265,0.419
3441,8,300,0.50800002
3441,9,345,0.852
3441,10,425,1.6
3441,11,555,2.6400001
3441,12,556,2.6400001
3441,13,679,4.8200002
3441,14,884,8.9200001
3441,15,1000,11
3441,16,1200,14.4
3441,17,1500,19
3441,18,1800,25.200001
3441,19,2100,32.5
3442,1,45,0.0099999998
3442,2,64,0.016000001
3442,3,100,0.045000002
3442,4,140,0.081
3442,5,176,0.164
2392,3,350,0.40000001
2392,2,300,0.15000001
2392,1,250,0
2393,15,2400,26.6
2393,14,2200,25
2393,13,2000,23.6
2393,12,1700,21.200001
2393,11,1500,19.200001
2393,10,1250,16.5
2393,9,999,12.8
2393,8,800,8.6999998
2393,7,700,6
2393,6,600,3.5999999
2393,5,500,1.8200001
2393,4,400,0.62
2393,3,350,0.31999999
2393,2,300,0.12
2393,1,250,0
2394,16,2380,26.700001
2394,15,2200,25
2394,14,2010,23.299999
2394,13,1740,20.6
2394,12,1510,18.299999
2394,11,1140,13.8
2394,10,984,11.4
2394,9,870,9.29
2394,8,757,6.5500002
2394,7,700,5
2394,6,600,2.75
2394,5,450,0.875
2394,4,350,0.175
2394,3,300,0.025
2394,2,280,0.0049999999
2394,1,270,0
2395,13,2400,26.6
2395,12,1600,19.5
2395,11,1210,14.9
2395,10,1010,12.2
2395,9,808,8.79
2395,8,700,5
2395,7,600,2.75
2395,6,500,1.3
2395,5,450,0.69999999
2395,4,400,0.34999999
2395,3,350,0.105
2395,2,300,0.0099999998
2395,1,150,0.0049999999
2400,32,2000,36
2400,31,1600,25.200001
2400,30,1300,18
2400,29,1100,13.8
2400,28,900,10.2
2400,27,700,7.1999998
2400,26,600,5.8499999
2400,25,550,5.2800002
2400,24,500,4.73
2400,23,450,4.1700001
2400,22,400,3.6500001
2400,21,350,3.1500001
2400,20,300,2.6600001
2400,19,280,2.48
2400,18,260,2.29
2400,17,240,2.0999999
2400,16,220,1.95
2400,15,200,1.8
2400,14,180,1.65
2400,13,160,1.52
2400,12,140,1.39
2400,11,120,1.26
2400,10,100,1.12
2400,9,80,1.02
2400,8,60,0.93000001
2400,7,40,0.83999997
2400,6,20,0.74000001
2400,5,0,0.63999999
2400,4,-20,0.57499999
2400,3,-40,0.51999998
2400,2,-60,0.47
2400,1,-80,0.43000001
2401,20,1600,26.4
2401,19,1300,18.9
2401,18,1100,14.5
2401,17,900,10.7
2401,16,700,7.3000002
2401,15,620,6.0999999
2401,14,550,5.1900001
2401,13,480,4.3499999
2401,12,450,4.02
2401,11,400,3.47
2401,10,320,2.5899999
2401,9,300,2.3900001
2401,8,250,1.9299999
2401,7,200,1.49
2401,6,150,1.09
2401,5,100,0.74000001
2401,4,60,0.5
2401,3,40,0.41
2401,2,20,0.34999999
2401,1,0,0.30000001
2402,19,2000,36
2402,18,1600,25.200001
2402,17,1300,18
2402,16,1100,13.8
2402,15,900,10.2
2402,14,700,7
2402,13,600,5.7199998
2402,12,540,5
2402,11,500,4.5500002
2402,10,440,3.8900001
2402,9,400,3.49
2402,8,340,2.8900001
2402,7,300,2.53
2402,6,250,2.1099999
2402,5,190,1.63
2402,4,140,1.28
2402,3,100,1.04
2402,2,50,0.75
2402,1,0,0.5
2403,17,2500,49.799999
2403,16,2000,34.799999
2403,15,1600,24
2403,14,1300,16.799999
2403,13,1100,12.6
2403,12,900,9
2403,11,700,6
2403,10,600,4.8800001
2403,9,500,3.8099999
2403,8,450,3.3099999
2403,7,400,2.8499999
2403,6,350,2.4000001
2403,5,300,2
2403,4,250,1.63
2403,3,200,1.3099999
2403,2,150,1
2403,1,50,0.5
2404,18,2500,50.400002
2404,17,2000,35.400002
2404,16,1600,24.6
2404,15,1300,17.4
2404,14,1100,13.2
2404,13,900,9.6000004
2404,12,700,6.5999999
2404,11,600,5.3000002
2404,10,500,4.1300001
2404,9,450,3.5799999
2404,8,400,3.05
2404,7,300,2.1500001
2404,6,240,1.67
2404,5,160,1.11
2404,4,140,0.99000001
2404,3,70,0.63999999
2404,2,60,0.60000002
2404,1,50,0.56999999
2405,20,2500,51
2405,19,2000,36
2405,18,1600,25.200001
2405,17,1300,18
2405,16,1100,13.6
2405,15,900,10
2405,14,700,7
2405,13,600,5.6599998
2405,12,550,5.0599999
2405,11,500,4.46
2405,10,450,3.9100001
2405,9,400,3.3599999
2405,8,350,2.8699999
2405,7,300,2.4200001
2405,6,250,1.99
2405,5,200,1.6
2405,4,150,1.25
2405,3,100,0.94
2405,2,40,0.63999999
2405,1,20,0.56999999
2451,26,2080,105
2451,25,1940,82.599998
2451,24,1800,64.699997
2451,23,1630,47.5
2451,22,1530,38.200001
2451,21,1390,29.5
2451,20,1250,22.6
2451,19,1110,17.1
2451,18,971,12.8
2451,17,806,9.8699999
2451,16,739,6.9200001
2451,15,655,3.8199999
2451,14,625,2.96
2451,13,615,2.71
2451,12,595,2.27
2451,11,565,1.73
2451,10,545,1.34
2451,9,535,1.13
2451,8,525,0.98799998
2451,7,505,0.78299999
2451,6,485,0.61000001
2451,5,480,0.405
2451,4,435,0.29100001
2451,3,420,0.198
2451,2,380,0.098999999
2451,1,210,0.039000001
2452,22,2080,105
2452,21,1940,82.699997
2452,20,1800,64.599998
2452,19,1670,50
2452,18,1530,38.400002
2452,17,1360,25.200001
2452,16,1280,20.200001
2452,15,1200,16.1
2452,14,1120,12.8
2452,13,1030,10
2452,12,952,7.8299999
2452,11,871,6.2199998
2452,10,730,3.3699999
2452,9,630,1.63
2452,8,570,0.972
2452,7,505,0.55599999
2452,6,500,0.46799999
2452,5,475,0.30399999
2452,4,455,0.21600001
2452,3,440,0.178
2452,2,410,0.114
2452,1,205,0.0040000002
2453,32,2840,145
2453,31,2800,141
2453,30,2400,106
2453,29,2200,90.400002
2453,28,2000,75.5
2453,27,1920,69.400002
2453,26,1800,60.5
2453,25,1600,46.799999
2453,24,1400,34.5
2453,23,1200,23.9
2453,22,1110,17.6
2453,21,1040,13.1
2453,20,1010,11.2
2453,19,929,9.0699997
2453,18,834,6.9200001
2453,17,787,5.5700002
2453,16,741,4.25
2453,15,696,3.1900001
2453,14,650,2.3299999
2453,13,605,1.67
2453,12,559,1.14
2453,11,513,0.75599998
2453,10,490,0.60299999
2453,9,467,0.47499999
2453,8,445,0.37200001
2453,7,422,0.184
2453,6,399,0.079999998
2453,5,297,0.041000001
2453,4,263,0.018999999
2453,3,217,0.0049999999
2453,2,194,0.0020000001
2453,1,29,0
2470,1,795,0.583
2470,2,903,0.889
2470,3,943,1.03
2470,4,1028,1.39
2470,5,1114,1.8
2470,6,1226,2.3800001
2470,7,1447,3.8699999
2470,8,1499,4.5599999
2470,9,1532,4.5599999
2470,10,1538,4.5599999
2470,11,1603,5.1399999
2470,12,1774,6.6100001
2470,13,2059,9.1199999
2470,14,2464,12.6
2470,15,2734,14.9
2470,16,2883,16.4
2470,17,2990,18.1
2470,18,3245,24.299999
2470,19,3380,29.4
2470,20,3454,39.599998
2480,9,2000,85
2480,10,2400,112
2480,11,2700,135
2329,1,50,0.0049999999
2329,2,60,0.0099999998
2329,3,69,0.016000001
2329,4,79,0.025
