noct,nopt,a,b,h0,hsup
2102,6,9.811e-06,1.9377,-582,2000
2103,1,0,0,0,-139
2103,2,0.0001131,1.6525,-139,119
2103,3,0.0009338,1.4196,-26,346
2103,4,0.003503,1.2428,50,829
2103,5,0.0001197,1.5971,-641,1193
2103,6,9.811e-06,1.9377,-582,2000
2104,1,0,0,0,-103
2104,2,0.0009696,1.3256,-117,110
2104,3,0.001094,1.3712,-64,343
2104,4,0.001002,1.4113,-22,740
2104,5,0.0002497,1.5278,-401,1193
2104,6,9.811e-06,1.9377,-582,2000
2105,1,0,0,0,-139
2105,2,3.976e-05,1.8228,-162,112
2105,3,0.000641,1.4746,-44,345
2105,4,0.008881,1.1126,90,829
2105,5,0.0001197,1.5971,-641,1193
2105,6,9.811e-06,1.9377,-582,2000
2106,1,0,0,0,-139
2106,2,3.976e-05,1.8228,-162,112
2106,3,0.000641,1.4746,-44,345
2106,4,0.008881,1.1126,90,829
2106,5,0.0001197,1.5971,-641,1193
2106,6,9.811e-06,1.9377,-582,2000
2107,1,0,0,0,-87
2107,2,0.001355,1.2614,-88.90000000000001,121
2107,3,0.0006592,1.4746,-36.9,345
2107,4,0.008881,1.1126,90,829
2107,5,0.0001197,1.5971,-641,1193
2107,6,9.811e-06,1.9377,-582,2000
2108,1,0,0,0,-105
2108,2,0.0007391,1.3168,-128.8,89
2108,3,0.0008727,1.4058,-48.6,347
2108,4,0.0006162,1.497,0.2,762
2108,5,1.012e-05,1.8914,-914.8,1183
2108,6,8.599e-06,1.9377,-717.3,2029
2109,1,0,0,0,-103
2109,2,0.0007279,1.3256,-120.8,107
2109,3,0.001286,1.3712,-18.6,343
2109,4,0.001002,1.4113,-22,740
2109,5,1.209e-05,1.8914,-721,1193
2109,6,9.811e-06,1.9377,-582,2000
2110,1,0,0,0,-103
2110,2,0.0007281,1.3256,-121,107
2110,3,0.001286,1.3712,-19,343
2110,4,0.001002,1.4113,-22,740
2110,5,1.209e-05,1.8914,-721,1193
2110,6,9.811e-06,1.9377,-582,2000
2111,1,0,0,0,-146
2111,2,0.0003059,1.4382,-175.6,-70
2111,3,0.0003059,1.4382,-175.6,-15
2111,4,0.0003611,1.4382,-158.1,29
2111,5,0.000492,1.4382,-121.9,76
2111,6,0.0002221,1.597,-116.5,331
2111,7,0.002294,1.2811,4.5,748
2111,8,0.0003054,1.5278,-206.7,1195
2111,9,9.575999999999999e-06,1.9377,-612.1,3000
2130,1,0,0,0,350
2130,2,0.0002789,1.8185,349,408
2130,3,0.0006005,1.5696,339,920
2130,4,0.002426,1.2208,-220,2200
2131,1,0,0,0,303
2131,2,6.628e-06,2.1348,244,429
2131,3,0.000759,1.5448,366,920
2131,4,0.002426,1.2208,-220,2200
2132,1,0,0,0,350
2132,2,0.0001348,1.713,347,450
2132,3,0.0002261,1.7321,377,617
2132,4,0.0009182,1.5433,428,920
2132,5,0.002426,1.2208,-220,2200
2133,1,0,0,0,350
2133,2,0.0006587,1.4669,349,509
2133,3,0.0006463,1.5114,369,621
2133,4,0.002774,1.3884,477,920
2133,5,0.002426,1.2208,-220,2200
2134,1,0,0,0,323
2134,2,4.064e-05,1.9551,313,409
2134,3,0.002054,1.2443,353,490
2134,4,4.558e-05,1.9635,333,625
2134,5,0.001156,1.5103,436,920
2134,6,0.002426,1.2208,-220,2200
2135,1,0,0,0,359
2135,2,0.001887,1.2208,358,483
2135,3,0.0005034,1.5662,383,512
2136,1,0,0,0,306
2136,2,0.0002529,1.4893,306,460
2136,3,0.0001556,1.7795,371,603
2136,4,0.001931,1.4372,456,920
2136,5,0.002426,1.2208,-220,2200
2137,1,0,0,0,305
2137,2,7.983999999999999e-05,1.7892,305,468
2137,3,0.0002698,1.6761,357,604
2137,4,0.0006953,1.5817,416,920
2137,5,0.002426,1.2208,-220,2200
2138,1,0,0,0,310
2138,2,0.0001629,1.6492,290,466
2138,3,0.002259,1.3263,381,577
2138,4,0.003339,1.3405,438,919
2138,5,0.002684,1.2093,-203,2200
2139,1,0,0,0,350
2139,2,0.000258,1.6547,350,618
2139,3,0.001611,1.4701,462,920
2139,4,0.002426,1.2208,-220,2200
2141,1,0,0,0,250
2141,2,4.91e-05,1.8536,244,592
2141,3,4.682e-05,2.0294,377,840
2141,4,0.002427,1.2208,-219,2200
2148,1,0,0,0,350
2148,2,0.0003007,1.6778,337,920
2148,3,0.002417,1.2208,-225,2200
2149,1,0,0,0,330
2149,2,9.585000000000001e-06,2.2051,314,920
2169,5,0.00116,1.3624,286.1,410
2169,6,2.832e-05,1.9744,227.7,490
2169,7,2.951e-05,1.9744,233.1,691
2169,8,0.001423,1.3921,324.1,977
2169,9,0.004694,1.1658,151.5,3000
2170,1,0,0,0,245
2170,2,6.425e-05,1.8392,236.9,273
2170,3,6.093e-05,1.8392,235.9,290
2170,4,5.977e-05,1.8392,235.3,300
2170,5,6.575e-05,1.8392,238.6,351
2170,6,0.0003287,1.5865,264.5,390
2170,7,0.0002953,1.5865,255.7,443
2170,8,0.0005812,1.5014,282.5,490
2170,9,0.0006426,1.5014,295.9,524
2170,10,0.0002435,1.6646,284.1,689
2170,11,0.002364,1.319,340.6,977
2170,12,0.004694,1.1658,151.5,3000
2171,1,0,0,0,272
2171,2,0.0009412,1,255,289
2171,3,0.0023,1,275,299
2171,4,1.441e-12,5,168,337
2171,5,0.008592000000000001,1.0169,315,390
2171,6,0.0003071,1.5865,260,443
2171,7,0.0005812,1.5014,283,490
2171,8,0.0006427,1.5014,296,524
2171,9,0.0002435,1.6646,284,689
2171,10,0.002364,1.319,341,977
2171,11,0.004694,1.1658,152,3000
6545,1,0,0,0,-127
6545,2,0.0003569,1.4382,-147,-85
6545,3,0.001508,1.2015,-127,30
6545,4,0.0004686,1.4382,-124,98
6545,5,8.601e-05,1.7601,-119,396
6545,6,0.009337,1.0927,76,436
6545,7,0.02498,0.9635,150.6,1198
6545,8,9.269000000000001e-06,1.9377,-673.4,3000
8015,1,0,0,0,-127
2149,3,0.002418,1.2208,-225,2200
2150,1,0,0,0,270
2150,2,1.353e-05,2.0029,270,363
2150,3,1.353e-05,2.0029,270,427
2150,4,0.003542,1.256,389,480
2150,5,7.546999999999999e-05,1.8888,326,572
2150,6,7.546999999999999e-05,1.8888,326,668
2150,7,7.546999999999999e-05,1.8888,326,746
2150,8,7.546999999999999e-05,1.8888,326,828
2150,9,7.546999999999999e-05,1.8888,326,920
2150,10,0.002426,1.2208,-220,1150
2150,11,0.002426,1.2208,-220,1451
2150,12,0.002426,1.2208,-220,1735
2150,13,0.002426,1.2208,-220,2200
2151,1,0,0,0,301
2151,2,0.0004062,1.4591,301,469
2151,3,0.0001185,1.8415,356,602
2151,4,0.007317,1.2245,467,920
2151,5,0.002426,1.2208,-220,2200
2152,1,0,0,0,319
2152,2,8.092e-05,1.7057,265,516
2152,3,0.003819,1.2614,433,630
2152,4,0.01067,1.1857,514,920
2152,5,0.001649,1.2654,-295,2200
2153,1,0,0,0,361
2153,2,0.0002521,1.5394,308,526
2153,3,0.0009008,1.514,423,600
2154,1,0,0,0,319
2154,2,0.001556,1.1872,318,420
2154,3,0.001164,1.469,369,591
2154,4,0.005412,1.256,428,921
2154,5,0.002391,1.2225,-223,2200
2155,1,0,0,0,252
2155,2,0.001474,1.2208,249,419
2155,3,0.0001296,1.7229,263,730
2155,4,0.01721,1.1263,572,932
2155,5,0.00524,1.1313,-70,2200
2156,1,0,0,0,253
2156,2,0.0005147,1.4349,236,358
2156,3,0.001255,1.3614,276,719
2156,4,0.006703,1.2626,529,932
2156,5,0.00524,1.1313,-70,2200
2157,1,0,0,0,220
2157,2,8.267000000000001e-06,1.3,220,260
2157,3,0.0009268,1.3597,258.9,345
2157,4,0.001514,1.3329,279.9,719
2157,5,0.006703,1.2626,529,932
2157,6,0.00524,1.1313,-70,2200
2158,1,0,0,0,247
2158,2,0.0008032,1.1987,234.2,340
2158,3,0.004727,1.1614,313.2,719
2158,4,0.006703,1.2626,529,932
2158,5,0.00524,1.1313,-70,2200
2159,1,0,0,0,245
2159,2,0.0002997,1.4382,232.8,298
2159,3,0.01896,0.5709,271.9,340
2159,4,0.004074,1.1949,312.8,711
7678,1,0,0,0,249
7678,2,0.0009375,1,141.3,281
7678,3,3.802e-15,5,-228.9,295
7678,4,4.333e-14,5,-27,320
7678,5,1.298e-13,5,41.4,345
7678,6,0.006703,1.0169,298.2,362
7678,7,0.0003161,1.5865,263.6,443
7678,8,0.0005812,1.5014,283,490
7678,9,0.0006427,1.5014,296,524
7678,10,0.0001853,1.6646,241.4,701
7678,11,0.002215,1.319,351.7,977
2159,5,0.006263,1.2626,505.5,932
2159,6,0.00524,1.1313,-70,2200
2160,1,0,0,0,243
2160,2,0.0003644,1.3086,195.5,351
2160,3,0.003466,1.2344,317,704
9107,1,0,0,0,250
9107,2,0.0011,1,210,280
9107,3,0.003265,1.0493,259.7,300
9107,4,5.167e-07,2.5226,150.5,311
9107,5,1.122e-13,5,32.2,345
9107,6,2.626e-13,5,81,362
9107,7,0.0003161,1.5865,263.6,443
9107,8,0.0005812,1.5014,283,490
9107,9,0.0006427,1.5014,296,524
9107,10,0.0001853,1.6646,241.4,701
9107,11,0.002215,1.319,351.7,977
2160,4,0.005797,1.2626,478.6,932
2160,5,0.00524,1.1313,-70,2200
2161,1,0,0,0,243
2161,2,0.0005834,1.2245,203.3,353
2161,3,0.002875,1.2668,317,702
2161,4,0.002366,1.3921,442.3,932
2161,5,0.00524,1.1313,-70,2200
2162,1,0,0,0,243
2162,2,0.0008958,1.2245,233,362
2162,3,0.002178,1.3135,314.8,691
2162,4,0.002254,1.3921,428.3,937
2162,5,0.005199,1.1313,-85.09999999999999,2200
2163,1,0,0,0,243
2163,2,0.0008958,1.2245,233,362
2163,3,0.002178,1.3135,314.8,691
2163,4,0.002254,1.3921,428.3,937
2163,5,0.005199,1.1313,-85.09999999999999,2200
2164,1,0,0,0,243
2164,2,0.001466,1.2245,236,416
2164,3,0.001372,1.3921,315,691
2164,4,0.002254,1.3921,428,937
2164,5,0.00391,1.1658,-130,2200
2166,1,0,0,0,250
2166,2,0.001666,1.2245,248.8,423
2166,3,0.001377,1.3921,315.7,691
2166,4,0.002254,1.3921,428,937
2166,5,0.00391,1.1658,-130,2200
2167,1,0,0,0,250
2167,2,0.00018,1.6376,245.6,388
2167,3,0.0002687,1.6415,277.6,691
2167,4,0.002254,1.3921,428,937
2167,5,0.00391,1.1658,-130,2200
2168,3,0.001144,1.3624,284.1,410
2168,4,2.901e-05,1.9744,229.1,691
2168,5,0.001444,1.3921,327.9,974
2168,6,0.004418,1.1658,104.4,2200
2168,1,0,0,0,249
2168,2,4.192e-05,1.8392,218.1,345
2169,1,0,0,0,245
2169,2,6.074e-05,1.8392,236.7,273
2169,3,5.286e-05,1.8392,233.8,300
2169,4,4.975e-05,1.8392,231.6,345
2203,1,0,0,0,-96
2203,2,0.0006314,1.6277,-100,180
2203,3,0.001207,1.519,-93,1230
2203,4,0.01409,1.2262,235,3000
2204,1,0,0,0,-97
2204,2,0.0001137,1.8892,-105,170
2204,3,0.001726,1.4796,-37,1231
2204,4,0.01261,1.239,213,3000
2205,1,0,0,0,-107
2205,2,0.00336,1.2861,-107,181
2205,3,0.005351,1.3328,14.4,531
2205,4,0.001974,1.4492,-91.3,1444
2205,5,0.0008379,1.5475,-231.9,3000
2206,1,0,0,0,-133
2206,2,0.0004407,1.3871,-269.6,19
2206,3,0.0009628,1.5267,-84.09999999999999,128
2206,4,0.02525,1.0784,33,313
2206,5,0.000947,1.5466,-112,1498
2206,6,0.002209,1.4361,-79,3000
2215,1,0,0,0,-85
2215,2,0.0003366,1.6316,-152,51
2215,3,0.0007754,1.5723,-95,294
2215,4,0.001931,1.4669,-27,1478
2215,5,2.896e-05,1.9139,-973,3000
2216,1,0,0,0,-85
2216,2,0.0003366,1.6316,-152,51
2216,3,0.0007754,1.5723,-95,294
2216,4,0.001931,1.4669,-27,1478
2216,5,2.896e-05,1.9139,-973,3000
2217,1,0,0,0,-84
2217,2,0.001639,1.335,-124,41
2217,3,0.0003505,1.7096,-92,298
2217,4,0.0003276,1.686,-142,1498
2217,5,0.002209,1.4361,-79,3000
2218,1,0,0,0,-130
2218,2,2.713e-06,2.2288,-268,128
2218,3,0.03072,1.0412,82,317
2218,4,0.001015,1.5466,-41,1498
2218,5,0.002209,1.4361,-79,3000
2219,1,0,0,0,-107
2219,2,0.00336,1.2861,-107,181
2219,3,0.005349,1.3328,14,531
2219,4,0.002082,1.4492,-68.8,1485
2219,5,0.0008061,1.5475,-313.8,3000
2220,1,0,0,0,-134
2220,2,0.002057,1.2894,-159.8,142
2220,3,0.006039,1.3251,27.2,310
2220,4,0.001348,1.5063,-78.2,1487
2220,5,0.002173,1.4361,-115.8,3000
2221,1,0,0,0,-132
2221,2,0.001314,1.3871,-140,-2
2221,3,0.03693,0.6263,-268,126
2221,4,0.02474,1.0784,79,317
2221,5,0.001016,1.5466,-40,1498
2221,6,0.002209,1.4361,-79,3000
2222,1,0,0,0,-132
2222,2,0.001314,1.3871,-140,-2
2222,3,0.03693,0.6263,-268,126
2222,4,0.02474,1.0784,79,317
2222,5,0.001016,1.5466,-40,1498
2222,6,0.002209,1.4361,-79,3000
2223,1,0,0,0,-132
2223,2,0.0009010999999999999,1.3871,-142.7,-2
2223,3,0.0003555,1.6843,-104.1,128
2223,4,0.02525,1.0784,33,313
2223,5,0.000947,1.5466,-112,1498
2223,6,0.002209,1.4361,-79,3000
2224,1,0,0,0,-133
2224,2,0.0004407,1.3871,-269.6,19
2224,3,0.0009628,1.5267,-84.09999999999999,128
2224,4,0.02525,1.0784,33,313
2224,5,0.000947,1.5466,-112,1498
2224,6,0.002209,1.4361,-79,3000
2225,1,0,0,0,-120
2225,2,0.0003653,1.6541,-138.6,-50
2225,3,0.002856,1.2861,-114.6,-5
2225,4,0.00351,1.2861,-98.40000000000001,180
2225,5,0.005042,1.3328,5.9,533
2225,6,0.001872,1.4492,-98.3,760
2225,7,0.00195,1.4492,-74.40000000000001,1040
2225,8,0.002162,1.4492,1.9,1444
2225,9,0.0008379,1.5475,-231.9,3000
2226,1,0,0,0,-121
2226,2,0.001316,1.4091,-126.6,-22
2226,3,0.001637,1.4091,-111.6,181
2226,4,0.003684,1.3328,-39.4,223
2226,5,0.004599,1.3328,0.9,320
2226,6,0.00488,1.3328,14.7,585
2226,7,0.002002,1.4492,-48.6,1099
2226,8,0.002242,1.4492,37.7,1444
2226,9,0.0008379,1.5475,-231.9,3000
2227,1,0,0,0,-121
2227,2,0.002043,1.3141,-125.8,-50
2227,3,0.002698,1.3141,-111.3,20
2227,4,0.003134,1.3141,-97.2,169
2227,5,0.003632,1.3328,-51.4,209
2227,6,0.004138,1.3328,-27.1,321
2227,7,0.00474,1.3328,6.6,462
2227,8,0.004427,1.3328,-18.4,621
2227,9,0.002225,1.4492,9.199999999999999,1265
2227,10,0.0008630000000000001,1.5475,-206.7,4000
2228,1,0,0,0,-121
2228,2,0.001959,1.3141,-125.9,-40
2228,3,0.002576,1.3141,-109.8,25
2228,4,0.003309,1.3141,-86.40000000000001,169
2228,5,0.003632,1.3328,-51.4,209
2228,6,0.004138,1.3328,-27.1,321
2228,7,0.00474,1.3328,6.6,462
2228,8,0.004427,1.3328,-18.4,621
2228,9,0.002225,1.4492,9.199999999999999,1265
2228,10,0.0008630000000000001,1.5475,-206.7,4000
2230,1,0,0,0,182
2230,2,0.0006688,1.6426,181,482
2230,3,0.00104,1.5146,118,1193
2230,4,1.012e-05,2.0408,-523,1856
2230,5,0.0143,1.1943,505,4200
2231,1,0,0,0,182
2231,2,0.0008469,1.5717,181,439
2231,3,0.00553,1.2983,243,1193
2231,4,1.012e-05,2.0408,-523,1856
2231,5,0.0143,1.1943,505,4200
2232,1,0,0,0,58
2232,2,0.0006552,1.3966,57,232
2232,3,0.0002558,1.7224,118,389
2232,4,2.374e-06,2.3678,-36,520
2232,5,0.007842,1.256,284,1194
2232,6,3.491e-07,2.4249,-933,1856
2232,7,0.0143,1.1943,505,4200
2233,1,0,0,0,145
2233,2,0.0009017,1.4158,109,290
2233,3,0.002854,1.3807,200,580
2233,4,0.003198,1.3614,200,2473
2233,5,1.097e-05,2.0058,-745,3960
2234,1,0,0,0,148
2234,2,0.001417,1.3421,127,284
2234,3,0.01077,1.1615,224,578
2234,4,0.003529,1.3548,229,2406
2234,5,0.02016,1.157,609,4074
2243,1,0,0,0,200
2243,2,0.00158,1.4863,176,700
2243,3,0.004642,1.3046,150,1400
2243,4,0.008396000000000001,1.2373,260,4200
2244,1,0,0,0,191
2244,2,0.001285,1.5459,191,681
2244,3,0.03387,1.045,265,1416
2244,4,0.005151,1.2911,126,4200
2245,1,0,0,0,200
2245,2,0.00212,1.4669,195,681
2245,3,0.03387,1.045,265,1416
2245,4,0.005151,1.2911,126,4200
2246,1,0,0,0,177
2246,2,0.0009111,1.5723,163,445
2246,3,9.067e-05,1.8315,-2,1416
2246,4,0.005151,1.2911,126,4200
2247,1,0,0,0,180
2247,2,0.001108,1.5723,179,431
2247,3,2.449e-05,2.0007,-88,1197
2247,4,4.635e-05,1.8618,-354,1856
2247,5,0.0143,1.1943,505,4200
2250,1,0,0,0,182
2250,2,0.0005445,1.6635,182,421
2250,3,0.001104,1.5147,165,1193
2250,4,9.800999999999999e-07,2.3089,-792,1856
2250,5,0.0143,1.1943,505,4200
2251,1,0,0,0,182
2251,2,0.0008098,1.5372,181,321
2251,3,0.00229,1.4212,220,1193
2251,4,1.012e-05,2.0408,-523,1856
2251,5,0.0143,1.1943,505,4200
2252,1,0,0,0,144
2252,2,0.001461,1.3263,113,289
2252,3,0.003774,1.3427,207,581
8187,1,0,0,0,260
8187,2,0.0003161,1.1696,257.3,316
2252,4,0.002285,1.4038,169,2473
2252,5,0.001562,1.4532,172,4027
2253,1,0,0,0,146
2253,2,0.0006657,1.502,128,275
2253,3,0.006962,1.2339,210,334
2253,4,0.001425,1.502,183,577
2253,5,0.003642,1.3433,179,2473
2253,6,0.002753,1.3998,417,3962
2254,1,0,0,0,145
2254,2,0.0009017,1.4158,109,290
2254,3,0.002854,1.3807,200,580
2254,4,0.003198,1.3614,200,2473
2254,5,1.097e-05,2.0058,-745,3960
2255,1,0,0,0,145
2255,2,0.0009017,1.4158,109,290
2255,3,0.002854,1.3807,200,580
2255,4,0.003198,1.3614,200,2473
2255,5,1.097e-05,2.0058,-745,3960
2256,5,0.001562,1.4532,172,4027
2256,1,0,0,0,141
2256,2,0.0003618,1.4734,-41.7,298
2256,3,0.001424,1.4855,169,579
2256,4,0.002162,1.4102,160,2473
2257,1,0,0,0,145
2257,2,0.00128,1.3625,123,275
2257,3,0.003093,1.3729,198,579
2257,4,0.002162,1.4102,160,2473
2257,5,0.001562,1.4532,172,4027
2258,1,0,0,0,145
2258,2,0.0004519,1.4488,70,265
2258,3,0.003763,1.3438,204,579
2258,4,0.002162,1.4102,160,2473
2258,5,0.001562,1.4532,172,4027
2259,1,0,0,0,60
2259,2,0.0003924,1.4488,-48,283
2259,3,0.003699,1.3438,185,582
2259,4,0.002336,1.3998,147,2473
2259,5,0.001562,1.4532,172,4027
2260,1,0,0,0,36
2260,2,2.719e-05,2.0348,-6.9,150
2260,3,2.128e-05,1.8964,-108,284
2260,4,0.003715,1.3438,186,582
2260,5,0.002336,1.3998,147,2473
2260,6,0.001562,1.4532,172,4027
2261,1,0,0,0,36
2261,2,0.000381,1.296,-16.8,101
2261,3,0.0019,1.4047,75.09999999999999,150
2261,4,5.143e-05,1.7585,-94.90000000000001,284
2261,5,0.003715,1.3438,186,582
2261,6,0.002336,1.3998,147,2473
2261,7,0.001562,1.4532,172,4027
2262,1,0,0,0,36
2262,2,0.000381,1.296,-16.8,101
2262,3,0.0019,1.4047,75.09999999999999,150
2262,4,5.143e-05,1.7585,-94.90000000000001,284
2262,5,0.003715,1.3438,186,582
2262,6,0.002336,1.3998,147,2473
2262,7,0.001562,1.4532,172,4027
2269,1,0,0,0,24
2269,2,0.0008527,1.4305,9.5,158
2269,3,3.943e-05,1.9425,-35.4,237
8187,3,3.965e-05,1.6332,250.2,382
2269,4,0.0002396,1.7151,36.9,680
2269,5,0.00109,1.4899,60.2,2583
2269,6,1.847e-05,1.9403,-757.5,4027
2270,1,0,0,0,24
2270,2,0.0007714,1.4058,-3.4,111
2270,3,0.002654,1.1724,8.5,186
2270,4,0.0009888,1.5102,78.90000000000001,676
2270,5,0.002105,1.4102,126.2,2470
2270,6,1.841e-05,1.9403,-766.2,4027
2271,1,0,0,0,-100
2271,2,0.0001325,1.4058,-200.1,76
2271,3,0.001405,1.1724,-36.8,106
2271,4,0.002027,1.1724,1.5,135
2271,5,0.003057,1.1724,41,158
2271,6,0.004146,1.1724,67.8,180
2271,7,0.001002,1.5102,80,590
2271,8,0.00214,1.4102,126.6,1013
2271,9,0.002059,1.4102,102,2001
2271,10,0.001374,1.4605,69.8,5000
2284,6,0.0001079,1.8096,802,2301
2284,7,4.112e-05,1.9942,1068,3208
2284,1,0,0,0,112
2284,2,7.545e-05,1.7762,59,368
2284,3,0.0004256,1.502,90,703
2284,4,0.001602,1.3807,290,1500
2284,5,2.842e-05,1.7722,-954,2000
2285,1,0,0,0,101
2285,2,0.000145,1.6453,69,715
2285,3,3.105e-05,1.8839,70,969
2285,4,0.002272,1.3179,326,2236
2285,5,0.0004531,1.713,1379,3237
2286,1,0,0,0,116
2286,2,0.0001739,1.6207,76,715
2286,3,0.003811,1.256,359,1508
2286,4,0.0006722,1.4261,-170,1997
2286,5,0.0005867,1.5849,906,2383
2286,6,0.00344,1.4669,1586,3237
2287,1,0,0,0,108
2287,2,0.0001232,1.692,70,405
2287,3,0.001073,1.4003,167,780
2287,4,0.003388,1.2663,292,1444
2287,5,0.0006284,1.4317,-211,1996
2287,6,1.7e-05,2.0146,569,2394
2287,7,0.0008419,1.6421,1463,3236
2288,1,0,0,0,117
2288,2,0.0001109,1.7052,76.09999999999999,374
2288,3,0.001474,1.357,183,780
2288,4,0.01314,1.0801,376,1440
2288,5,0.002728,1.2714,154,2111
2288,6,0.002918,1.424,1282,2394
2288,7,0.0008419,1.6421,1463,3236
2293,1,0,0,0,106
2293,2,4.353e-05,1.7762,16.3,162
2293,3,9.058e-05,1.7762,65.59999999999999,188
2293,4,6.669e-05,1.7762,42.5,227
2293,5,7.187e-05,1.7762,50.1,245
2293,6,7.187e-05,1.7762,50.1,368
2293,7,0.0005182,1.502,123.7,700
2293,8,0.001605,1.3508,191.7,1252
9852,1,0,0,0,106
9852,2,5.662e-05,1.7762,25,187
9852,3,5.728e-05,1.7762,26,227
9852,4,7.187e-05,1.7762,50.1,368
9852,5,0.0005182,1.502,123.7,700
9852,6,0.001605,1.3508,191.7,1252
9852,7,0.001582,1.3508,180.4,2071
9852,8,1.296e-17,5,-2970.6,2608
9852,9,0.001069,1.5278,1192.1,3510
9852,10,1.294e-17,5,-2971.5,4144
9854,1,0,0,0,112
9854,2,7.545e-05,1.7762,59,368
9854,3,0.0005182,1.502,123.7,700
9854,4,0.001605,1.3508,191.7,1252
9854,5,0.001435,1.3508,100.4,2064
9854,6,1.835e-17,5,-2595.3,2608
2293,9,0.001582,1.3508,180.4,2071
2293,10,1.296e-17,5,-2970.6,2608
2293,11,0.001069,1.5278,1192.1,3510
2293,12,1.294e-17,5,-2971.5,4144
2309,1,0,0,0,108
2309,2,0.0001232,1.692,70,405
2309,3,0.001073,1.4003,167,780
2309,4,0.003388,1.2663,292,1444
2309,5,0.0006284,1.4317,-211,1996
2309,6,1.7e-05,2.0146,569,2394
2309,7,0.0008419,1.6421,1463,3236
2310,2,0.0001799,1.5805,69.3,268
2310,3,0.001638,1.3542,173.9,770
2310,4,0.003101,1.2663,208.8,1444
2310,5,0.0006284,1.4317,-211,1996
2310,6,1.7e-05,2.0146,569,2394
2310,7,0.0008419,1.6421,1463,3236
2310,1,0,0,0,108
2311,1,0,0,0,104
2311,2,0.0005803,1.4025,99.40000000000001,268
2311,3,0.001638,1.3542,173.9,770
2311,4,0.003101,1.2663,208.8,1444
2311,5,0.0006284,1.4317,-211,1996
2311,6,1.7e-05,2.0146,569,2394
2311,7,0.0008419,1.6421,1463,3236
2312,6,1.7e-05,2.0146,569,2394
2312,7,0.0008419,1.6421,1463,3236
2312,1,0,0,0,104
2312,2,0.0005803,1.4025,99.40000000000001,268
2312,3,0.001638,1.3542,173.9,770
2312,4,0.003101,1.2663,208.8,1444
2312,5,0.0006284,1.4317,-211,1996
2313,1,0,0,0,95
2313,2,0.0008536,1.3064,72.8,206
2313,3,0.001868,1.2147,104.9,287
2313,4,0.001335,1.3542,150.5,759
2313,5,0.003461,1.2663,311.4,1444
2313,6,0.0006284,1.4317,-211,1996
2313,7,1.7e-05,2.0146,569,2394
2313,8,0.0008419,1.6421,1463,3236
2314,1,0,0,0,125
2314,2,0.001689,1.3064,125,201
2314,3,0.001844,1.2147,102.9,287
2314,4,0.001335,1.3542,150.5,759
2314,5,0.003461,1.2663,311.4,1444
2314,6,0.0006284,1.4317,-211,1996
2314,7,1.7e-05,2.0146,569,2394
2314,8,0.0008419,1.6421,1463,3236
2315,1,0,0,0,125
2315,2,0.001595,1.3064,125,201
2315,3,0.0008048,1.3723,99.40000000000001,348
2315,4,0.001792,1.3383,190.7,1074
2315,5,0.003436,1.2444,201,1996
2315,6,0.001114,1.508,973.2,2394
2315,7,0.0008419,1.6421,1463,3236
2325,1,0,0,0,793
2325,2,0.1431,1,724.1,852
2325,3,0.007472,1.4805,657.4,1081
2325,4,0.05874,1.1949,760.8,1399
2325,5,0.09962,1.1218,791.9,6122
2326,1,0,0,0,610
2326,2,3.065e-05,2.2748,549.5,698
2326,3,8.027e-13,5,378.6,752
2326,4,3.264e-15,5.822,335.4,809
2326,5,3.918e-13,5,308.5,848
2326,6,1.04e-13,5,144.6,896
2326,7,0.0005067,1.8701,573.4,1092
2326,8,0.03788,1.2564,738.4,1406
2326,9,0.09983,1.1218,791.9,6143
2327,1,0,0,0,794
2327,2,6.053e-13,5,375.4,854
2327,3,0.008538,1.4805,697.1,1082
2327,4,0.05947,1.1949,767.4,1399
2327,5,0.1001,1.1218,794.3,6135
2329,1,0,0,0,610
2329,2,0.0005972,1.7833,608,740
2329,3,6.626e-13,5,387,761
2329,4,5.686e-13,4.9825,367,782
2329,5,0.1481,0.9044,719,814
2329,6,2.26e-13,5,287,839
2329,7,0.05171,1.15,729,889
2329,8,1.175e-13,5,204,994
2329,9,0.8139999999999999,0.7989000000000001,879,1083
2329,10,0.3515,0.9439,863,1399
2329,11,0.09957000000000001,1.1218,790,6143
2335,1,0,0,0,610
2335,2,1.214e-13,5,300.3,702
2335,3,2.283e-05,2.4462,614.9,758
2335,4,0.009986999999999999,1.4382,690.4,824
2335,5,3.801e-13,5,328.1,869
9858,1,0,0,0,125
9858,2,0.00128,1.3064,112.7,207
9858,3,2.798e-05,1.8843,29.1,348
9858,4,0.001816,1.3383,199.8,1074
9858,5,0.003436,1.2444,201,1996
9858,6,0.001114,1.508,973.2,2394
9858,7,0.0008419,1.6421,1463,3236
9859,1,0,0,0,120
9859,2,0.0004697,1.3751,58,252
9859,3,0.0005781,1.4877,138,780
9859,4,0.01314,1.0801,376,1440
9859,5,0.002728,1.2714,154,2111
9859,6,0.002918,1.424,1282,2394
2335,6,1.77e-13,5,238.8,911
2335,7,0.0006184,1.8701,624.8,1017
2335,8,0.0005535,1.8701,600.8,1057
2335,9,0.0006164,1.8701,626.5,1091
2335,10,0.03801,1.2564,740.3,1406
2335,11,0.09369,1.129,782.3,6143
2337,1,0,0,0,607
2337,2,1.528e-12,5,435.3,704
2337,3,1.597e-05,2.4462,579.3,755
2337,4,6.609e-13,5,379.3,824
