noct,nopt,h,q
2078,14,930,39.799999
2078,15,998,47.099998
2078,16,1077,56.099998
2078,17,1168,67.599998
2078,18,1263,80
2078,19,1357,92.400002
2078,20,1460,106
2078,21,1548,118
2078,22,1647,132
2078,23,1746,146
2078,24,2319,231
2078,25,2718,299
2078,26,3077,364
2078,27,4107,553
2078,28,6164,999
2078,29,10120,2030
2079,1,101,3.29
2079,2,169,4.6399999
2079,3,236,6.2399998
2079,4,370,10.3
2079,5,505,15.7
2079,6,639,22.299999
2079,7,712,26.9
2079,8,779,31.700001
2079,9,852,37.5
2079,10,930,44.299999
2079,11,1005,51.200001
2079,12,1103,60.5
2079,13,1224,72.099998
2079,14,1332,82.699997
2079,15,1457,97
2079,16,1561,109
2079,17,1669,123
2079,18,1772,138
2079,19,1873,155
2079,20,2050,185
2079,21,2228,217
2079,22,2581,285
2079,23,3021,370
2079,24,4016,577
2079,25,6005,1030
2079,26,9984,2050
2080,1,92,0.90799999
2080,2,250,6.1799998
2080,3,447,13.5
2080,4,564,19.9
2080,5,612,23.1
2080,6,649,26.200001
2080,7,686,29.200001
2080,8,718,32.299999
2080,9,743,35.200001
2080,10,771,37.700001
2080,11,804,40.700001
2080,12,857,46
2080,13,913,52
2080,14,961,57.400002
2080,15,1077,70.5
2080,16,1259,92.199997
2080,17,1392,109
2080,18,1572,132
2080,19,1723,152
2080,20,1890,177
2080,21,2058,203
2080,22,2177,223
2080,23,2447,269
2080,24,2736,319
2080,25,3809,520
2080,26,4818,716
2080,27,8082,1450
2081,1,100,8.7399998
2081,2,233,13.3
2081,3,348,17.6
2081,4,423,20.299999
2081,5,494,23.1
2081,6,555,25.9
2081,7,604,28.6
2081,8,679,33.099998
2081,9,733,36.599998
2081,10,774,39.200001
2081,11,849,44.700001
2081,12,926,50.5
2081,13,1071,62.400002
2081,14,1166,71.800003
2081,15,1273,83
2081,16,1400,99.099998
2081,17,1602,128
2081,18,1730,146
2081,19,1826,159
2081,20,1936,175
2081,21,2046,191
2081,22,2170,209
2081,23,2314,229
2081,24,2492,253
2081,25,2745,288
2081,26,3008,322
2081,27,3257,357
2081,28,3507,395
2081,29,3747,433
2081,30,4003,478
2081,31,4291,529
2081,32,4671,601
2081,33,5071,686
2081,34,5449,772
2081,35,6531,1030
2081,36,7637,1320
2081,37,8567,1570
2081,38,10007,2000
2082,1,100,4.6500001
2082,2,236,7.1999998
2082,3,352,9.8299999
2082,4,433,12.1
2082,5,511,14.7
2082,6,573,17.1
2082,7,631,19.5
2082,8,686,22.1
2082,9,730,24.4
2082,10,775,27
2082,11,829,30.5
2082,12,933,38.099998
2082,13,1100,54.099998
2082,14,1348,82.400002
2082,15,2446,228
2082,16,3138,327
2082,17,3688,413
2082,18,3989,465
2082,19,4350,537
2082,20,4698,608
2082,21,5449,772
2082,22,6531,1030
2082,23,7637,1320
2082,24,8567,1570
2082,25,10007,2000
2083,1,58,5.25
2083,2,129,6.4899998
2083,3,210,8.46
2083,4,284,10.7
2083,5,340,12.7
2083,6,389,14.6
2083,7,440,16.799999
2083,8,497,19.700001
2083,9,549,22.700001
2083,10,596,25.6
2083,11,653,29.299999
2083,12,702,32.700001
2083,13,755,36.400002
2083,14,849,43.599998
2083,15,955,52.400002
2083,16,1071,62.900002
2083,17,1166,71.800003
2083,18,1274,83.400002
2083,19,1400,99.099998
2083,20,1599,128
2083,21,1757,149
2083,22,1951,177
2083,23,2170,209
2083,24,2314,229
2083,25,2492,253
2083,26,2745,288
2083,27,3008,322
2083,28,3257,357
2083,29,3507,395
2083,30,3747,433
2083,31,4003,478
2083,32,4291,529
2083,33,4671,601
2083,34,5071,686
2083,35,5449,772
2083,36,6531,1030
2083,37,7637,1320
2083,38,8567,1570
2083,39,10007,2000
2084,1,58,5.25
2084,2,129,6.4899998
2084,3,200,8.0699997
2084,4,250,9.3199997
2084,5,300,10.7
2084,6,350,12.1
2084,7,400,13.6
2084,8,449,15.2
2084,9,500,17
2084,10,551,19
2084,11,601,21.5
2084,12,651,24
2084,13,700,26.9
2084,14,749,30.299999
2084,15,801,34.799999
2084,16,850,39.400002
2084,17,900,44.200001
2084,18,950,49.099998
2084,19,1000,54
2084,20,1072,61.400002
2084,21,1163,70.900002
2084,22,1274,83.400002
2084,23,1400,99.099998
2084,24,1583,124
2084,25,1764,149
2084,26,1962,178
2084,27,2206,213
2084,28,2492,253
2084,29,2745,288
2084,30,3008,322
2084,31,3257,357
2084,32,3507,395
2084,33,3747,433
2084,34,4003,478
2084,35,4291,529
2084,36,4671,601
2084,37,5071,686
2084,38,5449,772
2084,39,6531,1030
2084,40,7637,1320
2084,41,8567,1570
2084,42,10007,2000
2094,1,-100,0.14300001
2094,2,-80,0.22499999
2094,3,-40,0.426
2094,4,-1,0.61799997
2094,5,49,0.94099998
2094,6,74,1.17
2094,7,140,1.8
2094,8,180,2.3
2094,9,286,3.9300001
2094,10,397,5.5300002
2094,11,657,9.7700005
2094,12,1055,16.9
2094,13,1184,19.6
2094,14,1306,22
2094,15,1690,31.299999
2094,16,2011,40.5
2095,1,-150,0.015
2095,2,-130,0.048999999
2095,3,-100,0.126
2095,4,-80,0.192
2095,5,-40,0.35699999
2095,6,0,0.56
2095,7,72,0.95700002
2095,8,142,1.45
2095,9,189,1.87
2095,10,241,2.3
2095,11,304,3.1800001
2095,12,381,4.3000002
2095,13,518,7.3899999
2095,14,763,11.7
2095,15,1059,16.9
2095,16,1349,22.9
2095,17,1689,31.299999
2095,18,1948,38.599998
2095,19,2003,40.299999
2096,1,-101,0.138
2096,2,-56,0.229
2096,3,-11,0.46599999
2096,4,55,0.958
2096,5,139,1.7
2096,6,207,2.48
2096,7,264,3.3800001
2096,8,376,5.4699998
2096,9,505,8.3100004
2096,10,628,10
2096,11,738,11.8
2096,12,1058,16.9
2096,13,1218,20
2096,14,1354,23
2096,15,1688,31.200001
2096,16,1917,37.700001
2096,17,2003,40.299999
2097,1,-140,0.013
2097,2,-130,0.034000002
2097,3,-110,0.090000004
2097,4,-90,0.15899999
2097,5,-70,0.236
2097,6,-50,0.322
2097,7,20,0.67000002
2097,8,90,1.08
2097,9,150,1.46
2097,10,226,2.3599999
2097,11,357,4.9899998
2097,12,463,7.7399998
2097,13,768,12.2
2097,14,1074,17.299999
2097,15,1255,20.799999
2097,16,1424,24.6
2097,17,1671,30.9
2097,18,1843,35.5
2097,19,2000,40.200001
2098,1,-106,0
2098,2,-70,0.061999999
2098,3,-33,0.17
2098,4,0,0.32300001
2098,5,27,0.505
2098,6,91,0.98699999
2098,7,166,1.5700001
2098,8,230,2.04
2098,9,304,2.5899999
2098,10,356,3.1900001
2098,11,435,4.4499998
2098,12,513,6.4699998
2098,13,580,8.6400003
2098,14,622,10.1
2098,15,957,15.3
2098,16,1157,18.799999
2098,17,1314,22
2098,18,1485,26
2098,19,1757,33.200001
2098,20,2000,40.200001
2099,1,-150,0.030999999
2099,2,-119,0.072999999
2099,3,-98,0.12800001
2099,4,-58,0.23800001
2099,5,-18,0.426
2099,6,18,0.67400002
2099,7,51,0.90799999
2099,8,88,1.1900001
2099,9,121,1.51
2099,10,186,2.1900001
2099,11,330,4.71
2099,12,473,7.9000001
2099,13,740,11.8
2099,14,1044,16.700001
2099,15,1300,21.799999
2099,16,1640,30
2099,17,1926,37.799999
2099,18,2017,40.5
2113,1,170,0.013
2113,2,200,0.074000001
2113,3,250,0.28200001
2113,4,300,0.61500001
2113,5,350,1.0700001
2113,6,400,1.65
2113,7,450,2.3499999
2113,8,500,3.1600001
2113,9,550,4.0900002
2113,10,600,5.1500001
2113,11,650,6.3000002
2113,12,700,7.5500002
2113,13,800,10.4
2113,14,850,12
2113,15,1200,17.799999
2114,1,230,0.018999999
2114,2,250,0.055
2114,3,300,0.236
2114,4,350,0.55000001
2114,5,400,1.01
2114,6,450,1.62
2114,7,500,2.3699999
2114,8,550,3.28
2114,9,600,4.3400002
2114,10,650,5.5500002
2114,11,700,6.9499998
2114,12,800,10.2
2114,13,850,12
2114,14,2250,33.599998
2115,1,300,0.109
2115,2,350,0.25799999
2115,3,400,0.47499999
2115,4,450,0.89999998
2115,5,500,1.47
2115,6,550,2.2
2115,7,600,3.0999999
2115,8,650,4.1599998
2115,9,700,5.4000001
2115,10,800,8.3999996
2115,11,900,12.2
2115,12,920,13
2115,13,1200,17.5
2116,1,300,0.068999998
2116,2,350,0.28299999
2116,3,400,0.64999998
2116,4,450,1.17
2116,5,500,1.84
2116,6,550,2.6700001
2116,7,600,3.6500001
2116,8,650,4.8000002
2116,9,700,6.0999999
2116,10,800,9.1999998
2116,11,900,12.9
2116,12,1300,19.5
2117,1,250,0.048999999
2117,2,300,0.17200001
2117,3,350,0.38999999
2117,4,400,0.71499997
2117,5,450,1.15
2117,6,500,1.72
2117,7,550,2.4200001
2117,8,600,3.25
2117,9,650,4.2399998
2117,10,700,5.3499999
2117,11,800,8.1000004
2117,12,900,11.5
2117,13,940,13.5
2117,14,1300,18.6
2118,1,250,0.072999999
2118,2,300,0.22499999
2118,3,350,0.47600001
2118,4,400,0.83499998
2118,5,450,1.3200001
2118,6,500,1.92
2118,7,550,2.6600001
2118,8,600,3.54
2118,9,650,4.5599999
2118,10,700,5.75
2118,11,800,8.5500002
2118,12,900,12
2118,13,930,13.2
2118,14,1100,15.7
2119,1,350,0.101
2119,2,400,0.373
2119,3,450,0.80000001
2119,4,500,1.37
2119,5,550,2.0899999
2119,6,600,2.9400001
2119,7,650,3.9300001
2119,8,700,5.0500002
2119,9,800,7.6999998
2119,10,900,10.8
2119,11,1000,14.5
2119,12,1700,24.799999
2120,1,300,0.075999998
2120,2,350,0.17900001
2120,3,400,0.303
2120,4,450,0.44499999
2120,5,500,0.90499997
2120,6,550,1.61
2120,7,600,2.47
2120,8,650,3.49
2120,9,700,4.6599998
2120,10,800,7.4000001
2120,11,900,10.7
2120,12,1000,14.5
2120,13,1500,21.700001
2121,1,300,0.048999999
2121,2,350,0.233
2121,3,400,0.54500002
2121,4,450,0.98000002
2121,5,500,1.54
2121,6,550,2.21
2121,7,600,3
2121,8,650,3.9100001
2121,9,700,4.9299998
2121,10,759,6.2399998
2121,11,920,13.1
2121,12,2000,29.5
2122,1,250,0.079000004
2122,2,300,0.317
2122,3,400,1.27
2122,4,500,2.8699999
2122,5,600,5.0999999
2122,6,700,8
2122,7,800,11.5
2122,8,2600,40
2123,1,180,0.02
2123,2,200,0.059999999
2123,3,250,0.26100001
2123,4,300,0.62
2123,5,350,1.14
2123,6,400,1.83
2123,7,450,2.7
2123,8,500,3.75
2123,9,600,6.4000001
2123,10,650,8
2123,11,700,9.8000002
2123,12,800,14
2123,13,1500,22.6
2124,1,220,0.018999999
2124,2,250,0.1
2124,3,300,0.37400001
2124,4,350,0.79500002
2124,5,400,1.36
2124,6,450,2.0599999
2124,7,500,2.8800001
2124,8,550,3.8399999
2124,9,600,4.9200001
2124,10,650,6.1500001
2124,11,700,7.4499998
2124,12,800,10.5
2124,13,850,12.1
2124,14,1200,17.799999
2125,1,280,0.028000001
2125,2,300,0.078000002
2125,3,350,0.31600001
2125,4,400,0.72000003
2125,5,450,1.28
2125,6,500,2.01
2125,7,550,2.9100001
2125,8,600,3.98
2125,9,650,5.1999998
2125,10,700,6.5999999
2125,11,800,9.8999996
2125,12,850,11.8
2125,13,1200,17.799999
2126,1,250,0.037
2126,2,300,0.17
2126,3,350,0.41600001
2126,4,400,0.78500003
2126,5,450,1.28
2126,6,500,1.91
2126,7,550,2.6900001
2126,8,600,3.6099999
2126,9,650,4.6799998
2126,10,700,5.9000001
2126,11,800,8.8000002
2126,12,900,12.4
2126,13,920,13.2
2126,14,1200,17.200001
2127,1,300,0.054000001
2127,2,350,0.14
2127,3,400,0.34999999
2127,4,450,0.70999998
2127,5,500,1.28
2127,6,550,2.1300001
2127,7,600,3.03
2127,8,650,3.97
2127,9,700,4.9499998
2127,10,750,6
2127,11,800,7.0999999
2127,12,900,9.5
2127,13,1000,12.3
2127,14,1100,15.5
2127,15,1501,21.6
2128,1,250,0.094999999
2128,2,300,0.19499999
2128,3,350,0.40000001
2128,4,400,0.80000001
2128,5,450,1.55
2128,6,500,2.3
2128,7,550,3.3
2128,8,600,4.5
2128,9,650,5.8000002
2128,10,700,7.1999998
2128,11,800,10
2128,12,900,12.8
2128,13,2100,31.1
2129,1,300,0.045000002
2129,2,350,0.30000001
2129,3,400,0.63
2129,4,450,1.1
2129,5,500,1.7
2129,6,550,2.5
2129,7,600,3.45
2129,8,650,4.5500002
2129,9,700,5.6999998
2129,10,800,8.3500004
2129,11,900,10.4
2129,12,1000,12.7
2129,13,1100,15
2129,14,1150,16.299999
2129,15,1500,21.6
2140,1,300,0.048999999
2140,2,350,0.233
2140,3,400,0.54500002
2140,4,450,0.98000002
2140,5,500,1.54
2140,6,550,2.21
2140,7,600,3
2140,8,650,3.9100001
2140,9,700,4.9299998
2140,10,800,6.9000001
2140,11,1000,14.2
2140,12,2000,29.5
2142,1,296,0.055
2142,2,310,0.093000002
2142,3,320,0.127
2142,4,330,0.167
2142,5,340,0.213
2142,6,350,0.264
2142,7,360,0.322
2142,8,370,0.384
2142,9,400,0.60799998
2142,10,430,0.884
2142,11,460,1.21
2142,12,490,1.6
2142,13,560,2.7
2142,14,630,4.0999999
2142,15,700,5.8000002
2142,16,770,7.8099999
2142,17,921,13.1
2142,18,1360,19.5
2142,19,1800,26.299999
2143,1,300,0.045000002
2143,2,310,0.066
2143,3,320,0.090999998
2143,4,330,0.121
2143,5,340,0.155
2143,6,350,0.19400001
2143,7,360,0.237
2143,8,370,0.285
2143,9,380,0.338
2143,10,440,0.755
2143,11,470,1.03
2143,12,500,1.35
2143,13,570,2.28
2143,14,590,2.73
2143,15,660,4.3400002
2143,16,730,6.2800002
2143,17,870,11.1
2143,18,920,13.1
2143,19,1239,17.700001
2143,20,1500,21.700001
2144,1,201,0.0040000002
2144,2,275,0.059999999
2144,3,340,0.14300001
2144,4,349,0.155
2144,5,360,0.205
2144,6,371,0.271
2144,7,380,0.33000001
2144,8,410,0.56400001
2144,9,440,0.81699997
2144,10,481,1.38
2144,11,517,1.96
2144,12,565,2.8699999
2144,13,601,3.48
2144,14,657,4.7800002
2144,15,738,6.7199998
2144,16,873,11.1
2144,17,920,13.1
2144,18,1193,17
2144,19,1510,21.799999
2145,1,320,0.014
2145,2,330,0.044
2145,3,340,0.088
2145,4,350,0.141
2145,5,360,0.205
2145,6,370,0.278
2145,7,380,0.359
2145,8,390,0.44800001
2145,9,400,0.546
2145,10,430,0.88
2145,11,460,1.27
2145,12,490,1.72
2145,13,560,2.98
2145,14,630,4.48
2145,15,680,5.71
2145,16,820,9.6099997
2145,17,921,13.1
2145,18,1289,18.4
2145,19,1800,26.299999
2146,1,330,0.026000001
2146,2,340,0.075000003
2146,3,350,0.138
2146,4,360,0.213
2146,5,370,0.29800001
2146,6,380,0.391
2146,7,390,0.49200001
2146,8,400,0.60100001
2146,9,430,0.96700001
2146,10,460,1.39
2146,11,530,2.54
2146,12,600,3.9000001
2146,13,680,5.71
2146,14,820,9.6099997
2146,15,920,13.1
2146,16,1374,19.700001
2146,17,1800,26.299999
2147,1,320,0.0089999996
2147,2,330,0.030999999
2147,3,340,0.063000001
2147,4,350,0.106
2147,5,360,0.15700001
2147,6,370,0.21699999
2147,7,380,0.285
2147,8,390,0.361
2147,9,400,0.44400001
2147,10,430,0.73799998
2147,11,460,1.1
2147,12,490,1.51
2147,13,560,2.7
2147,14,630,4.1700001
2147,15,700,5.9099998
2147,16,840,10.2
2147,17,920,13.1
2147,18,1337,19.1
2147,19,1800,26.299999
2165,1,390,0.18099999
2165,2,395,0.198
2165,3,400,0.191
2165,4,405,0.19400001
2165,5,410,0.204
2165,6,415,0.226
2165,7,420,0.25999999
2165,8,425,0.29800001
2165,9,430,0.301
2165,10,435,0.352
2165,11,440,0.377
2165,12,445,0.47
2165,13,450,0.40400001
2165,14,455,0.44100001
2165,15,460,0.53100002
2165,16,465,0.55000001
2165,17,470,0.52999997
2165,18,475,0.53600001
2165,19,480,1.12
2165,20,485,0.62
2165,21,490,0.73799998
2165,22,495,1.16
2165,23,500,0.69800001
2165,24,505,0.83099997
2174,1,1090,0.032000002
2174,2,1100,0.114
2174,3,1110,0.23899999
2174,4,1120,0.403
2174,5,1130,0.60500002
2174,6,1140,0.84299999
2174,7,1150,1.12
2174,8,1160,1.42
2174,9,1170,1.76
2174,10,1180,2.1400001
2174,11,1210,3.4400001
2174,12,1240,5.0300002
2174,13,1270,6.8699999
2174,14,1340,12.2
2174,15,1410,18.799999
2174,16,1480,26.6
2174,17,1500,29.200001
2174,18,1640,42
2174,19,1780,57
2174,20,2070,95.5
2174,21,2360,144
2174,22,2510,173
2191,1,940,0
2191,2,950,0.024
2191,3,960,0.052999999
2191,4,970,0.083999999
2191,5,990,0.15099999
2191,6,1020,0.25799999
2191,7,1070,0.449
2191,8,1110,0.61000001
2191,9,1130,0.99299997
2191,10,1140,1.1900001
2191,11,1160,1.6799999
2191,12,1180,2.72
2191,13,1200,3.8399999
2191,14,1230,5.6500001
2191,15,1250,6.73
2191,16,1280,9.29
2191,17,1310,12
2191,18,1370,17.9
2191,19,1450,26.5
2191,20,1490,30.5
2191,21,1640,42.599998
2191,22,1790,56.299999
2191,23,1960,73.699997
2191,24,2140,96.099998
2191,25,2170,100
2191,26,2190,103
2191,27,2230,108
2191,28,2290,117
2191,29,2390,132
2191,30,2460,143
2191,31,2580,163
2191,32,2770,197
2191,33,3100,264
2191,34,3100,263
2192,1,940,0
2192,2,950,0.024
2192,3,960,0.052999999
2192,4,970,0.083999999
2192,5,990,0.15099999
2192,6,1020,0.25799999
2192,7,1070,0.449
2192,8,1110,0.61000001
2192,9,1130,0.99299997
2192,10,1140,1.1900001
2192,11,1160,1.6799999
2192,12,1180,2.72
2192,13,1200,3.8399999
2192,14,1230,5.6500001
2192,15,1250,6.73
2192,16,1280,9.29
2192,17,1310,12
2192,18,1370,17.9
2192,19,1430,24.299999
2192,20,1510,33.400002
2192,21,1540,36.799999
2192,22,1750,59.400002
2192,23,1950,81.699997
2192,24,2120,100
2192,25,2140,103
2192,26,2170,106
2192,27,2190,109
2192,28,2220,112
2192,29,2240,115
2192,30,2260,117
2192,31,2280,120
2192,32,2400,136
2192,33,2490,149
2192,34,2570,161
2192,35,2750,190
2192,36,3000,235
2192,37,3130,261
2193,1,940,0
2193,2,950,0.043000001
2193,3,960,0.101
2193,4,970,0.168
2193,5,980,0.23999999
2193,6,990,0.31600001
2193,7,1010,0.47999999
2193,8,1040,0.74800003
2193,9,1070,1.04
2193,10,1100,1.3200001
2193,11,1130,1.9400001
2193,12,1170,2.76
2193,13,1190,3.6800001
2193,14,1210,4.6900001
2193,15,1240,6.6700001
2193,16,1280,10
2193,17,1310,12.7
2193,18,1380,19.700001
2193,19,1580,41.700001
2193,20,1720,57.799999
2193,21,1970,84.800003
2193,22,2140,104
2193,23,2150,106
2193,24,2170,108
2193,25,2190,111
2193,26,2210,113
2193,27,2230,116
2193,28,2270,121
2193,29,2340,130
2193,30,2510,152
2193,31,2660,176
2193,32,2870,212
2193,33,3230,278
2193,34,3810,391
2193,35,4000,430
2200,1,200,0.059
2200,2,210,0.083999999
2200,3,220,0.114
2200,4,230,0.148
2200,5,240,0.186
2200,6,250,0.228
2200,7,260,0.27399999
2200,8,270,0.32499999
2200,9,280,0.37900001
2200,10,290,0.43799999
2200,11,300,0.50099999
2200,12,330,0.71399999
2200,13,360,0.963
2200,14,390,1.25
2200,15,460,2.05
2200,16,530,3.05
2200,17,600,4.23
2200,18,740,7.1700001
2200,19,750,7.4000001
2200,20,760,7.8099999
2200,21,900,13.9
2200,22,1000,18.700001
2200,23,1290,30.1
2200,24,1870,57.900002
2200,25,2450,91.099998
2200,26,3500,163
2201,1,1110,0.066
2201,2,1120,0.21600001
2201,3,1130,0.43099999
2201,4,1140,0.70300001
2201,5,1150,1.03
2201,6,1160,1.4
2201,7,1170,1.83
2201,8,1180,2.29
2201,9,1190,2.8
2201,10,1220,4.5700002
2201,11,1250,6.6900001
2201,12,1280,9.1199999
2201,13,1300,10.9
2201,14,1370,16.799999
2201,15,1500,29.200001
2201,16,1640,42.599998
2201,17,1930,76.400002
2201,18,2000,85.699997
2202,1,1110,0.12
2202,2,1120,0.338
2202,3,1130,0.61900002
2202,4,1140,0.94999999
2202,5,1150,1.3200001
2202,6,1160,1.73
2202,7,1170,2.1800001
2202,8,1180,2.6600001
2202,9,1190,3.1700001
2202,10,1200,3.72
2202,11,1230,5.4899998
2202,12,1300,10.4
2202,13,1370,16.299999
2202,14,1500,29.200001
2202,15,1640,42
2202,16,1780,57
2202,17,2010,86.800003
2207,1,-96,0.0060000001
2207,2,-86,0.046
2207,3,-76,0.111
2207,4,-66,0.19599999
2207,5,-56,0.29899999
2207,6,-46,0.417
2207,7,-36,0.55000001
2207,8,-26,0.69599998
2207,9,-16,0.85600001
2207,10,4,1.21
2207,11,24,1.61
2207,12,44,2.0599999
2207,13,64,2.54
2207,14,94,3.3399999
2207,15,124,4.2199998
2207,16,180,6.0599999
2207,17,240,8.1899996
2207,18,310,10.9
2207,19,330,11.8
2207,20,350,12.6
2207,21,450,17.200001
2207,22,580,23.799999
2207,23,730,32.400002
2207,24,890,42.400002
2207,25,1110,57.599998
2207,26,1240,67.599998
2207,27,1650,103
2207,28,1680,106
2207,29,1700,107
2207,30,1790,116
2207,31,1810,117
2207,32,1910,127
2207,33,1930,128
2207,34,2070,142
2207,35,2100,144
2207,36,2320,166
2207,37,2370,170
2207,38,2990,233
2208,1,-50,0.26800001
2208,2,-30,0.479
2208,3,-10,0.74000001
2208,4,20,1.22
2208,5,50,1.79
2208,6,80,2.45
2208,7,150,4.3099999
2208,8,220,6.6100001
2208,9,290,9.3000002
2208,10,400,14.3
2208,11,690,30.6
2208,12,980,49.5
2208,13,1560,93.900002
2208,14,2720,202
2208,15,3000,231
2209,1,-140,0.026000001
2209,2,-130,0.056000002
2209,3,-120,0.097000003
2209,4,-110,0.148
2209,5,-100,0.20900001
2209,6,-80,0.36000001
2209,7,-60,0.54900002
2209,8,-40,0.77600002
2209,9,0,1.34
2209,10,30,1.85
2209,11,60,2.4400001
2209,12,130,4.1199999
2209,13,200,6.1999998
2209,14,270,8.6800003
2209,15,400,14.3
2209,16,690,30.6
2209,17,980,49.5
2209,18,1560,93.900002
2209,19,2720,202
2209,20,3000,231
2210,1,-100,0.041999999
2210,2,-80,0.147
2210,3,-60,0.30399999
2210,4,-50,0.40099999
2210,5,-30,0.62800002
2210,6,-10,0.89899999
2210,7,20,1.38
2210,8,50,1.96
2210,9,80,2.6099999
2210,10,150,4.4699998
2210,11,220,6.75
2210,12,290,9.4200001
2210,13,410,14.9
2210,14,700,31.200001
2210,15,990,50.200001
2210,16,1570,94.699997
2210,17,2730,203
2210,18,3000,231
2211,1,-150,0.045000002
2211,2,-130,0.123
2211,3,-110,0.236
2211,4,-100,0.30700001
2211,5,-80,0.47299999
2211,6,-60,0.67400002
2211,7,-20,1.1799999
2211,8,10,1.65
2211,9,40,2.1900001
2211,10,110,3.75
2211,11,180,5.6999998
2211,12,250,8.0500002
2211,13,390,13.9
2211,14,410,14.9
2211,15,700,31.200001
2211,16,990,50.200001
2211,17,1570,94.699997
2211,18,2730,203
2211,19,3000,231
2212,1,-150,0.0049999999
2212,2,-140,0.018999999
2212,3,-130,0.044
2212,4,-120,0.078000002
2212,5,-110,0.121
2212,6,-100,0.17399999
2212,7,-80,0.30700001
2212,8,-60,0.47799999
2212,9,-40,0.685
2212,10,0,1.21
2212,11,30,1.7
2212,12,60,2.27
2212,13,130,3.9200001
2212,14,200,6.0100002
2212,15,270,8.5299997
2212,16,340,11.5
2212,17,410,15
2212,18,700,31.200001
2212,19,990,50.200001
2212,20,1570,94.699997
2212,21,2730,203
2212,22,3000,231
2213,1,-150,0.035
2213,2,-130,0.107
2213,3,-100,0.285
2213,4,-70,0.54500002
2213,5,-50,0.76200002
2213,6,-10,1.3
2213,7,20,1.79
2213,8,50,2.3599999
2213,9,120,3.96
2213,10,190,5.96
2213,11,260,8.3500004
2213,12,400,14.3
2213,13,410,14.8
2213,14,700,31.200001
2213,15,990,50.200001
2213,16,1570,94.699997
2213,17,2730,203
2213,18,3000,231
2214,1,-96,0
2214,2,-88,0.0080000004
2214,3,-81,0.028999999
2214,4,-73,0.061000001
2214,5,-65,0.105
2214,6,-58,0.161
2214,7,-50,0.229
2214,8,-42,0.317
2214,9,-33,0.419
2214,10,-24,0.53399998
2214,11,-16,0.66399997
2214,12,-8,0.80699998
2214,13,1,0.96499997
2214,14,9,1.13
2214,15,17,1.3
2214,16,26,1.49
2214,17,34,1.6900001
2214,18,42,1.91
2214,19,50,2.1300001
2214,20,58,2.3800001
2214,21,67,2.6300001
2214,22,75,2.9000001
2214,23,83,3.1900001
2214,24,92,3.48
2214,25,100,3.79
2214,26,117,4.1900001
2214,27,133,4.6199999
2214,28,150,5.0599999
2214,29,167,5.52
2214,30,183,5.9899998
2214,31,200,6.4899998
2214,32,217,7.0100002
2214,33,233,7.54
2214,34,250,8.0900002
2214,35,267,8.6599998
2214,36,283,9.25
2214,37,300,9.8599997
2214,38,318,10.5
2214,39,337,11.3
2214,40,355,12
2214,41,373,12.7
2214,42,392,13.5
2214,43,410,14.3
2214,44,509,19.5
2214,45,607,25.1
2214,46,706,31
2214,47,804,37.299999
2214,48,903,43.799999
2214,49,1000,50.599998
2214,50,1170,62.799999
2214,51,1340,75.599998
2214,52,1500,89
2214,53,1670,103
2214,54,1840,117
2214,55,2000,132
2214,56,2170,148
2214,57,2340,164
2214,58,2500,180
2214,59,2670,197
2214,60,2830,214
2214,61,3000,231
2235,1,-100,0.012
2235,2,-90,0.021
2235,3,-80,0.034000002
2235,4,-70,0.050000001
2235,5,-60,0.068000004
2235,6,-40,0.115
2235,7,-20,0.17399999
2235,8,0,0.24600001
2235,9,30,0.37900001
2235,10,60,0.54100001
2235,11,90,0.73400003
2235,12,120,0.95599997
2235,13,150,1.21
2235,14,180,1.86
2235,15,250,3.5699999
2235,16,390,7.6700001
2235,17,530,12.4
2235,18,820,23.799999
2235,19,1400,50.900002
2235,20,2560,121
2235,21,4500,259
2236,1,194,0.041000001
2236,2,210,0.14399999
2236,3,220,0.19599999
2236,4,230,0.25600001
2236,5,240,0.324
2236,6,250,0.40000001
2236,7,260,0.484
2236,8,270,0.57599998
2236,9,300,0.89999998
2236,10,330,1.3
2236,11,360,1.76
2236,12,430,4.3800001
2236,13,570,9.9700003
2236,14,860,23.200001
2236,15,1400,51
2236,16,2560,121
2236,17,3500,185
2237,1,200,0.17399999
2237,2,210,0.27000001
2237,3,230,0.50199997
2237,4,250,0.77899998
2237,5,280,1.27
2237,6,310,1.83
2237,7,380,3.4100001
2237,8,450,5.29
2237,9,590,9.8400002
2237,10,730,15.3
2237,11,1020,28.9
2237,12,1310,45.299999
2237,13,1400,50.900002
2237,14,2560,121
2237,15,3500,185
2238,1,190,0.030999999
2238,2,200,0.090999998
2238,3,210,0.171
2238,4,220,0.26800001
2238,5,230,0.38
2238,6,240,0.50400001
2238,7,250,0.64099997
2238,8,280,1.12
2238,9,310,1.6799999
2238,10,340,2.3199999
2238,11,410,4.0700002
2238,12,480,6.1599998
2238,13,500,6.8099999
2238,14,640,11.7
2238,15,780,17.4
2238,16,1070,31.6
2238,17,1360,48.400002
2238,18,1400,50.900002
2238,19,2560,121
2238,20,3500,185
2239,1,160,0.093000002
2239,2,170,0.23100001
2239,3,180,0.39199999
2239,4,190,0.57099998
2239,5,200,0.764
2239,6,230,1.41
2239,7,260,2.1400001
2239,8,330,4.0599999
2239,9,470,8.6099997
2239,10,610,13.8
2239,11,900,26.1
