cdentite;dtmesure;hauteur;qualh;methh;conth;statuth;debit;qualq;methq;contq;statutq
K209081001;2013-04-05 04:00:00;996;20;10;0;12;22962;20;10;0;12
K209081001;2013-04-05 05:50:00;999;20;10;0;12;23141;20;10;0;12
K209081001;2013-04-05 06:35:00;997;20;10;0;12;23022;20;10;0;12
K209081001;2013-04-05 07:00:00;1001;20;10;0;12;23261;20;10;0;12
K209081001;2013-04-05 09:05:00;1000;20;10;0;12;23201;20;10;0;12
K209081001;2013-04-05 09:40:00;992;20;10;0;12;22725;20;10;0;12
K209081001;2013-04-05 10:20:00;991;20;10;0;12;22666;20;10;0;12
K209081001;2013-04-05 10:55:00;984;20;10;0;12;22253;20;10;0;12
K209081001;2013-04-05 11:45:00;987;20;10;0;12;22429;20;10;0;12
K209081001;2013-04-05 12:15:00;984;20;10;0;12;22253;20;10;0;12
K209081001;2013-04-05 13:25:00;986;20;10;0;12;22371;20;10;0;12
K209081001;2013-04-05 15:05:00;976;20;10;0;12;21785;20;10;0;12
K209081001;2013-04-05 17:55:00;998;20;10;0;12;23082;20;10;0;12
K209081001;2013-04-05 18:35:00;997;20;10;0;12;23022;20;10;0;12
K209081001;2013-04-05 20:05:00;992;20;10;0;12;22725;20;10;0;12
K209081001;2013-04-05 21:40:00;979;20;10;0;12;21960;20;10;0;12
K209081001;2013-04-05 23:15:00;978;20;10;0;12;21901;20;10;0;12
K209081001;2013-04-06 00:55:00;968;20;10;0;12;21320;20;10;0;12
K209081001;2013-04-06 02:45:00;962;20;10;0;12;20975;20;10;0;12
K209081001;2013-04-06 03:30:00;964;20;10;0;12;21090;20;10;0;12
K209081001;2013-04-06 05:45:00;954;20;10;0;12;20517;20;10;0;12
K209081001;2013-04-06 06:20:00;955;20;10;0;12;20574;20;10;0;12
K209081001;2013-04-06 07:30:00;964;20;10;0;12;21090;20;10;0;12
K209081001;2013-04-06 11:05:00;950;20;10;0;12;20290;20;10;0;12
K209081001;2013-04-06 13:00:00;947;20;10;0;12;20120;20;10;0;12
K209081001;2013-04-06 18:25:00;948;20;10;0;12;20177;20;10;0;12
K209081001;2013-04-06 20:15:00;952;20;10;0;12;20404;20;10;0;12
K209081001;2013-04-07 01:00:00;948;20;10;0;12;20177;20;10;0;12
K209081001;2013-04-07 03:10:00;940;20;10;0;12;19726;20;10;0;12
K209081001;2013-04-07 04:08:00;942;20;10;0;12;19839;20;10;0;12
K209081001;2013-04-07 11:10:00;931;20;10;0;12;19224;20;10;0;12
K209081001;2013-04-07 16:00:00;927;20;10;0;12;19003;20;10;0;12
K209081001;2013-04-07 19:25:00;926;20;10;0;12;18948;20;10;0;12
K209081001;2013-04-07 22:00:00;936;20;10;0;12;19503;20;10;0;12
K209081001;2013-04-08 00:02:00;934;20;10;0;12;19391;20;10;0;12
K209081001;2013-04-08 01:22:00;936;20;10;0;12;19503;20;10;0;12
K209081001;2013-04-08 07:25:00;923;20;10;0;12;18782;20;10;0;12
K209081001;2013-04-08 12:02:00;919;20;10;0;12;18563;20;10;0;12
K209081001;2013-04-08 14:20:00;924;20;10;0;12;18837;20;10;0;12
K209081001;2013-04-08 17:00:00;919;20;10;0;12;18563;20;10;0;12
K209081001;2013-04-09 00:18:00;924;20;10;0;12;18837;20;10;0;12
K209081001;2013-04-09 04:10:00;919;20;10;0;12;18563;20;10;0;12
K209081001;2013-04-09 05:53:00;911;20;10;0;12;18127;20;10;0;12
K209081001;2013-04-09 10:12:00;908;20;10;0;12;17965;20;10;0;12
K209081001;2013-04-09 12:50:00;909;20;10;0;12;18019;20;10;0;12
K209081001;2013-04-09 14:30:00;916;20;10;0;12;18399;20;10;0;12
K209081001;2013-04-09 15:20:00;916;20;10;0;12;18399;20;10;0;12
K209081001;2013-04-09 18:45:00;926;20;10;0;12;18948;20;10;0;12
K209081001;2013-04-09 19:40:00;934;20;10;0;12;19391;20;10;0;12
K209081001;2013-04-09 21:30:00;934;20;10;0;12;19391;20;10;0;12
K209081001;2013-04-09 22:40:00;926;20;10;0;12;18948;20;10;0;12
K209081001;2013-04-10 03:25:00;906;20;10;0;12;17857;20;10;0;12
K209081001;2013-04-10 10:25:00;899;20;10;0;12;17481;20;10;0;12
K209081001;2013-04-10 16:25:00;890;20;10;0;12;17002;20;10;0;12
K209081001;2013-04-11 00:05:00;879;20;10;0;12;16424;20;10;0;12
K209081001;2013-04-11 03:35:00;874;20;10;0;12;16199;20;10;0;12
K209081001;2013-04-11 08:40:00;870;20;10;0;12;16015;20;10;0;12
K209081001;2013-04-11 10:55:00;875;20;10;0;12;16245;20;10;0;12
K209081001;2013-04-11 15:30:00;865;20;10;0;12;15787;20;10;0;12
K209081001;2013-04-11 16:30:00;866;20;10;0;12;15832;20;10;0;12
K209081001;2013-04-11 18:50:00;860;20;10;0;12;15561;20;10;0;12
K209081001;2013-04-11 20:40:00;865;20;10;0;12;15787;20;10;0;12
K209081001;2013-04-11 22:20:00;877;20;10;0;12;16337;20;10;0;12
K209081001;2013-04-11 23:00:00;885;20;10;0;12;16739;20;10;0;12
K209081001;2013-04-11 23:50:00;901;20;10;0;12;17588;20;10;0;12
K209081001;2013-04-12 00:55:00;906;20;10;0;12;17857;20;10;0;12
K209081001;2013-04-12 02:10:00;918;20;10;0;12;18508;20;10;0;12
K209081001;2013-04-12 04:00:00;949;20;10;0;12;20234;20;10;0;12
K209081001;2013-04-12 05:35:00;959;20;10;0;12;20803;20;10;0;12
K209081001;2013-04-12 06:30:00;958;20;10;0;12;20746;20;10;0;12
K209081001;2013-04-12 07:40:00;951;20;10;0;12;20347;20;10;0;12
K209081001;2013-04-12 08:25:00;942;20;10;0;12;19839;20;10;0;12
K209081001;2013-04-12 11:30:00;930;20;10;0;12;19169;20;10;0;12
K209081001;2013-04-12 12:35:00;912;20;10;0;12;18181;20;10;0;12
K209081001;2013-04-12 13:15:00;906;20;10;0;12;17857;20;10;0;12
K209081001;2013-04-12 17:30:00;891;20;10;0;12;17055;20;10;0;12
K209081001;2013-04-12 21:50:00;885;20;10;0;12;16739;20;10;0;12
K209081001;2013-04-13 01:35:00;884;20;10;0;12;16686;20;10;0;12
K209081001;2013-04-13 03:40:00;887;20;10;0;12;16844;20;10;0;12
K209081001;2013-04-13 06:20:00;881;20;10;0;12;16529;20;10;0;12
K209081001;2013-04-13 09:30:00;888;20;10;0;12;16897;20;10;0;12
K209081001;2013-04-13 15:45:00;891;20;10;0;12;17055;20;10;0;12
K209081001;2013-04-13 23:20:00;876;20;10;0;12;16291;20;10;0;12
K209081001;2013-04-14 00:35:00;879;20;10;0;12;16424;20;10;0;12
K209081001;2013-04-14 02:45:00;876;20;10;0;12;16291;20;10;0;12
K209081001;2013-04-14 04:30:00;879;20;10;0;12;16424;20;10;0;12
K209081001;2013-04-14 05:10:00;876;20;10;0;12;16291;20;10;0;12
K209081001;2013-04-14 10:35:00;888;20;10;0;12;16897;20;10;0;12
K209081001;2013-04-14 16:45:00;883;20;10;0;12;16634;20;10;0;12
K209081001;2013-04-14 23:00:00;862;20;10;0;12;15651;20;10;0;12
K209081001;2013-04-15 01:20:00;860;20;10;0;12;15561;20;10;0;12
K209081001;2013-04-15 03:35:00;860;20;10;0;12;15561;20;10;0;12
K209081001;2013-04-15 07:10:00;866;20;10;0;12;15832;20;10;0;12
K209081001;2013-04-15 11:10:00;877;20;10;0;12;16337;20;10;0;12
K209081001;2013-04-15 13:04:00;870;20;10;0;12;16015;20;10;0;12
K209081001;2013-04-15 18:11:00;864;20;10;0;12;15742;20;10;0;12
K209081001;2013-04-16 00:50:00;854;20;10;0;12;15292;20;10;0;12
K209081001;2013-04-16 06:50:00;856;20;10;0;12;15381;20;10;0;12
K209081001;2013-04-16 09:50:00;864;20;10;0;12;15742;20;10;0;12
K209081001;2013-04-16 12:40:00;864;20;10;0;12;15742;20;10;0;12
K209081001;2013-04-16 16:50:00;859;20;10;0;12;15516;20;10;0;12
K209081001;2013-04-16 21:42:00;845;20;10;0;12;14893;20;10;0;12
K209081001;2013-04-17 02:15:00;839;20;10;0;12;14631;20;10;0;12
K209081001;2013-04-17 05:15:00;841;20;10;0;12;14718;20;10;0;12
K209081001;2013-04-17 06:55:00;838;20;10;0;12;14588;20;10;0;12
K209081001;2013-04-17 08:40:00;843;20;10;0;12;14806;20;10;0;12
K209081001;2013-04-17 13:20:00;846;20;10;0;12;14937;20;10;0;12
K209081001;2013-04-17 18:35:00;838;20;10;0;12;14588;20;10;0;12
K209081001;2013-04-18 02:00:00;821;20;10;0;12;13860;20;10;0;12
K209081001;2013-04-18 07:05:00;823;20;10;0;12;13944;20;10;0;12
K209081001;2013-04-18 09:55:00;834;20;10;0;12;14414;20;10;0;12
K209081001;2013-04-18 15:15:00;825;20;10;0;12;14029;20;10;0;12
K209081001;2013-04-18 21:20:00;815;20;10;0;12;13608;20;10;0;12
K209081001;2013-04-19 00:00:00;815;20;10;0;12;13608;20;10;0;12
K209081001;2013-04-19 07:00:00;811;20;10;0;12;13441;20;10;0;12
K209081001;2013-04-19 11:35:00;815;20;10;0;12;13608;20;10;0;12
K209081001;2013-04-19 15:20:00;812;20;10;0;12;13483;20;10;0;12
K209081001;2013-04-20 01:52:00;823;20;10;0;12;13944;20;10;0;12
K209081001;2013-04-20 06:05:00;807;20;10;0;12;13276;20;10;0;12
K209081001;2013-04-20 09:00:00;813;20;10;0;12;13524;20;10;0;12
K209081001;2013-04-20 10:25:00;810;20;10;0;12;13400;20;10;0;12
K209081001;2013-04-20 11:30:00;813;20;10;0;12;13524;20;10;0;12
K209081001;2013-04-20 11:55:00;819;20;10;0;12;13775;20;10;0;12
K209081001;2013-04-20 13:05:00;826;20;10;0;12;14072;20;10;0;12
K209081001;2013-04-20 14:50:00;833;20;10;0;12;14371;20;10;0;12
K209081001;2013-04-20 16:25:00;834;20;10;0;12;14414;20;10;0;12
K209081001;2013-04-20 18:50:00;852;20;10;0;12;15203;20;10;0;12
K209081001;2013-04-20 20:10:00;857;20;10;0;12;15426;20;10;0;12
K209081001;2013-04-20 22:45:00;860;20;10;0;12;15561;20;10;0;12
K209081001;2013-04-21 03:45:00;839;20;10;0;12;14631;20;10;0;12
K209081001;2013-04-21 07:10:00;834;20;10;0;12;14414;20;10;0;12
K209081001;2013-04-21 11:10:00;835;20;10;0;12;14458;20;10;0;12
K209081001;2013-04-21 20:05:00;822;20;10;0;12;13902;20;10;0;12
K209081001;2013-04-21 23:10:00;824;20;10;0;12;13987;20;10;0;12
K209081001;2013-04-22 05:15:00;818;20;10;0;12;13733;20;10;0;12
K209081001;2013-04-22 08:55:00;811;20;10;0;12;13441;20;10;0;12
K209081001;2013-04-22 13:25:00;807;20;10;0;12;13276;20;10;0;12
K209081001;2013-04-22 18:05:00;795;20;10;0;12;12787;20;10;0;12
K209081001;2013-04-23 12:15:00;782;20;10;0;12;12268;20;10;0;12
K209081001;2013-04-24 05:30:00;753;20;10;0;12;11155;20;10;0;12
K209081001;2013-04-24 09:55:00;759;20;10;0;12;11381;20;10;0;12
K209081001;2013-04-24 12:25:00;750;20;10;0;12;11043;20;10;0;12
K209081001;2013-04-24 16:05:00;751;20;10;0;12;11081;20;10;0;12
K209081001;2013-04-25 01:03:00;733;20;10;0;12;10422;20;10;0;12
K209081001;2013-04-25 04:50:00;730;20;10;0;12;10314;20;10;0;12
K209081001;2013-04-25 15:05:00;745;20;10;0;12;10858;20;10;0;12
K209081001;2013-04-25 21:15:00;723;20;10;0;12;10066;20;10;0;12
K209081001;2013-04-26 03:30:00;715;20;10;0;12;9786;20;10;0;12
K209081001;2013-04-26 17:40:00;723;20;10;0;12;10066;20;10;0;12
K209081001;2013-04-26 21:20:00;728;20;10;0;12;10243;20;10;0;12
K209081001;2013-04-27 00:10:00;740;20;10;0;12;10675;20;10;0;12
K209081001;2013-04-27 02:05:00;743;20;10;0;12;10785;20;10;0;12
K209081001;2013-04-27 06:15:00;768;20;10;0;12;11723;20;10;0;12
K209081001;2013-04-27 08:15:00;789;20;10;0;12;12546;20;10;0;12
K209081001;2013-04-27 08:45:00;800;20;10;0;12;12989;20;10;0;12
K209081001;2013-04-27 09:10:00;817;20;10;0;12;13691;20;10;0;12
K209081001;2013-04-27 09:20:00;816;20;10;0;12;13650;20;10;0;12
K209081001;2013-04-27 10:35:00;834;20;10;0;12;14414;20;10;0;12
K209081001;2013-04-27 11:20:00;826;20;10;0;12;14072;20;10;0;12
K209081001;2013-04-27 12:00:00;829;20;10;0;12;14200;20;10;0;12
K209081001;2013-04-27 14:40:00;828;20;10;0;12;14157;20;10;0;12
K209081001;2013-04-27 17:25:00;832;20;10;0;12;14328;20;10;0;12
K209081001;2013-04-27 19:55:00;829;20;10;0;12;14200;20;10;0;12
K209081001;2013-04-27 23:45:00;810;20;10;0;12;13400;20;10;0;12
K209081001;2013-04-28 01:00:00;807;20;10;0;12;13276;20;10;0;12
K209081001;2013-04-28 03:25:00;792;20;10;0;12;12666;20;10;0;12
K209081001;2013-04-28 11:45:00;773;20;10;0;12;11916;20;10;0;12
K209081001;2013-04-28 15:20:00;780;20;10;0;12;12190;20;10;0;12
K209081001;2013-04-28 20:10:00;799;20;10;0;12;12949;20;10;0;12
K209081001;2013-04-28 22:40:00;815;20;10;0;12;13608;20;10;0;12
K209081001;2013-04-29 02:05:00;844;20;10;0;12;14850;20;10;0;12
K209081001;2013-04-29 04:20:00;856;20;10;0;12;15381;20;10;0;12
K209081001;2013-04-29 06:25:00;872;20;10;0;12;16107;20;10;0;12
K209081001;2013-04-29 08:20:00;875;20;10;0;12;16245;20;10;0;12
K209081001;2013-04-29 09:10:00;872;20;10;0;12;16107;20;10;0;12
K209081001;2013-04-29 10:50:00;861;20;10;0;12;15606;20;10;0;12
K209081001;2013-04-29 12:25:00;856;20;10;0;12;15381;20;10;0;12
K209081001;2013-04-29 14:05:00;855;20;10;0;12;15337;20;10;0;12
K209081001;2013-04-29 16:05:00;862;20;10;0;12;15651;20;10;0;12
K209081001;2013-04-29 18:30:00;884;20;10;0;12;16686;20;10;0;12
K209081001;2013-04-29 22:20:00;935;20;10;0;12;19447;20;10;0;12
K209081001;2013-04-29 23:40:00;958;20;10;0;12;20746;20;10;0;12
K209081001;2013-04-30 00:10:00;971;20;10;0;12;21494;20;10;0;12
K209081001;2013-04-30 01:35:00;998;20;10;0;12;23082;20;10;0;12
K209081001;2013-04-30 02:30:00;1001;20;10;0;12;23261;20;10;0;12
K209081001;2013-04-30 04:05:00;1013;20;10;0;12;23982;20;10;0;12
K209081001;2013-04-30 06:27:00;1041;20;10;0;12;25700;20;10;0;12
K209081001;2013-04-30 07:05:00;1051;20;10;0;12;26325;20;10;0;12
K209081001;2013-04-30 07:20:00;1056;20;10;0;12;26639;20;10;0;12
K209081001;2013-04-30 07:55:00;1075;20;10;0;12;27848;20;10;0;12
K209081001;2013-04-30 08:25:00;1097;20;10;0;12;29273;20;10;0;12
K209081001;2013-04-30 08:45:00;1114;20;10;0;12;30394;20;10;0;12
K209081001;2013-04-30 09:15:00;1145;20;10;0;12;32479;20;10;0;12
K209081001;2013-04-30 09:30:00;1166;20;10;0;12;33922;20;10;0;12
K209081001;2013-04-30 10:00:00;1176;20;10;0;12;34618;20;10;0;12
K209081001;2013-04-30 10:20:00;1187;20;10;0;12;35389;20;10;0;12
K209081001;2013-04-30 11:25:00;1260;20;10;0;12;40678;20;10;0;12
K209081001;2013-04-30 12:00:00;1295;20;10;0;12;43823;20;10;0;12
K209081001;2013-04-30 12:20:00;1327;20;10;0;12;47261;20;10;0;12
K209081001;2013-04-30 13:50:00;1436;20;10;0;12;59205;20;10;0;12
K209081001;2013-04-30 14:25:00;1467;20;10;0;12;62662;20;10;0;12
K209081001;2013-04-30 14:50:00;1481;20;10;0;12;64232;20;10;0;12
K209081001;2013-04-30 15:10:00;1486;20;10;0;12;64794;20;10;0;12
K209081001;2013-04-30 15:20:00;1497;20;10;0;12;66031;20;10;0;12
K209081001;2013-04-30 15:30:00;1504;20;10;0;12;66821;20;10;0;12
K209081001;2013-04-30 15:50:00;1509;20;10;0;12;67385;20;10;0;12
K209081001;2013-04-30 16:20:00;1528;20;10;0;12;69536;20;10;0;12
K209081001;2013-04-30 16:35:00;1531;20;10;0;12;69876;20;10;0;12
K209081001;2013-04-30 17:05:00;1525;20;10;0;12;69196;20;10;0;12
K209081001;2013-04-30 17:20:00;1526;20;10;0;12;69309;20;10;0;12
K209081001;2013-04-30 17:55:00;1539;20;10;0;12;70785;20;10;0;12
K209081001;2013-04-30 18:25:00;1544;20;10;0;12;71354;20;10;0;12
K209081001;2013-04-30 19:20:00;1536;20;10;0;12;70444;20;10;0;12
K209081001;2013-04-30 20:40:00;1535;20;10;0;12;70331;20;10;0;12
K209081001;2013-04-30 20:50:00;1534;20;10;0;12;70217;20;10;0;12
K209081001;2013-04-30 21:10:00;1522;20;10;0;12;68856;20;10;0;12
K209081001;2013-04-30 21:55:00;1524;20;10;0;12;69083;20;10;0;12
K209081001;2013-04-30 22:10:00;1523;20;10;0;12;68969;20;10;0;12
K209081001;2013-04-30 22:20:00;1517;20;10;0;12;68290;20;10;0;12
K209081001;2013-04-30 22:30:00;1518;20;10;0;12;68403;20;10;0;12
K209081001;2013-04-30 22:50:00;1526;20;10;0;12;69309;20;10;0;12
K209081001;2013-04-30 23:40:00;1530;20;10;0;12;69763;20;10;0;12
K209081001;2013-04-30 23:59:00;1547;20;10;0;12;71695;20;10;0;12
K209081001;2013-05-01 00:10:00;1556;20;10;0;12;72721;20;10;0;12
K209081001;2013-05-01 00:35:00;1596;20;10;0;12;77302;20;10;0;12
K209081001;2013-05-01 00:45:00;1621;20;10;0;12;80183;20;10;0;12
K209081001;2013-05-01 01:00:00;1667;20;10;0;12;85561;20;10;0;12
K209081001;2013-05-01 01:10:00;1711;20;10;0;12;90974;20;10;0;12
K209081001;2013-05-01 01:20:00;1761;20;10;0;12;97354;20;10;0;12
K209081001;2013-05-01 01:30:00;1803;20;10;0;12;102904;20;10;0;12
K209081001;2013-05-01 01:55:00;1879;20;10;0;12;113391;20;10;0;12
K209081001;2013-05-01 02:10:00;1918;20;10;0;12;118997;20;10;0;12
K209081001;2013-05-01 02:25:00;1926;20;10;0;12;120166;20;10;0;12
K209081001;2013-05-01 02:40:00;1924;20;10;0;12;119873;20;10;0;12
K209081001;2013-05-01 03:20:00;1934;20;10;0;12;121341;20;10;0;12
K209081001;2013-05-01 03:40:00;1935;20;10;0;12;121488;20;10;0;12
K209081001;2013-05-01 03:55:00;1941;20;10;0;12;122375;20;10;0;12
K209081001;2013-05-01 04:10:00;1957;20;10;0;12;124756;20;10;0;12
K209081001;2013-05-01 04:30:00;1989;20;10;0;12;129598;20;10;0;12
K209081001;2013-05-01 04:45:00;2000;20;10;0;12;131286;20;10;0;12
K209081001;2013-05-01 05:15:00;1999;20;10;0;12;131132;20;10;0;12
K209081001;2013-05-01 05:35:00;1987;20;10;0;12;129292;20;10;0;12
K209081001;2013-05-01 06:05:00;1958;20;10;0;12;124906;20;10;0;12
K209081001;2013-05-01 06:40:00;1946;20;10;0;12;123116;20;10;0;12
K209081001;2013-05-01 06:55:00;1931;20;10;0;12;120899;20;10;0;12
K209081001;2013-05-01 07:10:00;1909;20;10;0;12;117689;20;10;0;12
K209081001;2013-05-01 07:20:00;1902;20;10;0;12;116678;20;10;0;12
K209081001;2013-05-01 08:00:00;1886;20;10;0;12;114385;20;10;0;12
K209081001;2013-05-01 08:30:00;1883;20;10;0;12;113958;20;10;0;12
K209081001;2013-05-01 08:40:00;1879;20;10;0;12;113391;20;10;0;12
K209081001;2013-05-01 08:50:00;1881;20;10;0;12;113674;20;10;0;12
K209081001;2013-05-01 09:15:00;1858;20;10;0;12;110435;20;10;0;12
K209081001;2013-05-01 09:30:00;1861;20;10;0;12;110855;20;10;0;12
K209081001;2013-05-01 09:40:00;1880;20;10;0;12;113532;20;10;0;12
K209081001;2013-05-01 09:50:00;1889;20;10;0;12;114813;20;10;0;12
K209081001;2013-05-01 10:00:00;1892;20;10;0;12;115242;20;10;0;12
K209081001;2013-05-01 11:05:00;1972;20;10;0;12;127013;20;10;0;12
K209081001;2013-05-01 11:35:00;1985;20;10;0;12;128987;20;10;0;12
K209081001;2013-05-01 13:10:00;1958;20;10;0;12;124906;20;10;0;12
K209081001;2013-05-01 13:45:00;1939;20;10;0;12;122079;20;10;0;12
K209081001;2013-05-01 14:00:00;1937;20;10;0;12;121783;20;10;0;12
K209081001;2013-05-01 14:25:00;1922;20;10;0;12;119580;20;10;0;12
K209081001;2013-05-01 14:35:00;1924;20;10;0;12;119873;20;10;0;12
K209081001;2013-05-01 14:55:00;1916;20;10;0;12;118705;20;10;0;12
K209081001;2013-05-01 15:05:00;1905;20;10;0;12;117111;20;10;0;12
K209081001;2013-05-01 15:20:00;1899;20;10;0;12;116246;20;10;0;12
K209081001;2013-05-01 15:30:00;1909;20;10;0;12;117689;20;10;0;12
K209081001;2013-05-01 15:40:00;1913;20;10;0;12;118269;20;10;0;12
K209081001;2013-05-01 15:55:00;1896;20;10;0;12;115815;20;10;0;12
K209081001;2013-05-01 16:05:00;1880;20;10;0;12;113532;20;10;0;12
K209081001;2013-05-01 16:25:00;1864;20;10;0;12;111275;20;10;0;12
K209081001;2013-05-01 17:40:00;1844;20;10;0;12;108489;20;10;0;12
K209081001;2013-05-01 17:50:00;1847;20;10;0;12;108905;20;10;0;12
K209081001;2013-05-01 18:00:00;1844;20;10;0;12;108489;20;10;0;12
K209081001;2013-05-01 18:10:00;1834;20;10;0;12;107112;20;10;0;12
K209081001;2013-05-01 18:20:00;1829;20;10;0;12;106426;20;10;0;12
K209081001;2013-05-01 18:30:00;1834;20;10;0;12;107112;20;10;0;12
K209081001;2013-05-01 18:45:00;1833;20;10;0;12;106974;20;10;0;12
K209081001;2013-05-01 19:30:00;1820;20;10;0;12;105199;20;10;0;12
K209081001;2013-05-01 20:20:00;1827;20;10;0;12;106153;20;10;0;12
K209081001;2013-05-01 20:45:00;1818;20;10;0;12;104928;20;10;0;12
K209081001;2013-05-01 21:20:00;1822;20;10;0;12;105471;20;10;0;12
K209081001;2013-05-01 21:35:00;1820;20;10;0;12;105199;20;10;0;12
K209081001;2013-05-01 22:10:00;1799;20;10;0;12;102367;20;10;0;12
K209081001;2013-05-01 22:20:00;1797;20;10;0;12;102100;20;10;0;12
K209081001;2013-05-01 22:45:00;1798;20;10;0;12;102234;20;10;0;12
K209081001;2013-05-01 23:15:00;1814;20;10;0;12;104386;20;10;0;12
K209081001;2013-05-01 23:30:00;1813;20;10;0;12;104251;20;10;0;12
K209081001;2013-05-01 23:40:00;1802;20;10;0;12;102769;20;10;0;12
K209081001;2013-05-02 00:00:00;1787;20;10;0;12;100769;20;10;0;12
K209081001;2013-05-02 01:42:00;1783;20;10;0;12;100239;20;10;0;12
K209081001;2013-05-02 03:10:00;1750;20;10;0;12;95929;20;10;0;12
K209081001;2013-05-02 05:42:00;1727;20;10;0;12;92989;20;10;0;12
K209081001;2013-05-02 07:12:00;1726;20;10;0;12;92862;20;10;0;12
K209081001;2013-05-02 07:50:00;1708;20;10;0;12;90599;20;10;0;12
K209081001;2013-05-02 08:02:00;1706;20;10;0;12;90349;20;10;0;12
K209081001;2013-05-02 08:42:00;1709;20;10;0;12;90724;20;10;0;12
K209081001;2013-05-02 10:52:00;1689;20;10;0;12;88244;20;10;0;12
K209081001;2013-05-02 11:10:00;1693;20;10;0;12;88737;20;10;0;12
K209081001;2013-05-02 11:40:00;1680;20;10;0;12;87140;20;10;0;12
K209081001;2013-05-02 13:08:00;1667;20;10;0;12;85561;20;10;0;12
K209081001;2013-05-02 13:52:00;1650;20;10;0;12;83542;20;10;0;12
K209081001;2013-05-02 16:10:00;1635;20;10;0;12;81802;20;10;0;12
K209081001;2013-05-02 17:02:00;1621;20;10;0;12;80183;20;10;0;12
K209081001;2013-05-02 17:45:00;1617;20;10;0;12;79721;20;10;0;12
K209081001;2013-05-02 19:43:00;1584;20;10;0;12;75924;20;10;0;12
K209081001;2013-05-02 22:00:00;1572;20;10;0;12;74549;20;10;0;12
K209081001;2013-05-02 23:00:00;1554;20;10;0;12;72493;20;10;0;12
K209081001;2013-05-02 23:12:00;1560;20;10;0;12;73178;20;10;0;12
K209081001;2013-05-03 00:48:00;1544;20;10;0;12;71354;20;10;0;12
K209081001;2013-05-03 01:00:00;1533;20;10;0;12;70104;20;10;0;12
K209081001;2013-05-03 01:15:00;1529;20;10;0;12;69650;20;10;0;12
K209081001;2013-05-03 03:10:00;1528;20;10;0;12;69536;20;10;0;12
K209081001;2013-05-03 03:38:00;1535;20;10;0;12;70331;20;10;0;12
K209081001;2013-05-03 04:00:00;1546;20;10;0;12;71582;20;10;0;12
K209081001;2013-05-03 04:28:00;1566;20;10;0;12;73863;20;10;0;12
K209081001;2013-05-03 05:05:00;1583;20;10;0;12;75809;20;10;0;12
K209081001;2013-05-03 06:35:00;1603;20;10;0;12;78108;20;10;0;12
K209081001;2013-05-03 09:55:00;1571;20;10;0;12;74435;20;10;0;12
K209081001;2013-05-03 10:28:00;1560;20;10;0;12;73178;20;10;0;12
K209081001;2013-05-03 10:42:00;1562;20;10;0;12;73406;20;10;0;12
K209081001;2013-05-03 11:05:00;1556;20;10;0;12;72721;20;10;0;12
K209081001;2013-05-03 12:18:00;1518;20;10;0;12;68403;20;10;0;12
K209081001;2013-05-03 14:10:00;1505;20;10;0;12;66934;20;10;0;12
K209081001;2013-05-03 16:30:00;1481;20;10;0;12;64232;20;10;0;12
K209081001;2013-05-03 19:52:00;1427;20;10;0;12;58206;20;10;0;12
K209081001;2013-05-03 20:45:00;1429;20;10;0;12;58428;20;10;0;12
K209081001;2013-05-03 21:32:00;1413;20;10;0;12;56657;20;10;0;12
K209081001;2013-05-03 22:28:00;1411;20;10;0;12;56436;20;10;0;12
K209081001;2013-05-04 00:55:00;1392;20;10;0;12;54343;20;10;0;12
K209081001;2013-05-04 01:52:00;1396;20;10;0;12;54782;20;10;0;12
K209081001;2013-05-04 02:42:00;1383;20;10;0;12;53355;20;10;0;12
K209081001;2013-05-04 03:25:00;1388;20;10;0;12;53903;20;10;0;12
K209081001;2013-05-04 04:25:00;1376;20;10;0;12;52588;20;10;0;12
K209081001;2013-05-04 07:03:00;1359;20;10;0;12;50732;20;10;0;12
K209081001;2013-05-04 09:32:00;1350;20;10;0;12;49752;20;10;0;12
K209081001;2013-05-04 13:08:00;1326;20;10;0;12;47153;20;10;0;12
K209081001;2013-05-04 18:38:00;1300;20;10;0;12;44358;20;10;0;12
K209081001;2013-05-04 21:25:00;1281;20;10;0;12;42329;20;10;0;12
K209081001;2013-05-05 00:05:00;1270;20;10;0;12;41425;20;10;0;12
K209081001;2013-05-05 00:25:00;1273;20;10;0;12;41650;20;10;0;12
K209081001;2013-05-05 02:08:00;1256;20;10;0;12;40381;20;10;0;12
K209081001;2013-05-05 05:05:00;1250;20;10;0;12;39936;20;10;0;12
K209081001;2013-05-05 08:12:00;1237;20;10;0;12;38981;20;10;0;12
K209081001;2013-05-05 09:30:00;1239;20;10;0;12;39127;20;10;0;12
K209081001;2013-05-05 09:58:00;1232;20;10;0;12;38615;20;10;0;12
K209081001;2013-05-05 10:17:00;1236;20;10;0;12;38907;20;10;0;12
K209081001;2013-05-05 12:10:00;1223;20;10;0;12;37961;20;10;0;12
K209081001;2013-05-05 13:43:00;1221;20;10;0;12;37817;20;10;0;12
K209081001;2013-05-05 16:52:00;1200;20;10;0;12;36310;20;10;0;12
K209081001;2013-05-05 19:03:00;1192;20;10;0;12;35742;20;10;0;12
K209081001;2013-05-05 21:50:00;1174;20;10;0;12;34478;20;10;0;12
K209081001;2013-05-06 09:48:00;1146;20;10;0;12;32547;20;10;0;12
